subject,topic_id,year_from,year_to,cosine_sim,drift
math,49,2008,2009,0.502542,0.497458
math,0,2009,2010,0.635501,0.364499
math,1,2009,2010,0.577935,0.422065
math,2,2009,2010,0.433894,0.566106
math,3,2009,2010,0.448285,0.551715
math,4,2009,2010,0.610122,0.389878
math,5,2009,2010,0.157644,0.842356
math,6,2009,2010,0.577901,0.422099
math,7,2009,2010,0.624035,0.375965
math,8,2009,2010,0.550497,0.449503
math,9,2009,2010,0.452159,0.547841
math,11,2009,2010,0.454938,0.545062
math,12,2009,2010,0.630014,0.369986
math,13,2009,2010,0.491494,0.508506
math,14,2009,2010,0.559699,0.440301
math,15,2009,2010,0.560114,0.439886
math,16,2009,2010,0.234968,0.765032
math,17,2009,2010,0.362534,0.637466
math,18,2009,2010,0.394126,0.605874
math,19,2009,2010,0.565679,0.434321
math,20,2009,2010,0.594357,0.405643
math,21,2009,2010,0.570142,0.429858
math,22,2009,2010,0.574347,0.425653
math,24,2009,2010,0.461652,0.538348
math,26,2009,2010,0.321061,0.678939
math,28,2009,2010,0.55794,0.44206
math,29,2009,2010,0.587458,0.412542
math,31,2009,2010,0.389343,0.610657
math,32,2009,2010,0.531248,0.468752
math,33,2009,2010,0.631198,0.368802
math,34,2009,2010,0.032069,0.967931
math,35,2009,2010,0.574189,0.425811
math,36,2009,2010,0.546269,0.453731
math,37,2009,2010,0.351935,0.648065
math,38,2009,2010,0.615378,0.384622
math,39,2009,2010,0.202836,0.797164
math,40,2009,2010,0.524395,0.475605
math,41,2009,2010,0.543697,0.456303
math,42,2009,2010,0.453218,0.546782
math,43,2009,2010,0.403094,0.596906
math,44,2009,2010,0.434249,0.565751
math,45,2009,2010,0.569395,0.430605
math,47,2009,2010,0.496295,0.503705
math,49,2009,2010,0.601347,0.398653
math,0,2010,2011,0.628314,0.371686
math,1,2010,2011,0.528269,0.471731
math,2,2010,2011,0.459391,0.540609
math,3,2010,2011,0.377846,0.622154
math,4,2010,2011,0.568678,0.431322
math,5,2010,2011,0.292661,0.707339
math,6,2010,2011,0.618461,0.381539
math,7,2010,2011,0.620722,0.379278
math,8,2010,2011,0.565595,0.434405
math,9,2010,2011,0.370833,0.629167
math,10,2010,2011,0.603132,0.396868
math,11,2010,2011,0.489897,0.510103
math,12,2010,2011,0.607786,0.392214
math,13,2010,2011,0.316024,0.683976
math,14,2010,2011,0.514485,0.485515
math,15,2010,2011,0.515894,0.484106
math,16,2010,2011,0.33984,0.66016
math,17,2010,2011,0.389416,0.610584
math,18,2010,2011,0.392021,0.607979
math,19,2010,2011,0.610584,0.389416
