subject,topic_id,window_from,window_to,rbo_sim,endpoint_drift,n_words_first,n_words_last,n_kept,n_removed,n_added,pct_kept,words_first,words_last,words_kept,words_added,words_removed
math,40,2000–2005,2020–2025,0.391763,0.608237,30,13,7,23,6,23.33,"flow, nonlinear, wave, boundary, energy, shock, periodic, velocity, particle, profile, stability, steady, atmosphere_ocean, black_hole, body, charge, curvelet, dimensional, disorder, drag, euler, field, function, josephson_junction, lawrence_doniach, point, scale, temperate, term, thermal","boundary, dynamic, energy, flow, fluid, phase, stability, velocity, wave, nonlinear, interface, limit, numerical","boundary, energy, flow, nonlinear, stability, velocity, wave","dynamic, fluid, interface, limit, numerical, phase","atmosphere_ocean, black_hole, body, charge, curvelet, dimensional, disorder, drag, euler, field, function, josephson_junction, lawrence_doniach, particle, periodic, point, profile, scale, shock, steady"
math,41,2000–2005,2020–2025,0.472627,0.527373,23,10,9,14,1,39.13,"set, space, map, metric, property, subset, aleph, cardinal, compact, dimensional, function, group, idgba, point, amn, banach, bump, continuous, continuum, finite, omega, topology, ultrauniform","compact, function, map, mathbb_mathbb, metric, point, property, set, space, subset","compact, function, map, metric, point, property, set, space, subset",mathbb_mathbb,"aleph, amn, banach, bump, cardinal, continuous, continuum, dimensional, finite, group, idgba, omega, topology, ultrauniform"
math,42,2000–2005,2020–2025,0.341764,0.658236,38,14,10,28,4,26.32,"function, point, approx0, estimate, growth, precsim, bound, eigenfunction, eigenvalue, polynomial, ricci_curvature, set, asymptotic, chr, consecutive, constant, correlator, diff, diffeomorphism, discontinuity, exponential, grigorchuk, hecke, hilbert, issai, julia, multiplicity, omegaomega, orr_sommerfeld, periodic, qtr, sharp, shattering, spectral_gap, sqrt_log, subset, supp, xomega","bound, dimension, eigenvalue, function, point, set, interval, constant, distance, mathbb_mathbb, estimate, sharp, eigenfunction, polynomial","bound, constant, eigenfunction, eigenvalue, estimate, function, point, polynomial, set, sharp","dimension, distance, interval, mathbb_mathbb","approx0, asymptotic, chr, consecutive, correlator, diff, diffeomorphism, discontinuity, exponential, grigorchuk, growth, hecke, hilbert, issai, julia, multiplicity, omegaomega, orr_sommerfeld, periodic, precsim"
math,43,2000–2005,2020–2025,0.235543,0.764457,35,27,7,28,20,20.0,"basis, symmetric, canonical, monomial, antilinear, matrix, standard, function, hopf_algebra, jonsson, ribbon, temperley_lieb, bijection, combinatorial, dehn_sommerville, diagonal, dual, factorization, flag_variety, group, hall_littlewood, hexagon, hilbert_space, idempotent, kashiwara, lusztig, mathematic, octahedron_recurrence, schubert_variety, schur, sign, specie, symmetry, tableaux, transpose","function, schur, symmetric, tableaux, basis, skew, parking, shape, shuffle, car, cardinal, clean, combinatorial, factorization, lascoux, llt_cumulant, mvp_parking, ninth_variation, partition, peak, pentagon, puiseux_monoid, qsym, quasisymmetric_schur, satnet, staircase, tableau","basis, combinatorial, factorization, function, schur, symmetric, tableaux","car, cardinal, clean, lascoux, llt_cumulant, mvp_parking, ninth_variation, parking, partition, peak, pentagon, puiseux_monoid, qsym, quasisymmetric_schur, satnet, shape, shuffle, skew, staircase, tableau","antilinear, bijection, canonical, dehn_sommerville, diagonal, dual, flag_variety, group, hall_littlewood, hexagon, hilbert_space, hopf_algebra, idempotent, jonsson, kashiwara, lusztig, mathematic, matrix, monomial, octahedron_recurrence"
math,44,2000–2005,2020–2025,0.309023,0.690977,32,12,3,29,9,9.38,"game, algorithm, creature, nash_equilibrium, peg, player, ddh, duotaire, elfs, greechie, heap, maplev, newtionian, nim, nottale, peg_solitaire, prelle_singer, scale, schrodinger, bimatrix, calculus, differentiable, hellman, package, presynaptic, profit, quantization, ravikumar, school, spike_timing, toolbox, worker","algorithm, complexity, efficient, game, network, optimization, player, strategy, solver, regret, datum, search","algorithm, game, player","complexity, datum, efficient, network, optimization, regret, search, solver, strategy","bimatrix, calculus, creature, ddh, differentiable, duotaire, elfs, greechie, heap, hellman, maplev, nash_equilibrium, newtionian, nim, nottale, package, peg, peg_solitaire, prelle_singer, presynaptic"
math,45,2000–2005,2020–2025,0.459283,0.540717,26,13,9,17,4,34.62,"polytope, arrangement, lattice, matroid, set, dissection, flipturn, plane, point, polygon, poset, fan, parallelotope, slit, conc, cong_conc, duplex, ehrhart, family, hyperquasigroup, mende, nite, packing, sedenion, toric_variety, triangulation","family, lattice, matroid, point, polytope, poset, set, mathbb_mathbb, plane, graph, tiling, mathcal_mathcal, arrangement","arrangement, family, lattice, matroid, plane, point, polytope, poset, set","graph, mathbb_mathbb, mathcal_mathcal, tiling","conc, cong_conc, dissection, duplex, ehrhart, fan, flipturn, hyperquasigroup, mende, nite, packing, parallelotope, polygon, sedenion, slit, toric_variety, triangulation"
math,46,2000–2005,2020–2025,0.057096,0.942904,10,27,1,9,26,10.0,"asymptotical, codim, condition, infty, longrightarrow, mid, operator, semigroup, subspace, underset","forall, iff, ldots, mathbb, cdot, inftycd, mid, stackrel, tfutfu, colon, curvearrowright, dim, exp, ext_ext, kerr, lca, ldots_ldots, leq2, mathbb_mathbb, min, overline, overline_overline, property, pseudopolynomial, rtimes, schr_dinger_llmer, subseteq",mid,"cdot, colon, curvearrowright, dim, exp, ext_ext, forall, iff, inftycd, kerr, lca, ldots, ldots_ldots, leq2, mathbb, mathbb_mathbb, min, overline, overline_overline, property","asymptotical, codim, condition, infty, longrightarrow, operator, semigroup, subspace, underset"
math,47,2000–2005,2020–2025,0.376396,0.623604,23,16,8,15,8,34.78,"algebra, crystal, module, affine, lie_algebra, quantum, operator, osp, yangian, basis, mathfrak, realization, root, weight, belavin, ggs, kirillov_reshetikhin, superconformal, tilde, vasiliev, vertex, virasoro, voa","affine, algebra, mathcal, mathfrak, mathfrak_mathfrak, module, weight, mathsf, type, mathbb, vertex, category, hbar, mathfrak_hbar, quantum, yangian","affine, algebra, mathfrak, module, quantum, vertex, weight, yangian","category, hbar, mathbb, mathcal, mathfrak_hbar, mathfrak_mathfrak, mathsf, type","basis, belavin, crystal, ggs, kirillov_reshetikhin, lie_algebra, operator, osp, realization, root, superconformal, tilde, vasiliev, virasoro, voa"
math,48,2000–2005,2020–2025,0.152167,0.847833,20,22,4,16,18,20.0,"18f, abelian, bialostocki, binom, diam, erdo, fht, geq, ginzburg_ziv, inequality, lefmann, leq, let, monochromatic, pmb, sum, supp, supp_supp, terence_tao, uncertainty","binom, hypergraph, leq, geq, tournament, frac, mathcal, sum, rainbow, ramsey, deg, lfloor, berge, bigcup, cal, deg_deg, ell, graph, lfloor_rfloor, mathbb_times, msum, parallel_bigtriangledown_bigtriangledown","binom, geq, leq, sum","berge, bigcup, cal, deg, deg_deg, ell, frac, graph, hypergraph, lfloor, lfloor_rfloor, mathbb_times, mathcal, msum, parallel_bigtriangledown_bigtriangledown, rainbow, ramsey, tournament","18f, abelian, bialostocki, diam, erdo, fht, ginzburg_ziv, inequality, lefmann, let, monochromatic, pmb, supp, supp_supp, terence_tao, uncertainty"
math,49,2000–2005,2020–2025,0.739981,0.260019,23,11,9,14,2,39.13,"boundary, domain, inequality, function, operator, type, space, dirichlet, harmonic, integral, isophasal, singularity, sobolev, bergman_kernel, corner, elliptic, estimate, multivector, qtext, revers, semistar, shilov, star_star","boundary, domain, estimate, fractional, function, inequality, operator, space, type, sobolev, regularity","boundary, domain, estimate, function, inequality, operator, sobolev, space, type","fractional, regularity","bergman_kernel, corner, dirichlet, elliptic, harmonic, integral, isophasal, multivector, qtext, revers, semistar, shilov, singularity, star_star"
