subject,year_from,year_to,topic_id,ttc,tts,ttq
physics,2008,2009,83,0.193284,0.801095,0.311428
physics,2008,2009,84,0.594426,0.422405,0.493865
physics,2008,2009,85,0.313413,0.427661,0.361731
physics,2008,2009,86,0.210681,0.791253,0.332761
physics,2008,2009,87,0.428997,0.368685,0.396561
physics,2008,2009,88,0.232313,0.837674,0.363747
physics,2008,2009,89,0.487221,0.502168,0.494581
physics,2008,2009,90,0.624911,0.385428,0.476786
physics,2008,2009,91,0.343848,0.217062,0.266126
physics,2008,2009,92,0.564333,0.464489,0.509566
physics,2008,2009,93,0.168338,0.610914,0.263946
physics,2008,2009,95,0.124609,0.831695,0.216745
physics,2008,2009,96,0.429034,0.475168,0.450924
physics,2008,2009,97,0.251791,0.582227,0.35155
physics,2008,2009,98,0.177679,0.862974,0.294685
physics,2008,2009,99,0.634827,0.280551,0.389132
physics,2008,2009,100,0.346157,0.646869,0.450982
physics,2008,2009,101,0.459076,0.703924,0.555726
physics,2008,2009,102,0.414836,0.558344,0.476009
physics,2008,2009,103,0.273617,0.554928,0.366517
physics,2008,2009,104,0.358723,0.904162,0.513655
physics,2008,2009,105,0.345907,0.460851,0.39519
physics,2008,2009,106,0.536323,0.602435,0.56746
physics,2008,2009,107,0.359231,0.862974,0.507291
physics,2008,2009,108,0.107497,1.0,0.194126
physics,2008,2009,109,0.269216,0.862845,0.410388
physics,2008,2009,110,0.290182,0.535594,0.376421
physics,2008,2009,112,0.345909,0.488899,0.405158
physics,2008,2009,113,0.073819,0.610914,0.131721
physics,2008,2009,114,0.426521,0.560161,0.484291
physics,2008,2009,115,0.308677,0.615782,0.411219
physics,2008,2009,116,0.630849,0.307775,0.413711
physics,2008,2009,117,0.507404,0.651611,0.570536
physics,2008,2009,118,0.491039,0.431501,0.459349
physics,2008,2009,119,0.184019,0.933063,0.307411
physics,2008,2009,121,0.482902,0.315626,0.381743
physics,2008,2009,122,0.346412,0.48563,0.404374
physics,2008,2009,123,0.23399,0.739389,0.355483
physics,2008,2009,124,0.416515,0.261059,0.320954
physics,2008,2009,125,0.336006,0.850796,0.481752
physics,2008,2009,126,0.345246,0.724036,0.467548
physics,2008,2009,127,0.324788,0.538487,0.405188
physics,2008,2009,128,0.320721,0.362931,0.340523
physics,2008,2009,130,0.404314,0.427661,0.41566
physics,2008,2009,131,0.258352,0.718828,0.380095
physics,2008,2009,132,0.619357,0.420409,0.500849
physics,2008,2009,134,0.331899,0.676008,0.445212
physics,2008,2009,135,0.615138,0.534931,0.572238
physics,2008,2009,136,0.304584,0.661691,0.417149
physics,2008,2009,137,0.202977,0.906971,0.331718
physics,2008,2009,138,0.360219,0.474248,0.409442
physics,2008,2009,139,0.139033,0.686191,0.231218
physics,2008,2009,140,0.280884,0.729716,0.405631
physics,2008,2009,141,0.244946,1.0,0.393505
physics,2008,2009,142,0.577177,0.524372,0.549509
physics,2008,2009,143,0.166276,0.661691,0.265767
physics,2008,2009,144,0.446715,0.573534,0.502243
physics,2008,2009,145,0.180258,0.592689,0.276441
physics,2008,2009,147,0.298475,0.933063,0.452273
physics,2008,2009,148,0.141726,0.704432,0.235975
physics,2008,2009,149,0.472858,0.249204,0.326394
physics,2008,2009,150,0.256256,0.791253,0.387134
physics,2008,2009,151,0.128685,1.0,0.228026
physics,2008,2009,152,0.366685,0.422405,0.392578
physics,2008,2009,154,0.168069,1.0,0.287772
physics,2008,2009,155,0.495542,0.698947,0.579926
physics,2008,2009,157,0.285876,0.499548,0.363648
physics,2008,2009,158,0.218159,0.386344,0.278855
physics,2008,2009,161,0.409887,0.269033,0.324849
physics,2008,2009,162,0.420218,0.434931,0.427448
physics,2008,2009,163,0.330103,0.824704,0.471485
physics,2008,2009,164,0.107964,0.875967,0.192235
physics,2008,2009,165,0.140977,0.710914,0.235295
physics,2008,2009,166,0.752018,0.264886,0.391775
physics,2008,2009,167,0.33983,0.614105,0.437538
physics,2008,2009,168,0.321617,0.719336,0.444498
physics,2008,2009,169,0.148764,0.729716,0.247144
physics,2008,2009,170,0.462142,0.639405,0.536511
physics,2008,2009,171,0.16981,0.637494,0.268184
physics,2008,2009,172,0.358839,0.756246,0.486726
physics,2008,2009,173,0.236468,0.894321,0.374037
physics,2008,2009,174,0.366545,0.639277,0.465934
physics,2008,2009,177,0.235394,0.537309,0.327368
physics,2008,2009,178,0.306567,0.747449,0.4348
physics,2008,2009,179,0.574098,0.018225,0.035328
