subject,year_from,year_to,topic_id,ttc,tts,ttq
physics,2004,2005,32,0.278619,0.2,0.232853
physics,2004,2005,33,0.339758,0.5,0.40459
physics,2004,2005,34,0.31712,0.4,0.35377
physics,2004,2005,35,0.438303,0.8,0.566327
physics,2004,2005,36,0.484033,0.5,0.491887
physics,2004,2005,37,0.201843,0.3,0.241322
physics,2004,2005,38,0.370722,0.4,0.384805
physics,2004,2005,39,0.364915,0.4,0.381653
physics,2004,2005,40,0.294142,0.3,0.297042
physics,2004,2005,41,0.4443,0.2,0.275834
physics,2004,2005,42,0.59259,0.8,0.680849
physics,2004,2005,43,0.625579,0.9,0.738108
physics,2004,2005,44,0.541175,0.7,0.610425
physics,2004,2005,45,0.303963,0.5,0.378081
physics,2004,2005,46,0.493659,0.4,0.441922
physics,2004,2005,47,0.564369,0.7,0.62491
physics,2004,2005,48,0.24854,0.8,0.379255
physics,2004,2005,49,0.306067,0.6,0.405357
physics,2005,2006,0,0.357092,0.3,0.326066
physics,2005,2006,1,0.481957,0.8,0.601526
physics,2005,2006,2,0.401337,0.3,0.343347
physics,2005,2006,3,0.541827,0.8,0.646077
physics,2005,2006,4,0.306676,0.5,0.380172
physics,2005,2006,5,0.365193,0.5,0.422094
physics,2005,2006,6,0.449086,0.6,0.513688
physics,2005,2006,7,0.248653,0.2,0.221688
physics,2005,2006,8,0.464771,0.9,0.612988
physics,2005,2006,9,0.392824,0.7,0.503241
physics,2005,2006,10,0.795095,0.9,0.844302
physics,2005,2006,11,0.421243,0.4,0.410347
physics,2005,2006,12,0.349473,0.4,0.373034
physics,2005,2006,13,0.647159,1.0,0.785788
physics,2005,2006,14,0.725132,0.8,0.760728
physics,2005,2006,15,0.378477,0.2,0.261706
physics,2005,2006,16,0.621586,0.9,0.735321
physics,2005,2006,17,0.428437,0.5,0.46146
physics,2005,2006,18,0.5019,0.9,0.644425
physics,2005,2006,19,0.391924,0.8,0.526106
physics,2005,2006,20,0.399558,0.5,0.444171
physics,2005,2006,22,0.295028,0.7,0.415103
physics,2005,2006,23,0.646739,0.7,0.672316
physics,2005,2006,24,0.417033,0.7,0.522676
physics,2005,2006,25,0.556661,0.8,0.656507
physics,2005,2006,26,0.667366,0.8,0.727689
physics,2005,2006,27,0.361932,0.5,0.419908
physics,2005,2006,28,0.583007,0.8,0.674481
physics,2005,2006,30,0.346045,0.4,0.371072
physics,2005,2006,31,0.500559,0.8,0.615808
physics,2005,2006,32,0.242378,0.1,0.141585
physics,2005,2006,33,0.486588,0.7,0.574103
physics,2005,2006,34,0.494073,0.6,0.541909
physics,2005,2006,35,0.425706,0.6,0.498045
physics,2005,2006,36,0.695847,0.9,0.784865
physics,2005,2006,37,0.427738,0.5,0.461055
physics,2005,2006,38,0.337731,0.4,0.366237
physics,2005,2006,39,0.43101,0.6,0.501656
physics,2005,2006,40,0.43871,0.6,0.506832
physics,2005,2006,42,0.563056,0.8,0.660934
physics,2005,2006,43,0.636261,0.9,0.745492
physics,2005,2006,44,0.692802,0.9,0.782925
physics,2005,2006,45,0.347029,0.6,0.439727
physics,2005,2006,46,0.500112,0.5,0.500056
physics,2005,2006,47,0.473712,0.8,0.595063
physics,2005,2006,48,0.247452,0.5,0.331061
physics,2005,2006,49,0.39855,0.4,0.399274
physics,2006,2007,0,0.312619,0.6,0.411061
physics,2006,2007,1,0.517354,0.8,0.628355
physics,2006,2007,2,0.443385,0.5,0.469994
physics,2006,2007,3,0.555647,0.7,0.619526
physics,2006,2007,4,0.345702,0.6,0.438661
physics,2006,2007,5,0.331894,0.1,0.153692
physics,2006,2007,6,0.399201,0.6,0.479424
physics,2006,2007,7,0.272326,0.4,0.32404
physics,2006,2007,8,0.655732,0.9,0.75869
physics,2006,2007,9,0.467493,0.7,0.560595
physics,2006,2007,10,0.787589,0.9,0.840051
physics,2006,2007,11,0.407019,0.7,0.51474
physics,2006,2007,12,0.368504,0.4,0.383606
physics,2006,2007,13,0.492218,0.9,0.636389
physics,2006,2007,14,0.777044,0.8,0.788355
physics,2006,2007,15,0.503706,0.1,0.166871
physics,2006,2007,16,0.713116,0.9,0.795733
physics,2006,2007,17,0.443338,0.4,0.420555
physics,2006,2007,18,0.555135,0.7,0.619207
physics,2006,2007,19,0.636248,0.9,0.745483
physics,2006,2007,20,0.350417,0.6,0.442438
physics,2006,2007,22,0.510292,0.6,0.551522
physics,2006,2007,23,0.643699,0.8,0.713389
physics,2006,2007,24,0.410578,0.6,0.487537
physics,2006,2007,25,0.453734,0.8,0.57905
physics,2006,2007,26,0.590249,0.6,0.595084
physics,2006,2007,27,0.292947,0.7,0.413039
physics,2006,2007,28,0.59571,0.7,0.643658
physics,2006,2007,29,0.172409,0.3,0.218974
