subject,topic_id,avg_yoy_sim,min_yoy_sim,avg_yoy_drift,max_single_jump
physics,162,0.7413103181818183,0.15538,0.2586896818181818,0.84462
physics,163,0.80769716,0.589773,0.19230284,0.410227
physics,164,0.6605578571428572,0.175768,0.33944214285714286,0.824232
physics,165,0.6924430555555555,0.18068,0.3075569444444445,0.81932
physics,166,0.84455556,0.519137,0.15544444000000002,0.480863
physics,167,0.6464067777777778,0.178343,0.3535932222222222,0.821657
physics,168,0.7221036,0.116441,0.27789640000000004,0.883559
physics,169,0.7382940454545455,0.137155,0.26170595454545453,0.862845
physics,170,0.7043134761904761,0.124033,0.2956865238095238,0.875967
physics,171,0.85610105,0.747,0.14389895,0.253
physics,172,0.8062784444444444,0.455687,0.19372155555555556,0.544313
physics,173,0.7865655263157896,0.358895,0.2134344736842105,0.641105
physics,174,0.70651008,0.310114,0.29348992,0.689886
physics,175,0.8581227142857143,0.608874,0.14187728571428573,0.391126
physics,176,0.7164840476190476,0.401844,0.2835159523809524,0.598156
physics,177,0.8185790000000001,0.41437,0.181421,0.58563
physics,178,0.8590016500000001,0.276884,0.14099835,0.723116
physics,179,0.7158381111111111,0.339094,0.28416188888888894,0.660906
physics,180,0.8442177000000001,0.609606,0.15578229999999998,0.390394
physics,181,0.84624755,0.555899,0.15375244999999998,0.444101
physics,182,0.7503691,0.066937,0.24963090000000002,0.933063
physics,183,0.7054133913043479,0.406838,0.2945866086956522,0.593162
physics,184,0.7642936666666665,0.168809,0.23570633333333332,0.831191
physics,185,0.7003236956521739,0.451031,0.29967630434782605,0.548969
physics,186,0.738988,0.420409,0.261012,0.579591
physics,187,0.6392538000000001,0.144146,0.36074619999999996,0.855854
physics,188,0.7259758,0.365309,0.2740242,0.634691
physics,189,0.7958003181818182,0.319788,0.20419968181818182,0.680212
physics,190,0.6416116111111111,0.249317,0.3583883888888889,0.750683
physics,191,0.72729868,0.194122,0.27270132,0.805878
physics,192,0.726784,0.543933,0.27321599999999996,0.456067
physics,193,0.6157206,0.1965,0.3842794,0.8035
physics,194,0.7433368181818182,0.286725,0.2566631818181818,0.713275
physics,195,0.8004536400000001,0.450752,0.19954636,0.549248
physics,196,0.8230415789473685,0.564378,0.1769584210526316,0.435622
physics,197,0.7544577142857143,0.347684,0.2455422857142857,0.652316
physics,198,0.7525384166666668,0.473128,0.24746158333333335,0.526872
physics,199,0.6961483478260869,0.366122,0.303851652173913,0.633878
physics,200,0.8134881304347826,0.366122,0.1865118695652174,0.633878
physics,201,0.5036361538461539,0.141809,0.49636384615384616,0.858191
physics,202,0.7382472,0.313809,0.2617528,0.686191
physics,203,0.729311,0.466743,0.270689,0.533257
physics,204,0.6861453333333334,0.30218,0.31385466666666667,0.69782
physics,205,0.6684420526315789,0.147788,0.33155794736842104,0.852212
physics,206,0.7833563809523809,0.566941,0.21664361904761903,0.433059
physics,207,0.7616483888888889,0.391874,0.2383516111111111,0.608126
physics,208,0.7000591818181818,0.185739,0.29994081818181817,0.814261
physics,209,0.7612833333333333,0.247617,0.23871666666666666,0.752383
