subject,topic_id,window_from,window_to,transition,rbo_sim,drift,words_from,words_to
physics,59,2005–2010,2010–2015,2005–2010 → 2010–2015,0.889509,0.110491,"citation, citations, journals, papers, publications, research, scientific, scientists, science, impact, journal, network, cited, download, index","citation, citations, journals, papers, research, science, scientific, publications, network, scientists, publication, cited, collaboration, journal, patent"
physics,59,2010–2015,2015–2020,2010–2015 → 2015–2020,0.91531,0.08469,"citation, citations, journals, papers, research, science, scientific, publications, network, scientists, publication, cited, collaboration, journal, patent","citation, citations, journals, papers, publications, research, science, scientific, network, scientists, articles, career, patent, publication"
physics,59,2015–2020,2020–2025,2015–2020 → 2020–2025,0.935871,0.064129,"citation, citations, journals, papers, publications, research, science, scientific, network, scientists, articles, career, patent, publication","citation, citations, journals, papers, publications, research, science, scientific, scientists, academic, network, gender"
physics,60,2000–2005,2005–2010,2000–2005 → 2005–2010,0.522767,0.477233,"agents, bargained, buyer, buyers, consensus, credibly, dynamics, matchmaking, model, nu, opinion, opinions, political, reputable, seller, sellers, social, symbiosis, voter, web","agents, consensus, dynamics, model, opinion, opinions, social, voter, political, network, voting, individuals, nu, party"
physics,60,2005–2010,2010–2015,2005–2010 → 2010–2015,0.932701,0.067299,"agents, consensus, dynamics, model, opinion, opinions, social, voter, political, network, voting, individuals, nu, party","agents, consensus, dynamics, model, opinion, opinions, social, voter, individuals, network, agent, networks"
physics,60,2010–2015,2015–2020,2010–2015 → 2015–2020,0.965896,0.034104,"agents, consensus, dynamics, model, opinion, opinions, social, voter, individuals, network, agent, networks","agents, consensus, dynamics, model, opinion, opinions, social, voter, network, individuals, networks, political, voters"
physics,60,2015–2020,2020–2025,2015–2020 → 2020–2025,0.947092,0.052908,"agents, consensus, dynamics, model, opinion, opinions, social, voter, network, individuals, networks, political, voters","agents, consensus, dynamics, model, opinion, opinions, political, social, voter, network, voting, individuals, networks"
physics,61,2000–2005,2005–2010,2000–2005 → 2005–2010,0.767482,0.232518,"hydration, molecular, molecules, water, methanol, hydrogen, hydrophobic, aqueous, dft, clathrate, shell, solvation, acetonitrile, aq, ati, hyd, leq, liquid, solute, solvent, structural, tangential, unchanged","hydration, molecular, molecules, water, hydrophobic, liquid, bond, hydrogen, solvation, solvent, solute, vibrational, acetonitrile, dynamics, electron, energy, ice, methanol"
physics,61,2005–2010,2010–2015,2005–2010 → 2010–2015,0.611025,0.388975,"hydration, molecular, molecules, water, hydrophobic, liquid, bond, hydrogen, solvation, solvent, solute, vibrational, acetonitrile, dynamics, electron, energy, ice, methanol","bond, hydration, hydrogen, liquid, molecular, molecules, water, ice, solvation, solvent, density, dynamics, hydrophobic"
physics,61,2010–2015,2015–2020,2010–2015 → 2015–2020,0.637464,0.362536,"bond, hydration, hydrogen, liquid, molecular, molecules, water, ice, solvation, solvent, density, dynamics, hydrophobic","hydrogen, liquid, molecular, molecules, solvation, water, bond, solvent, dynamics, hydration, density, ice"
physics,61,2015–2020,2020–2025,2015–2020 → 2020–2025,0.710177,0.289823,"hydrogen, liquid, molecular, molecules, solvation, water, bond, solvent, dynamics, hydration, density, ice","dynamics, hydrogen, liquid, molecular, molecules, solvation, solvent, water, bond, hydration, solute, text"
physics,62,2000–2005,2005–2010,2000–2005 → 2005–2010,0.888873,0.111127,"dynamo, field, magnetic, magnetohydrodynamic, mhd, turbulence, helicity, turbulent, scale, energy, bf, flows, forcing, incompressible, kinematic, scales, star","dynamo, field, magnetic, magnetohydrodynamic, mhd, turbulence, turbulent, dynamos, helicity, scale, flow, perp, scales"
physics,62,2005–2010,2010–2015,2005–2010 → 2010–2015,0.940003,0.059997,"dynamo, field, magnetic, magnetohydrodynamic, mhd, turbulence, turbulent, dynamos, helicity, scale, flow, perp, scales","dynamo, field, magnetic, magnetohydrodynamic, mhd, turbulence, turbulent, helicity, scale, dynamos, energy, flow, rm"
physics,62,2010–2015,2015–2020,2010–2015 → 2015–2020,0.971805,0.028195,"dynamo, field, magnetic, magnetohydrodynamic, mhd, turbulence, turbulent, helicity, scale, dynamos, energy, flow, rm","dynamo, field, magnetic, magnetohydrodynamic, mhd, scale, turbulence, turbulent, dynamos, helicity, energy"
physics,62,2015–2020,2020–2025,2015–2020 → 2020–2025,0.962383,0.037617,"dynamo, field, magnetic, magnetohydrodynamic, mhd, scale, turbulence, turbulent, dynamos, helicity, energy","dynamo, field, magnetic, magnetohydrodynamic, mhd, turbulence, turbulent, helicity, scale, rm, dynamos, energy"
physics,63,2000–2005,2005–2010,2000–2005 → 2005–2010,0.323595,0.676405,"neural, lhc, accelerator, airix, alice, pbpb, 5ka, 6x10, algorithm, algorithms, data, decision, diagnosis, events, failures, fault, finder, genetic, gluon, higgs, jet, learning, lep, miniboone, moronvilliers, network, networks, nu, photon, pion, proces, rbf, readable, recognition, reconstruction, significance, techniques, tpc, trd, trees, vertex","lhc, data, learning, neural, trees, alianalysistaskcheckesd, decision, event, hadron, pax, physics, algorithm, alice, bdt, bp, classification, generator, multivariate, network, networks, nu, particle, paxfactory, pion, professor, ripper, rpc, significance, toolkit, tools, trd, tunes, visualpax"
physics,63,2005–2010,2010–2015,2005–2010 → 2010–2015,0.367075,0.632925,"lhc, data, learning, neural, trees, alianalysistaskcheckesd, decision, event, hadron, pax, physics, algorithm, alice, bdt, bp, classification, generator, multivariate, network, networks, nu, particle, paxfactory, pion, professor, ripper, rpc, significance, toolkit, tools, trd, tunes, visualpax","learning, neural, event, gamma, particle, agn, classification, data, hadron, lhc, machine, neutrons, sudakov, trd, unassociated, algorithm, alianalysistaskcheckesd, alice, ann, belle, bp, cdc, exsample, lat, multivariate, pb, ray, rays, rpc, sph, subjettiness, tmine, tof, track, trigger, vertex"
physics,63,2010–2015,2015–2020,2010–2015 → 2015–2020,0.552735,0.447265,"learning, neural, event, gamma, particle, agn, classification, data, hadron, lhc, machine, neutrons, sudakov, trd, unassociated, algorithm, alianalysistaskcheckesd, alice, ann, belle, bp, cdc, exsample, lat, multivariate, pb, ray, rays, rpc, sph, subjettiness, tmine, tof, track, trigger, vertex","learning, machine, neural, particle, data, networks, deep, network, physics, classification, cdc, track, trigger, vertex, belle, reconstruction, trd"
physics,63,2015–2020,2020–2025,2015–2020 → 2020–2025,0.618872,0.381128,"learning, machine, neural, particle, data, networks, deep, network, physics, classification, cdc, track, trigger, vertex, belle, reconstruction, trd","data, deep, learning, machine, network, networks, neural, particle, physics, detector, classification, reconstruction"
physics,64,2000–2005,2005–2010,2000–2005 → 2005–2010,0.58195,0.41805,"spin, field, magnetic, optical, magneto, nmr, nuclear, relaxation, alanine, atomic, bodr, magnetometer, magnetometers, 1h, cch4, conversion, cramps, ddf, dimers, ethylene, mshg, ni, ortho, para","field, magnetic, nmr, spin, magnetometer, optical, magnetometers, nuclear, imaging, microtesla, relaxation, resonance, zeeman, atomic, ddf, hexadecapole, magneto, magnetoresonant, meg, mri, polarization, rb, thinspace"
physics,64,2005–2010,2010–2015,2005–2010 → 2010–2015,0.805381,0.194619,"field, magnetic, nmr, spin, magnetometer, optical, magnetometers, nuclear, imaging, microtesla, relaxation, resonance, zeeman, atomic, ddf, hexadecapole, magneto, magnetoresonant, meg, mri, polarization, rb, thinspace","field, magnetic, magnetometer, nmr, optical, spin, atomic, polarization, resonance, noise, nuclear, magnetometers, mathrm, microtesla, spins, zeeman"
physics,64,2010–2015,2015–2020,2010–2015 → 2015–2020,0.736008,0.263992,"field, magnetic, magnetometer, nmr, optical, spin, atomic, polarization, resonance, noise, nuclear, magnetometers, mathrm, microtesla, spins, zeeman","atomic, field, magnetic, magnetometer, nmr, optical, spin, nuclear, magnetometers, resonance, noise, magnetization, mathrm"
physics,64,2015–2020,2020–2025,2015–2020 → 2020–2025,0.943229,0.056771,"atomic, field, magnetic, magnetometer, nmr, optical, spin, nuclear, magnetometers, resonance, noise, magnetization, mathrm","atomic, field, magnetic, magnetometer, nmr, nuclear, optical, spin, polarization, resonance, magnetization, magnetometers, noise"
physics,65,2000–2005,2005–2010,2000–2005 → 2005–2010,0.611168,0.388832,"equilibrium, thermodynamic, thermodynamics, entropy, law, systems, chemical, dq, du, entropies, heat, pdv, demon, information, reactions, filtrational, gibbs, muidn, statistical","entropy, equilibrium, systems, thermodynamic, thermodynamics, heat, law, principle, statistical, entropies, energy, boltzmann, chemical, demon, gibbs, information, mathbb, maxent"
physics,65,2005–2010,2010–2015,2005–2010 → 2010–2015,0.831782,0.168218,"entropy, equilibrium, systems, thermodynamic, thermodynamics, heat, law, principle, statistical, entropies, energy, boltzmann, chemical, demon, gibbs, information, mathbb, maxent","entropy, equilibrium, heat, law, systems, thermodynamic, thermodynamics, energy, statistical, principle, irreversible, engine, entropies, gibbs"
physics,65,2010–2015,2015–2020,2010–2015 → 2015–2020,0.946983,0.053017,"entropy, equilibrium, heat, law, systems, thermodynamic, thermodynamics, energy, statistical, principle, irreversible, engine, entropies, gibbs","entropy, equilibrium, heat, law, systems, thermodynamic, thermodynamics, energy, engine, information, irreversible, gibbs"
physics,65,2015–2020,2020–2025,2015–2020 → 2020–2025,0.748286,0.251714,"entropy, equilibrium, heat, law, systems, thermodynamic, thermodynamics, energy, engine, information, irreversible, gibbs","energy, entropy, equilibrium, heat, law, systems, thermodynamic, thermodynamics, information, engine, irreversible, nonequilibrium, statistical"
physics,66,2000–2005,2005–2010,2000–2005 → 2005–2010,0.399583,0.600417,"graphene, nanographene, nanographite, sheets, graphite, stackings, superperiodic, adsorptions, electronic, magnetic, onsite, overlayer, patterns, stacked, stacking, terrace, zigzag, antiferromagnetic, armchair, distance, edges, ferrimagnetic, hopg, nanotubes, ribbons, sheet, squashing, stabilizes, state, stm","graphene, graphite, carbon, nanotubes, zigzag, electronic, edge, nanotube, armchair, eley, nanoribbons, rideal, tippe, unlayered, graphane, nanographene, nanographenes, nanoribbon, overlayer, sheets, squashing, supershell, terrace, wires, zgnrs"
physics,66,2005–2010,2010–2015,2005–2010 → 2010–2015,0.565643,0.434357,"graphene, graphite, carbon, nanotubes, zigzag, electronic, edge, nanotube, armchair, eley, nanoribbons, rideal, tippe, unlayered, graphane, nanographene, nanographenes, nanoribbon, overlayer, sheets, squashing, supershell, terrace, wires, zgnrs","carbon, graphene, graphite, electronic, nanoribbons, properties, zigzag, adsorption, edge, energy, graphane, growth, nanotubes, silicene, boron, carbyne, doped, gnrs, graphdiyne, monolayer, nanotube, surface, swnts, tippe, zgnrs"
physics,66,2010–2015,2015–2020,2010–2015 → 2015–2020,0.695286,0.304714,"carbon, graphene, graphite, electronic, nanoribbons, properties, zigzag, adsorption, edge, energy, graphane, growth, nanotubes, silicene, boron, carbyne, doped, gnrs, graphdiyne, monolayer, nanotube, surface, swnts, tippe, zgnrs","carbon, electronic, graphene, graphite, properties, energy, materials, adsorption, nanotubes, oxide, based, conductivity, doped, electron, gels, graphdiyne, layer, molecular, thermal"
physics,66,2015–2020,2020–2025,2015–2020 → 2020–2025,0.856412,0.143588,"carbon, electronic, graphene, graphite, properties, energy, materials, adsorption, nanotubes, oxide, based, conductivity, doped, electron, gels, graphdiyne, layer, molecular, thermal","carbon, electronic, graphene, graphite, materials, properties, 2d, conductivity, nanotubes, oxide, monolayer, thermal, adsorption, cnts, electron, layer"
physics,67,2000–2005,2005–2010,2000–2005 → 2005–2010,0.783101,0.216899,"bayesian, data, likelihood, confidence, inference, intervals, distribution, frequentist, probability, fit, method, prior, sampling, gaussian, goodness, hbar, hks, new, problems, significance, slice, splot, statistical, unbinned, uncertainties","bayesian, data, likelihood, method, probability, confidence, distribution, intervals, estimation, fit, statistical, background, distributions, hbar, histograms, hks, inference, information, model, new, nuisance, sampling, signal, significance, splot, statistic, uncertainties, uncertainty"
physics,67,2005–2010,2010–2015,2005–2010 → 2010–2015,0.838341,0.161659,"bayesian, data, likelihood, method, probability, confidence, distribution, intervals, estimation, fit, statistical, background, distributions, hbar, histograms, hks, inference, information, model, new, nuisance, sampling, signal, significance, splot, statistic, uncertainties, uncertainty","bayesian, data, likelihood, method, distribution, distributions, probability, confidence, inference, intervals, model, estimation, frequentist, uncertainties, uncertainty, posterior, prior, statistical"
physics,67,2010–2015,2015–2020,2010–2015 → 2015–2020,0.810185,0.189815,"bayesian, data, likelihood, method, distribution, distributions, probability, confidence, inference, intervals, model, estimation, frequentist, uncertainties, uncertainty, posterior, prior, statistical","bayesian, data, inference, likelihood, probability, distribution, method, model, statistical, uncertainty, distributions, estimation, prior, sampling"
physics,67,2015–2020,2020–2025,2015–2020 → 2020–2025,0.874318,0.125682,"bayesian, data, inference, likelihood, probability, distribution, method, model, statistical, uncertainty, distributions, estimation, prior, sampling","bayesian, data, inference, likelihood, method, model, uncertainty, distribution, sampling, estimation, statistical, bayes, frequentist, probability, uncertainties"
physics,68,2000–2005,2005–2010,2000–2005 → 2005–2010,0.59438,0.40562,"acoustic, wave, waves, coaxial, cochlear, eigen, excitations, propagating, rfq, sonic, sound, superluminal, acoust, acoustics, cables, constructions, counting, crystals, curve, dfq, e64, evanescence, fish, formulars, gravimetric, non, nonradiative, orchestra, pipe, propagation, resonator, rubbing, saxophone, sensor, steering, transducer, tuning, ultrasonic, waveguides, woodwinds","acoustic, wave, waves, sound, elastic, metamaterials, resonator, frequency, propagation, fresnel, impedance, sonic, acoustical, butterfly, eigen, excitations, guitar, hofstadter, hydrophone, magneto, nonradiative, propagating, scatterers, scattering, ultrasonic"
physics,68,2005–2010,2010–2015,2005–2010 → 2010–2015,0.648761,0.351239,"acoustic, wave, waves, sound, elastic, metamaterials, resonator, frequency, propagation, fresnel, impedance, sonic, acoustical, butterfly, eigen, excitations, guitar, hofstadter, hydrophone, magneto, nonradiative, propagating, scatterers, scattering, ultrasonic","acoustic, frequency, metamaterials, sound, wave, waves, metamaterial, resonators, elastic, impedance, scattering, soundboard, hydrophone, piano, resonator, seismic, sonic, ultrasonic, waveguide"
physics,68,2010–2015,2015–2020,2010–2015 → 2015–2020,0.73868,0.26132,"acoustic, frequency, metamaterials, sound, wave, waves, metamaterial, resonators, elastic, impedance, scattering, soundboard, hydrophone, piano, resonator, seismic, sonic, ultrasonic, waveguide","acoustic, elastic, frequency, metamaterial, metamaterials, resonators, sound, wave, waves, resonator, metasurface, phononic"
physics,68,2015–2020,2020–2025,2015–2020 → 2020–2025,0.963635,0.036365,"acoustic, elastic, frequency, metamaterial, metamaterials, resonators, sound, wave, waves, resonator, metasurface, phononic","acoustic, elastic, frequency, metamaterial, metamaterials, resonators, sound, wave, waves, design, phononic, metasurface, piezoelectric"
physics,69,2000–2005,2005–2010,2000–2005 → 2005–2010,0.74236,0.25764,"electron, laser, pulse, radiation, photon, beam, compton, electrons, relativistic, colliders, energy, gamma, intense, polarized, field, gaussian, magnetronic, positron, scattering","electron, laser, photon, electrons, plasma, radiation, beam, field, relativistic, positron, scattering, compton, pulse, eaw, gaussian, photons, plasmas, polarized"
physics,69,2005–2010,2010–2015,2005–2010 → 2010–2015,0.722807,0.277193,"electron, laser, photon, electrons, plasma, radiation, beam, field, relativistic, positron, scattering, compton, pulse, eaw, gaussian, photons, plasmas, polarized","compton, electron, laser, photon, plasma, radiation, electrons, relativistic, field, positron, pulse, beam, photons, pulses"
physics,69,2010–2015,2015–2020,2010–2015 → 2015–2020,0.853482,0.146518,"compton, electron, laser, photon, plasma, radiation, electrons, relativistic, field, positron, pulse, beam, photons, pulses","compton, electron, electrons, laser, photon, plasma, pulse, radiation, field, quantum, pulses, relativistic, beam, qed"
physics,69,2015–2020,2020–2025,2015–2020 → 2020–2025,0.61329,0.38671,"compton, electron, electrons, laser, photon, plasma, pulse, radiation, field, quantum, pulses, relativistic, beam, qed","electron, laser, photon, pulse, radiation, beam, compton, plasma, qed, electrons, field, photons, positron, quantum"
physics,70,2000–2005,2005–2010,2000–2005 → 2005–2010,0.748136,0.251864,"equations, flow, vortex, fluid, solutions, equation, vortices, vorticity, euler, flows, navier, stokes, boundary, cal, couette, eta, inviscid, manifold, multivortices, ra, surface, unstable","equations, flow, navier, vortex, euler, flows, fluid, stokes, inviscid, solutions, vorticity, manifold, ra, singularities, unstable"
physics,70,2005–2010,2010–2015,2005–2010 → 2010–2015,0.764954,0.235046,"equations, flow, navier, vortex, euler, flows, fluid, stokes, inviscid, solutions, vorticity, manifold, ra, singularities, unstable","equations, euler, flow, solutions, stokes, vortex, fluid, navier, vorticity, flows, inviscid, vortices, incompressible"
physics,70,2010–2015,2015–2020,2010–2015 → 2015–2020,0.88662,0.11338,"equations, euler, flow, solutions, stokes, vortex, fluid, navier, vorticity, flows, inviscid, vortices, incompressible","equations, euler, flow, fluid, vortex, vorticity, solutions, flows, navier, stokes, vortices, inviscid, mathbb"
physics,70,2015–2020,2020–2025,2015–2020 → 2020–2025,0.917046,0.082954,"equations, euler, flow, fluid, vortex, vorticity, solutions, flows, navier, stokes, vortices, inviscid, mathbb","equations, euler, flow, flows, fluid, navier, solutions, stokes, vortex, vorticity"
physics,71,2000–2005,2005–2010,2000–2005 → 2005–2010,0.701848,0.298152,"brain, eeg, neural, neurons, spike, neuron, information, coding, neocortical, network, neuronal, stimuli, stimulus, visual, cells, firing, model, networks, noise, synapses, synaptic","brain, neural, neuronal, neurons, spike, network, neuron, networks, synaptic, eeg, spiking, model, activity, excitable, stimulus, synapses"
physics,71,2005–2010,2010–2015,2005–2010 → 2010–2015,0.742017,0.257983,"brain, neural, neuronal, neurons, spike, network, neuron, networks, synaptic, eeg, spiking, model, activity, excitable, stimulus, synapses","brain, network, networks, neural, neuron, neuronal, neurons, spike, synaptic, stimulus, synchronization, activity"
physics,71,2010–2015,2015–2020,2010–2015 → 2015–2020,0.949662,0.050338,"brain, network, networks, neural, neuron, neuronal, neurons, spike, synaptic, stimulus, synchronization, activity","brain, network, networks, neural, neuron, neuronal, neurons, synaptic, spike, activity, spiking, eeg, firing, synchronization"
physics,71,2015–2020,2020–2025,2015–2020 → 2020–2025,0.734458,0.265542,"brain, network, networks, neural, neuron, neuronal, neurons, synaptic, spike, activity, spiking, eeg, firing, synchronization","activity, brain, network, networks, neural, neuronal, neurons, synaptic, neuron, spiking, model, firing, spike"
physics,72,2000–2005,2005–2010,2000–2005 → 2005–2010,0.607063,0.392937,"boltzmann, flows, lattice, method, enskog, equation, equations, nose, 0g, flow, fluid, flux, isothermal, boltzmannized, chapman, collisionless, efficiency, gas, gravity, hard, heat, hoover, isobaric, kinetic, lb, microflows, model, poincare, reactive, vapor, wendroff","boltzmann, equation, flow, flows, fluid, lattice, model, method, equations, lb, kinetic, isotropy, lbm, slip"
physics,72,2005–2010,2010–2015,2005–2010 → 2010–2015,0.883539,0.116461,"boltzmann, equation, flow, flows, fluid, lattice, model, method, equations, lb, kinetic, isotropy, lbm, slip","boltzmann, equation, flow, flows, lattice, lb, method, model, gas, lbm, fluid, equations, numerical"
physics,72,2010–2015,2015–2020,2010–2015 → 2015–2020,0.830547,0.169453,"boltzmann, equation, flow, flows, lattice, lb, method, model, gas, lbm, fluid, equations, numerical","boltzmann, flow, flows, gas, lattice, lb, lbm, method, model, equation, fluid, mrt, numerical"
physics,72,2015–2020,2020–2025,2015–2020 → 2020–2025,0.959645,0.040355,"boltzmann, flow, flows, gas, lattice, lb, lbm, method, model, equation, fluid, mrt, numerical","boltzmann, flow, flows, gas, lattice, lb, lbm, method, fluid, model, rarefied"
physics,73,2000–2005,2005–2010,2000–2005 → 2005–2010,0.552059,0.447941,"fitness, population, model, species, individuals, evolution, mutation, allelomimesis, allelomimetic, asexual, evolutionary, mutations, ancestors, biological, copying, dynamics, fixation, genomic, genotypes, mankind, organisms, penna, quasispecies, search, selection, sex, sneppen, textrm, tuna, unicellular","dynamics, fitness, model, population, species, evolutionary, individuals, ecological, ecosystems, populations, scurvy, allelomimesis, allelomimetic, biological, culture, cyclic, extinction, landscapes, mutation, predator, prey, rbns, search, sneppen, survival"
physics,73,2005–2010,2010–2015,2005–2010 → 2010–2015,0.738054,0.261946,"dynamics, fitness, model, population, species, evolutionary, individuals, ecological, ecosystems, populations, scurvy, allelomimesis, allelomimetic, biological, culture, cyclic, extinction, landscapes, mutation, predator, prey, rbns, search, sneppen, survival","dynamics, individuals, model, population, species, evolutionary, fitness, populations, ecological, social, evolution, ants, collective, flock, flocks, food, survival"
physics,73,2010–2015,2015–2020,2010–2015 → 2015–2020,0.577243,0.422757,"dynamics, individuals, model, population, species, evolutionary, fitness, populations, ecological, social, evolution, ants, collective, flock, flocks, food, survival","ecological, fitness, individuals, model, population, species, dynamics, evolutionary, populations, food, collective, ants, forager, interactions, predator, prey"
physics,73,2015–2020,2020–2025,2015–2020 → 2020–2025,0.708308,0.291692,"ecological, fitness, individuals, model, population, species, dynamics, evolutionary, populations, food, collective, ants, forager, interactions, predator, prey","dynamics, ecological, individuals, model, population, species, evolutionary, fitness, populations, collective, organisms, systems, evolution, forager, growth, predator, prey"
physics,74,2000–2005,2005–2010,2000–2005 → 2005–2010,0.7009,0.2991,"convection, flow, rayleigh, boussinesq, ra, heat, prandtl, convecting, fluid, rolls, thermocapillary, 10x5, blowing, boundary, curvature, flows, hepta, hydrothermal, lyapunov, mantle, morphologies, number, onset, plumes, solutal, spiral, turbulent, viscosity, waves","convection, flow, prandtl, ra, rayleigh, heat, turbulent, benard, number, circulation, nard, boundary, boussinesq, cessations, convective, fluid, ihx, lsc, mantle, pr, spiral, theta, viscosity"
physics,74,2005–2010,2010–2015,2005–2010 → 2010–2015,0.86358,0.13642,"convection, flow, prandtl, ra, rayleigh, heat, turbulent, benard, number, circulation, nard, boundary, boussinesq, cessations, convective, fluid, ihx, lsc, mantle, pr, spiral, theta, viscosity","convection, flow, heat, prandtl, ra, rayleigh, nard, pr, turbulent, convective, number, boundary, benard"
physics,74,2010–2015,2015–2020,2010–2015 → 2015–2020,0.900746,0.099254,"convection, flow, heat, prandtl, ra, rayleigh, nard, pr, turbulent, convective, number, boundary, benard","convection, flow, heat, nard, pr, ra, rayleigh, prandtl, turbulent, convective, nu, number, boundary"
physics,74,2015–2020,2020–2025,2015–2020 → 2020–2025,0.974614,0.025386,"convection, flow, heat, nard, pr, ra, rayleigh, prandtl, turbulent, convective, nu, number, boundary","convection, flow, heat, nard, pr, prandtl, ra, rayleigh, convective, turbulent, number, nu"
physics,75,2000–2005,2005–2010,2000–2005 → 2005–2010,0.516891,0.483109,"diffraction, ray, atom, beam, charge, electron, imaging, landing, phasor, pixel, polycrystal, sample, subpixel, 23nev, bent, ccd, cloud, emulsion, event, exo, images, microscopy, position, pxr, rays, resolution, rotated, sheath, split, visualisation, xrdml","diffraction, electron, imaging, ray, resolution, microscopy, beam, image, images, powder, single, bent, crystal, crystallography, diffracted, dose, easydd, emulsion, ngstr, odr, otr, protein, pxr, reconstruction, visualisation"
physics,75,2005–2010,2010–2015,2005–2010 → 2010–2015,0.815946,0.184054,"diffraction, electron, imaging, ray, resolution, microscopy, beam, image, images, powder, single, bent, crystal, crystallography, diffracted, dose, easydd, emulsion, ngstr, odr, otr, protein, pxr, reconstruction, visualisation","diffraction, electron, image, imaging, microscopy, ray, resolution, images, scattering, beam, single, 3d, data, easydd, powder, reconstruction"
physics,75,2010–2015,2015–2020,2010–2015 → 2015–2020,0.930635,0.069365,"diffraction, electron, image, imaging, microscopy, ray, resolution, images, scattering, beam, single, 3d, data, easydd, powder, reconstruction","diffraction, electron, image, imaging, microscopy, ray, resolution, images, beam, scanning, scattering, stem, reconstruction"
physics,75,2015–2020,2020–2025,2015–2020 → 2020–2025,0.972986,0.027014,"diffraction, electron, image, imaging, microscopy, ray, resolution, images, beam, scanning, scattering, stem, reconstruction","diffraction, electron, image, imaging, microscopy, ray, resolution, scanning, stem, beam, images, reconstruction"
physics,76,2000–2005,2005–2010,2000–2005 → 2005–2010,0.55943,0.44057,"gpu, parallel, algorithms, algorithm, performance, processor, processors, simulations, asynchronous, cpu, massively, pms, pms1, scalability, systolic, desynchronization, edwards, fortran, fpga, gpus, mdp, mflop, neighbors, qcd, tcl, tdc, tempering, wilkinson","gpu, parallel, performance, code, cpu, eide, gpus, peta, algorithm, cal, computing, cuda, dda, fmo, highperformance, algorithms, computers, disks, foam, fpga, graphics, grid, implementation, laymens, mdp, nvidia, pca, scsi, tdc, tempering, vlsi"
physics,76,2005–2010,2010–2015,2005–2010 → 2010–2015,0.486679,0.513321,"gpu, parallel, performance, code, cpu, eide, gpus, peta, algorithm, cal, computing, cuda, dda, fmo, highperformance, algorithms, computers, disks, foam, fpga, graphics, grid, implementation, laymens, mdp, nvidia, pca, scsi, tdc, tempering, vlsi","code, cpu, cuda, gpu, gpus, parallel, performance, algorithm, graphics, nvidia, simulations, computing, implementation, hardware, mpi"
physics,76,2010–2015,2015–2020,2010–2015 → 2015–2020,0.931441,0.068559,"code, cpu, cuda, gpu, gpus, parallel, performance, algorithm, graphics, nvidia, simulations, computing, implementation, hardware, mpi","code, cpu, cuda, gpu, gpus, parallel, performance, implementation, algorithm, simulations, computing, hardware, intel, mpi, xeon"
physics,76,2015–2020,2020–2025,2015–2020 → 2020–2025,0.865314,0.134686,"code, cpu, cuda, gpu, gpus, parallel, performance, implementation, algorithm, simulations, computing, hardware, intel, mpi, xeon","code, cpu, gpu, gpus, implementation, parallel, performance, simulations, algorithm, nvidia, computing, cuda, hardware, memory"
physics,77,2000–2005,2005–2010,2000–2005 → 2005–2010,0.806263,0.193737,"earthquake, earthquakes, events, seismic, aftershocks, seismicity, aftershock, fault, log, loma, periodicity, prieta, rain, time, triggering, horizons, karymsky, law, magma, mainshock, mandelbrot, stress","earthquake, earthquakes, events, fault, seismic, seismicity, aftershocks, aftershock, stress, time, law, distribution, eq, event, greece, rupture, seismogenic, site, triggering"
physics,77,2005–2010,2010–2015,2005–2010 → 2010–2015,0.861931,0.138069,"earthquake, earthquakes, events, fault, seismic, seismicity, aftershocks, aftershock, stress, time, law, distribution, eq, event, greece, rupture, seismogenic, site, triggering","earthquake, earthquakes, events, fault, seismic, seismicity, time, aftershocks, event, model, rupture, greece, tremor, hazard, slip, stress, tsunami"
physics,77,2010–2015,2015–2020,2010–2015 → 2015–2020,0.908337,0.091663,"earthquake, earthquakes, events, fault, seismic, seismicity, time, aftershocks, event, model, rupture, greece, tremor, hazard, slip, stress, tsunami","earthquake, earthquakes, events, fault, seismic, seismicity, aftershocks, tsunami, rupture, slip, time, aftershock, event, hazard, model, myshake"
physics,77,2015–2020,2020–2025,2015–2020 → 2020–2025,0.699722,0.300278,"earthquake, earthquakes, events, fault, seismic, seismicity, aftershocks, tsunami, rupture, slip, time, aftershock, event, hazard, model, myshake","aftershocks, earthquake, earthquakes, events, fault, rupture, seismic, seismicity, slip, aftershock, stress, tremor, tsunami"
physics,78,2000–2005,2005–2010,2000–2005 → 2005–2010,0.444844,0.555156,"thz, terahertz, frequency, absorbtion, extinction, laser, pulse, theorem, gaas, luminescence, ofc, plasma, ultrashort, channels, comb, cw, czochralski, emission, excitons, femtosecond, field, induced, intersubband, linbo3, optical, passing, periodically, photomixing, poled, radiation, rectification, transmission, ultrafast","laser, terahertz, thz, optical, frequency, plasma, pulses, radiation, gasb, intersubband, poled, biomems, color, czochralski, femtosecond, inas, leech, linbo3, luminescence, metal, modulation, periodically, pulse, rectification, silicon, thermopile, ultrafast, uncooled, undulator"
physics,78,2005–2010,2010–2015,2005–2010 → 2010–2015,0.525863,0.474137,"laser, terahertz, thz, optical, frequency, plasma, pulses, radiation, gasb, intersubband, poled, biomems, color, czochralski, femtosecond, inas, leech, linbo3, luminescence, metal, modulation, periodically, pulse, rectification, silicon, thermopile, ultrafast, uncooled, undulator","frequency, laser, optical, pulse, pulses, radiation, terahertz, thz, field, color, electron, femtosecond, generation, thermopile, waveguide, waveguides"
