subject,topic_id,first_year,last_year,n_years,cosine_sim,ttd,words_first,words_last
cs,148,2001,2025,17,0.080059,0.919941,"color, terminology, imaging, bibliography, ing, surveyed, digital, reproduction, notation, lay","image, images, enhancement, light, color, illumination, deblurring, low, shadow, blur"
cs,149,2000,2025,24,0.657654,0.342346,"stock, market, trading, price, indices, index, volatility, traders, markets, shell","stock, market, financial, trading, price, forecasting, learning, data, portfolio, markets"
cs,150,2000,2025,20,0.307311,0.692689,"entity, metonymy, combi, ner, corpus, noun, annotation, polysemous, linguistic, named","ner, entity, named, recognition, entities, models, language, model, data, text"
cs,151,2000,2025,17,0.275964,0.724036,"indexing, video, motion, summarising, compressed, object, moving, sequences, analysis, assisting","video, segmentation, object, videos, vos, frames, temporal, objects, frame, motion"
cs,152,2003,2025,16,0.350343,0.649657,"pruning, extraction, predetermined, network, shouldn, desired, explicit, removal, knowledge, technology","pruning, neural, training, networks, network, compression, model, deep, sparsity, models"
cs,153,2001,2025,22,0.170284,0.829716,"broadcast, relay, eccentricity, families, bounds, wirelss, delta, network, nodes, wireless","relay, relaying, channel, relays, forward, coding, deepjscc, decoding, cooperative, lattice"
cs,154,2004,2025,21,0.334311,0.665689,"noise, image, asf, mm, pure, ft2, ft1, filtering, diagrams, denoising","denoising, image, noise, images, diffusion, restoration, method, methods, noisy, based"
cs,155,2013,2025,11,0.098284,0.901716,"ml, classifiers, secrets, backdoor, training, ascertainable, sets, unconsciously, computers, hack","backdoor, attacks, attack, poisoning, model, defense, learning, data, trigger, models"
cs,156,2000,2025,25,0.057096,0.942904,"ip, handoff, mobility, multicast, architecture, mobile, twice, wireless, simulation, support","5g, network, networks, ran, satellite, 6g, mobile, service, leo, mec"
cs,157,2002,2025,24,0.080059,0.919941,"nonstandard, postulates, utilities, weakening, agents, utility, qualitative, preferences, anscombe, maximization","agents, envy, allocation, allocations, valuations, fairness, indivisible, fair, goods, welfare"
cs,158,2004,2025,22,0.080059,0.919941,"wireless, signals, sensor, accuracy, allowable, ethernet, propagation, network, contextawareness, networks","localization, positioning, indoor, based, wireless, wi, location, radio, sensing, csi"
cs,159,2012,2025,13,0.432723,0.567277,"slim, search, nas, scout, neural, aops, architecture, prefetching, nn, nns","nas, search, neural, architecture, training, architectures, darts, performance, network, learning"
cs,160,2014,2025,12,0.222317,0.777683,"tags, supplied, image, classification, freely, user, shot, annotations, flickr, costly","shot, learning, classification, training, meta, image, data, classes, class, domain"
cs,161,2000,2025,24,0.110462,0.889538,"decision, wireless, allocation, optimal, subtleties, theoretic, admission, mdps, algorithm, simplifying","radio, spectrum, channel, energy, cognitive, wireless, interference, secondary, allocation, transmission"
cs,162,2000,2025,25,0.219788,0.780212,"log, lceil, rceil, xx, ne, worst, ns, approximation, error, case","kk, log, varepsilon, clustering, mathbb, problem, algorithm, approximation, mathrm, mathcal"
cs,163,2002,2025,23,0.057096,0.942904,"percolation, agents, sds, hypotheses, diffusion, pattern, push, model, solution, drop","social, network, networks, influence, epidemic, spreading, diffusion, infection, spread, contagion"
cs,164,2000,2025,18,0.164026,0.835974,"granular, materials, spectral, chodal, morphology, tesselation, micrograph, mesh, blobs, hyperspectral","hyperspectral, spectral, hsi, image, spatial, images, multispectral, classification, resolution, unmixing"
cs,165,2000,2025,15,0.270284,0.729716,"news, newsforms, understandable, newsextract, computers, events, xml, unaware, stories, converting","news, fake, detection, media, rumor, social, misinformation, articles, rumors, claims"
cs,166,2000,2025,26,0.0,1.0,"entrenchment, sceptical, makinson, gardenfors, preferential, partial, inference, epistemic, preference, counterpart","voting, voters, elections, voter, preferences, election, committee, rules, winner, votes"
cs,167,2007,2025,15,0.057096,0.942904,"eit, ventilation, perfusion, hypertonic, pulmonary, images, saline, bedside, fuzzy, impedance","cardiac, segmentation, coronary, echocardiography, ultrasound, cmr, images, clinical, artery, myocardial"
cs,168,2004,2025,16,0.0,1.0,"minerve, uplnc, arachne, maybe, dynamicaly, regulary, remotly, bugfree, compagnies, securite","vulnerability, vulnerabilities, security, code, software, llms, detection, llm, developers, language"
cs,169,2000,2025,20,0.0,1.0,"wordnet, bests, wordnets, taxonomy, node, nominal, hierarchies, lexical, linking, satisfaction","extraction, relation, entity, relations, event, entities, models, language, text, document"
cs,170,2008,2025,16,0.080059,0.919941,"publication, datasets, anonymous, updates, privacy, alled, counterfeited, internal, dynamic, invalidation","privacy, data, llms, models, private, dp, language, llm, preserving, unlearning"
cs,171,2000,2025,26,0.204092,0.795908,"temiar, reduplication, prosodic, tnt, word, words, language, english, corpus, lsm","language, word, languages, words, linguistic, zipf, lexical, texts, law, models"
cs,172,2015,2025,11,0.098284,0.901716,"compounding, trolls, hashtag, hate, compounds, hashtags, users, comments, kohonens, bieberblast","hate, speech, offensive, detection, hateful, language, social, content, media, abusive"
cs,173,2002,2025,22,0.080059,0.919941,"torques, hamiltonian, fixed, pendulum, robot, orbits, manipulator, saddle, joints, rotational","robot, locomotion, control, walking, robots, legged, gait, humanoid, controller, bipedal"
cs,174,2000,2025,24,0.417281,0.582719,"topic, disambiguation, word, sense, document, documents, genre, collocation, trec, corpora","topic, topics, models, documents, document, text, lda, model, clustering, modeling"
cs,175,2004,2025,17,0.066937,0.933063,"organising, data, self, chain, manifold, processing, progressively, freedom, degrees, fusion","clustering, view, learning, multi, views, data, deep, methods, contrastive, feature"
cs,176,2010,2025,14,0.423752,0.576248,"idiotypic, robot, controllers, robots, sensorimotor, learning, behaviour, locomotion, reinforcement, navigation","locomotion, robot, robots, learning, humanoid, legged, quadruped, policy, control, reinforcement"
cs,177,2001,2025,20,0.270284,0.729716,"legal, rst, contractual, agreement, argument, contract, contracts, mann, text, parties","legal, llms, language, patent, court, models, documents, law, case, retrieval"
cs,178,2011,2025,13,0.395568,0.604432,"person, identification, mcm, framework, multiple, component, matching, cameras, lighting, attain","person, reid, identification, id, modality, features, learning, identity, image, images"
cs,179,2009,2025,16,0.0,1.0,"russians, bitslicing, vectorize, fields, larger, timings, finite, method, fastest, row","quantization, llms, bit, models, kv, llm, memory, compression, language, precision"
cs,180,2003,2025,16,0.066937,0.933063,"gel, electrophoresis, 2d, iris, images, iridology, serums, disease, image, stain","retinal, fundus, oct, retinopathy, diabetic, images, segmentation, dr, glaucoma, vessel"
cs,181,2000,2025,26,0.326063,0.673937,"multicast, distributed, multipoint, protocols, protocol, fault, knowledge, byzantine, stock, exchange","byzantine, consensus, bft, protocol, protocols, fault, latency, distributed, tolerant, blockchain"
cs,182,2003,2025,23,0.253467,0.746533,"secret, image, dating, images, recordings, blackmail, automata, parties, bracketed, watermarking","watermarking, watermark, steganography, image, watermarks, images, hiding, secret, steganographic, embedding"
cs,183,2002,2025,23,0.105679,0.894321,"secure, channels, franklin, yung, multicast, way, message, waarts, desmedt, channel","secrecy, secret, channel, covert, wiretap, channels, capacity, eavesdropper, communication, srl"
cs,184,2001,2025,19,0.418072,0.581928,"active, writing, noun, learning, annotation, phrase, chunker, rule, human, chunking","active, learning, data, al, uncertainty, labeling, sampling, annotation, model, label"
cs,185,2002,2025,23,0.098284,0.901716,"rbf, rbfs, distance, function, radial, gs, redefine, geodesic, dependent, problem","wasserstein, transport, ot, distance, optimal, sliced, metric, learning, distributions, distances"
cs,186,2004,2025,15,0.043525,0.956475,"astrobiologist, cyborg, mosaics, wearable, computer, field, geological, tests, surgical, microtexture","surgical, surgery, endoscopic, video, segmentation, laparoscopic, tissue, videos, endoscopy, robotic"
cs,187,2007,2025,12,0.098284,0.901716,"human, adversary, protocol, image, identification, protocols, captchas, based, authenticating, defeating","adversarial, models, attacks, image, attack, text, images, safety, multimodal, diffusion"
cs,188,2012,2025,13,0.15538,0.84462,"cloud, csc, service, encryption, confidentiality, outsource, privacy, csp, chaffing, winnowing","privacy, homomorphic, encryption, fhe, encrypted, secure, data, preserving, learning, inference"
cs,189,2001,2025,25,0.123584,0.876416,"min, expectation, resp, problem, distributions, selection, constant, max, approximation, np","submodular, approximation, maximization, algorithm, problem, monotone, knapsack, log, frac, function"
cs,190,2000,2025,26,0.178343,0.821657,"vo, observatory, astronomical, data, mining, science, repositories, mission, virtual, scenarios","galaxy, data, cosmological, learning, astronomical, galaxies, gravitational, neural, model, radio"
cs,191,2002,2025,19,0.098284,0.901716,"criticality, plasticity, regulation, brain, covariance, excitatory, inhibitory, hebbian, activity, oscillation","brain, fmri, functional, data, neural, learning, graph, network, connectivity, model"
cs,192,2001,2025,16,0.450948,0.549052,"cfrule, learning, tasks, task, parallel, rule, multi, channel, theory, adaptation","task, learning, tasks, multi, mtl, model, models, meta, training, merging"
cs,193,2000,2025,24,0.043525,0.956475,"fuzzy, noise, polluting, modeling, attenuation, deformations, effects, systems, learning, influences","svm, classification, learning, vector, data, machine, support, gbtsvm, svms, classifier"
cs,194,2002,2025,17,0.165221,0.834779,"hair, photorealistic, makeover, facial, hairstyle, animation, fur, patches, human, grass","audio, facial, talking, speech, lip, animation, motion, video, head, generation"
cs,195,2004,2025,19,0.038742,0.961258,"encephalitis, prognosis, tick, borne, primorsky, krai, foci, epidemiological, te, infection","covid, pandemic, epidemic, health, disease, infection, data, spread, infectious, model"
cs,196,2006,2025,14,0.396189,0.603811,"teacher, student, moving, generalization, mechanics, learning, distillation, true, unlearnable, nonmonotonic","distillation, teacher, student, kd, knowledge, model, models, training, learning, performance"
cs,197,2010,2025,16,0.469189,0.530811,"malware, keylogging, bot, detection, samples, clustering, malicious, graph, android, bots","malware, android, ransomware, detection, apps, malicious, app, based, learning, security"
cs,198,2003,2025,20,0.116441,0.883559,"lie, supergravity, calculations, algebra, lambdatensor1, tensor, gauged, tensors, multilinear, sparse","tensor, tensors, rank, decomposition, data, completion, matrix, factorization, low, otimes"
cs,199,2000,2025,14,0.0,1.0,"ambiguity, conveyed, ambiguous, oscar, defeasible, tell, agent, grice, maxims, uttered","ai, xai, explanations, explainable, explanation, human, explainability, user, users, decision"
cs,200,2001,2025,23,0.173537,0.826463,"monetary, equilibration, flow, economy, agent, agents, disequilibration, opinion, continuity, mark","opinion, social, opinions, agents, dynamics, model, agent, network, influence, networks"
cs,201,2013,2025,11,0.0,1.0,"cdma, receiver, equalization, interference, ds, feedback, suppression, proposed, rnn, section","channel, mimo, csi, deep, learning, based, wireless, beam, beamforming, neural"
cs,202,2002,2025,23,0.038742,0.961258,"rsanns, repertoire, disorder, cycle, limit, threshold, patterns, complex, rsann, reservoir","reservoir, chaotic, neural, rc, dynamics, dynamical, systems, networks, learning, recurrent"
cs,203,2000,2025,23,0.186659,0.813341,"httpfs, files, file, http, caching, directories, remote, cache, win9x, winnt","caching, cache, coded, caches, delivery, users, files, content, scheme, placement"
cs,204,2004,2025,19,0.368568,0.631432,"gaze, orientation, head, eye, face, cooperation, anthropometric, camera, single, image","gaze, eye, tracking, visual, human, based, attention, data, fixation, movements"
cs,205,2001,2025,25,0.488597,0.511403,"peer, externalities, network, peering, pricing, externality, users, networks, p2p, desirability","peer, p2p, network, peers, bier, content, networks, ipfs, anycast, distributed"
cs,206,2000,2025,26,0.348628,0.651372,"lasco, security, sdsi, policy, policies, logic, administration, abadi, programs, inconsistencies","security, access, policies, policy, authorization, control, data, based, privilege, authentication"
cs,207,2000,2025,23,0.276628,0.723372,"cbir, image, birds, retrieval, hashing, neous, heteroge, dramati, compilation, scaleup","hashing, hash, retrieval, image, data, codes, search, similarity, learning, query"
cs,208,2001,2025,22,0.129563,0.870437,"ps, optics, vme, magnet, optical, mcao, control, photonic, pulse, delays","photonic, optical, neural, photonics, computing, diffractive, ising, design, networks, energy"
cs,209,2005,2025,15,0.286725,0.713275,"image, saliency, content, unorthodox, information, understanding, segmentation, attention, interpretation, constituents","saliency, salient, sod, object, detection, image, visual, attention, model, methods"
cs,210,2001,2025,25,0.170284,0.829716,"pucs, cooperation, wintelism, divestiture, fitness, china, arkansas, telecom, incentives, genotypes","cooperation, game, social, agents, games, players, evolutionary, individuals, dynamics, population"
cs,211,2002,2025,23,0.307311,0.692689,"dimension, word, constructive, words, darwiche, dim, sequence, numeration, infimum, complexity","words, word, infinite, mathbb, lyndon, ww, length, mathcal, conjecture, sequence"
cs,212,2000,2025,24,0.098284,0.901716,"heap, repair, legitimate, lg, stabilizing, clocks, illegitimate, faults, transient, operations","storage, codes, bar, repair, dna, rack, packetization, data, leq, code"
cs,213,2006,2025,18,0.532723,0.467277,"facial, recognition, feret, gabor, expression, faces, expressions, using, principal, method","facial, expression, recognition, au, expressions, emotion, micro, fer, face, learning"
cs,214,2001,2025,23,0.350836,0.649164,"tv, video, archiver, streaming, media, internet, syndication, multimedia, qoe, interactive","video, streaming, qoe, quality, vr, bitrate, latency, network, bandwidth, multimedia"
cs,215,2015,2025,11,0.406031,0.593969,"aging, alzheimer, disease, chrominance, pathology, brain, luminance, display, mri, voxel","alzheimer, disease, brain, mri, ad, learning, age, diagnosis, dementia, neuroimaging"
cs,216,2008,2025,16,0.125284,0.874716,"chip, gas, flow, anemometers, flows, mm2, bonded, thermally, sensing, packaging","flow, optical, motion, event, estimation, video, camera, scene, cameras, based"
cs,217,2000,2025,26,0.565853,0.434147,"automata, cellular, automaton, spaceships, quantum, theory, spaceship, searches, formed, successors","automata, cellular, automaton, tile, ca, self, model, universal, lenia, systems"
cs,218,2001,2025,22,0.116441,0.883559,"cellular, security, breaches, behooves, commercial, distributors, inconvenience, secrecy, networks, telecommunications","secrecy, ris, eavesdropper, secure, eavesdroppers, security, antenna, jamming, communication, channel"
cs,219,2010,2025,8,0.0,1.0,"hmms, viterbi, recombination, decoding, brejova2007, kall2005, gross2007, brown2010, highest, reward","hallucinations, hallucination, llms, language, llm, models, large, model, factual, lvlms"
cs,220,2002,2025,18,0.147788,0.852212,"mining, wireless, performance, data, mined, sttd, wcdma, fl, bep, statistically","fl, federated, learning, wireless, communication, edge, devices, air, training, convergence"
cs,221,2000,2025,26,0.434311,0.565689,"mining, web, data, site, obsolescence, success, wum, research, rule, frequent","mining, data, frequent, patterns, association, pattern, itemset, itemsets, rules, rough"
cs,222,2000,2025,26,0.21353,0.78647,"taxa, terminal, tree, triplets, jukes, harmonic, evolutionary, trees, cantor, greedy","trees, phylogenetic, tree, lca, leaf, rooted, species, phylogenies, distance, evolutionary"
cs,223,2013,2025,13,0.173088,0.826912,"soothing, reminiscing, wellbeing, facebook, mental, activities, looking, health, posts, photos","depression, mental, health, suicide, social, media, data, posts, language, detection"
cs,224,2011,2025,10,0.32738,0.67262,"ood, philosophy, compression, book, compress, empirical, data, attempting, lossless, justify","ood, detection, distribution, id, data, samples, training, methods, learning, models"
cs,225,2001,2025,18,0.0,1.0,"sites, metadata, web, text, metatags, spidering, automated, hyperlinks, crawling, html","financial, llms, sentiment, language, models, news, market, finance, stock, llm"
cs,226,2001,2025,23,0.105679,0.894321,"lattice, parallel, electromagnetism, qcd, tools, distributed, mpi, condensed, electronics, generic","matrix, multiplication, distributed, computation, spgemm, communication, stragglers, mathbf, computing, parallel"
cs,227,2014,2025,11,0.376884,0.623116,"ecg, huang, hht, hilbert, transform, signal, heart, electrocardiogram, extraction, nonstationary","ecg, cardiac, electrocardiogram, arrhythmia, heart, learning, data, signals, clinical, ecgs"
cs,228,2004,2025,18,0.0,1.0,"mi, milca, mutual, pregnant, dependent, component, woman, residual, components, output","ppg, rppg, heart, physiological, photoplethysmography, wearable, monitoring, blood, signals, rate"
cs,229,2013,2025,13,0.0,1.0,"silk, nanofibers, fibroin, texture, signatures, scaffolds, crawler, pioneer, textured, agents","fashion, garment, clothing, image, images, aesthetic, dataset, garments, visual, outfit"
cs,230,2005,2025,16,0.207551,0.792449,"cdma, carrier, noma, equilibrium, utility, game, multiuser, user, power, cooperative","noma, orthogonal, access, multiple, ris, pinching, rsma, sic, power, user"
cs,231,2000,2025,22,0.287611,0.712389,"mining, data, expe, clude, rience, martini, commerce, clickstreams, process, event","process, event, mining, logs, data, business, processes, log, discovery, conformance"
cs,232,2001,2025,19,0.250343,0.749657,"solomonoff, prediction, informed, deterministic, conformal, sequence, scheme, finite, probabilistic, suffice","conformal, prediction, uncertainty, coverage, calibration, sets, intervals, data, cp, guarantees"
cs,233,2000,2025,23,0.137155,0.862845,"spam, mail, naive, anti, bayesian, filter, phishing, keyword, unsolicited, filters","phishing, emails, email, attacks, spam, malicious, detection, smishing, scam, password"
cs,234,2002,2025,21,0.164026,0.835974,"isaw, neutron, data, thousands, software, instruments, detector, argonne, pulsed, workbench","particle, physics, data, collider, lhc, learning, calorimeter, neural, jet, detector"
cs,235,2008,2025,12,0.219788,0.780212,"wavelet, image, bands, fusion, packet, fused, contrast, images, complimentary, directive","dehazing, image, rain, haze, weather, images, restoration, hazy, removal, deraining"
cs,236,2000,2025,26,0.616466,0.383534,"codes, quantum, correcting, fivefold, code, tenfold, error, saturating, singleton, abelian","codes, quantum, stabilizer, code, error, ldpc, decoding, qubits, qldpc, correcting"
cs,237,2013,2025,13,0.688977,0.311023,"shot, zero, unseen, semantic, classes, objects, images, learning, model, training","shot, zero, zsl, semantic, learning, visual, unseen, czsl, classes, clip"
cs,238,2011,2025,15,0.388597,0.611403,"ctd, anomaly, detection, commute, logs, mining, grammar, anomalies, time, sequences","anomaly, detection, graph, anomalies, gad, data, network, based, logs, anomalous"
cs,239,2006,2025,16,0.375628,0.624372,"polarimetric, sar, radar, lifting, images, speckle, polarization, dwt, osci, multiresolution","sar, radar, aperture, images, image, data, imagery, synthetic, atr, optical"
cs,240,2016,2025,10,0.756374,0.243626,"ssl, supervised, learning, unlabeled, data, elders, dsss, piles, semi, tunnels","ssl, supervised, learning, data, self, unlabeled, semi, labeled, training, pseudo"
cs,241,2000,2025,21,0.098284,0.901716,"modulations, popularinterpolated, delay, polar, circular, buffer, fractionally, lines, pointers, length","polar, codes, decoding, scl, decoder, channels, cancellation, channel, successive, code"
cs,242,2001,2025,19,0.311943,0.688057,"gestures, gesture, speech, hci, sign, multimodal, deixis, language, imap, kinematical","sign, language, gesture, gloss, asl, recognition, gestures, deaf, hearing, translation"
cs,243,2000,2025,19,0.080059,0.919941,"debugging, debugger, luxdbg, tcl, fuzzing, parallelization, processor, instrumentation, extension, language","fuzzing, fuzzers, fuzz, fuzzer, bugs, vulnerabilities, coverage, testing, mutation, code"
cs,244,2004,2025,9,0.057096,0.942904,"dab, xml, content, eureka, receiver, machine, semantic, annotation, markup, utilisation","semantic, communication, channel, transmission, communications, wireless, data, image, based, coding"
cs,245,2011,2025,15,0.049504,0.950496,"collusive, debts, clearing, trading, futures, cliques, markets, fraud, behaviors, abnormal","fraud, laundering, detection, financial, transaction, graph, transactions, money, ethereum, aml"
cs,246,2006,2025,14,0.170284,0.829716,"notebook, skin, freiburg, reflectance, laboratory, spectrometry, electronic, spectra, medicine, legal","skin, lesion, melanoma, images, lesions, dermoscopic, diagnosis, segmentation, cancer, clinical"
cs,247,2011,2025,14,0.080059,0.919941,"finger, prosthesis, amputee, patient, hand, prosthetic, fingers, interphalangeal, amputated, amputation","hand, 3d, pose, hands, object, mesh, gesture, hoi, reconstruction, rgb"
cs,248,2010,2025,15,0.219788,0.780212,"crush, crowd, tragic, organisers, criticised, crowds, method, counting, fatal, architects","crowd, counting, density, based, view, localization, scenes, shanghaitech, learning, detection"
cs,249,2001,2025,15,0.098284,0.901716,"mbl, memory, organising, editing, corpus, items, base, nlp, training, method","editing, llms, knowledge, language, models, edit, factual, model, edits, large"
cs,250,2007,2025,14,0.493853,0.506147,"imputation, haplotype, missing, data, autoencoder, haplotypers, reconstructions, method, regression, variables","imputation, missing, data, missingness, values, models, learning, datasets, model, methods"
cs,251,2001,2025,13,0.395568,0.604432,"contracts, contract, legal, agreements, prospects, tools, representational, trading, outlines, representation","contracts, smart, contract, ethereum, vulnerabilities, blockchain, reentrancy, security, solidity, defi"
cs,252,2015,2025,10,0.170284,0.829716,"watermarks, graph, graphs, watermark, collaborators, owner, leak, sensitive, topologies, deterrent","graph, attacks, gnns, attack, gnn, adversarial, backdoor, neural, node, networks"
cs,253,2014,2025,12,0.41437,0.58563,"motion, skeleton, recognition, deep, features, actions, capture, joints, neural, data","skeleton, action, recognition, ntu, motion, human, based, temporal, rgb, actions"
cs,254,2014,2025,12,0.088246,0.911754,"rough, pawlak, changed, clustering, multitemporal, unsupervised, technique, change, unchanged, detection","change, detection, cd, remote, sensing, images, image, temporal, feature, features"
cs,255,2013,2025,12,0.098284,0.901716,"brand, demographic, associations, food, variables, jordanian, marketers, jordan, brands, restaurant","food, recipes, dietary, recipe, ingredients, intake, nutrition, nutritional, cooking, data"
cs,256,2005,2025,12,0.43025,0.56975,"gait, markerless, particle, human, motion, feeds, reorganise, filtering, walking, capture","gait, recognition, walking, rehabilitation, based, motion, silhouettes, human, learning, dataset"
cs,257,2001,2025,22,0.0,1.0,"resonances, allpass, enclosure, rectangular, delay, sphere, feedback, distribution, enclosures, resonator","molecular, molecules, mc, communication, molecule, channel, receiver, transmitter, isi, signaling"
cs,258,2000,2025,21,0.395568,0.604432,"spreadsheet, commerce, spreadsheets, coaster, hypergrowth, allure, roller, fiscal, web, hottest","spreadsheet, spreadsheets, heds, marksheet, cornet, excel, formatting, programming, tabletalk, sharing"
