subject,topic_id,avg_yoy_sim,min_yoy_sim,avg_yoy_drift,max_single_jump
cs,88,0.39809276470588234,0.098304,0.6019072352941177,0.901696
cs,89,0.46131552,0.108926,0.53868448,0.891074
cs,90,0.4498325217391304,0.14579,0.5501674782608695,0.85421
cs,91,0.5319265200000001,0.366526,0.46807348,0.633474
cs,92,0.5192715,0.379135,0.4807285,0.620865
cs,93,0.4587255263157895,0.072807,0.5412744736842106,0.927193
cs,94,0.44222732,0.131143,0.55777268,0.868857
cs,95,0.41617291304347825,0.0,0.5838270869565217,1.0
cs,96,0.5667339,0.339559,0.4332661,0.660441
cs,97,0.5456349230769231,0.180937,0.4543650769230769,0.819063
cs,98,0.47211645454545453,0.049395,0.5278835454545455,0.950605
cs,99,0.45301656,0.098176,0.54698344,0.901824
cs,100,0.5037809999999999,0.209207,0.49621899999999997,0.790793
cs,101,0.5314205909090909,0.216743,0.4685794090909091,0.783257
cs,102,0.40818676190476194,0.116519,0.5918132380952381,0.883481
cs,103,0.4337264090909091,0.062954,0.5662735909090909,0.937046
cs,104,0.44915695454545457,0.071294,0.5508430454545454,0.928706
cs,105,0.50039415,0.141469,0.49960585,0.858531
cs,106,0.4958906521739131,0.20749,0.504109347826087,0.79251
cs,107,0.5263059375,0.302707,0.4736940625,0.697293
cs,108,0.5809911666666666,0.335954,0.41900883333333333,0.664046
cs,109,0.55585075,0.329077,0.44414925,0.670923
cs,110,0.4638649166666666,0.117714,0.5361350833333334,0.882286
cs,111,0.5138588399999999,0.23449,0.48614115999999996,0.76551
cs,112,0.43925665,0.176143,0.56074335,0.823857
cs,113,0.597524,0.483644,0.40247599999999994,0.516356
cs,114,0.5097114,0.176143,0.4902886,0.823857
cs,115,0.45375639999999995,0.059827,0.5462435999999999,0.940173
cs,116,0.54150236,0.348486,0.45849764,0.651514
cs,117,0.5116543684210526,0.221334,0.4883456315789474,0.778666
cs,118,0.5514015624999999,0.327313,0.4485984375,0.672687
cs,119,0.525864923076923,0.247213,0.47413507692307694,0.752787
cs,120,0.5068482608695652,0.077261,0.49315173913043475,0.922739
cs,121,0.47246555,0.195244,0.52753445,0.804756
cs,122,0.5934839375000001,0.44364,0.4065160625,0.55636
cs,123,0.5013099047619047,0.20435,0.4986900952380952,0.79565
cs,124,0.56354356,0.311762,0.43645643999999995,0.688238
cs,125,0.573560875,0.473011,0.42643912500000003,0.526989
cs,126,0.5176645714285714,0.112812,0.4823354285714286,0.887188
cs,127,0.47674212,0.239015,0.5232578800000001,0.760985
cs,128,0.5314951111111111,0.258709,0.46850488888888886,0.741291
cs,129,0.5183538,0.325833,0.48164619999999997,0.674167
cs,130,0.4795350952380953,0.144074,0.5204649047619048,0.855926
cs,131,0.4446062,0.023293,0.5553938,0.976707
cs,132,0.5004418333333334,0.140996,0.49955816666666664,0.859004
cs,133,0.4978373333333333,0.283566,0.5021626666666666,0.716434
cs,134,0.5160435789473684,0.186198,0.48395642105263154,0.813802
cs,135,0.5410233636363636,0.387616,0.45897663636363634,0.612384
cs,136,0.5109407,0.252731,0.4890593,0.747269
cs,137,0.4732758,0.1984,0.5267242,0.8016
cs,138,0.525554625,0.280937,0.474445375,0.719063
cs,139,0.5737100952380952,0.488147,0.42628990476190476,0.511853
cs,140,0.5340129333333333,0.374898,0.46598706666666667,0.625102
cs,141,0.42736765217391304,0.112482,0.572632347826087,0.887518
cs,142,0.5345328333333333,0.281113,0.4654671666666667,0.718887
cs,143,0.44134831578947376,0.103363,0.5586516842105264,0.896637
cs,144,0.4818160714285714,0.17136,0.5181839285714286,0.82864
cs,145,0.4951936666666667,0.116519,0.5048063333333334,0.883481
cs,146,0.5897726000000001,0.371191,0.41022739999999996,0.628809
cs,147,0.36025669565217394,0.131154,0.6397433043478261,0.868846
cs,148,0.5620208571428572,0.424008,0.43797914285714284,0.575992
cs,149,0.44475690476190477,0.182122,0.5552430952380952,0.817878
cs,150,0.4810976,0.157836,0.5189024,0.842164
cs,151,0.5716819230769231,0.384273,0.4283180769230769,0.615727
cs,152,0.5496807272727273,0.260759,0.45031927272727273,0.739241
cs,153,0.5677537,0.419972,0.43224629999999997,0.580028
cs,154,0.528486052631579,0.180017,0.47151394736842106,0.819983
cs,155,0.5802545555555555,0.418714,0.4197454444444444,0.581286
cs,156,0.41038539130434787,0.012531,0.5896146086956522,0.987469
cs,157,0.4106204347826087,0.014636,0.5893795652173913,0.985364
cs,158,0.4996761904761905,0.161519,0.5003238095238095,0.838481
cs,159,0.5419750909090909,0.321412,0.45802490909090915,0.678588
cs,160,0.5252646363636363,0.150068,0.47473536363636365,0.849932
cs,161,0.5070967619047619,0.215816,0.4929032380952381,0.784184
cs,162,0.45658304347826084,0.068484,0.5434169565217392,0.931516
cs,163,0.46956719047619044,0.153209,0.5304328095238096,0.846791
cs,164,0.5776764285714285,0.434248,0.42232357142857146,0.565752
cs,165,0.5459282307692308,0.364048,0.45407176923076925,0.635952
cs,166,0.47313644,0.267486,0.52686356,0.732514
cs,167,0.50466025,0.216551,0.49533975,0.783449
cs,168,0.47275685714285715,0.235888,0.5272431428571428,0.764112
cs,169,0.4875829375,0.072359,0.5124170625,0.927641
cs,170,0.45751776923076926,0.145745,0.5424822307692307,0.854255
cs,171,0.47142304,0.232123,0.52857696,0.767877
cs,172,0.5520883,0.256556,0.44791169999999997,0.743444
cs,173,0.42232152631578945,0.003874,0.5776784736842105,0.996126
cs,174,0.4929664761904761,0.20988,0.5070335238095238,0.79012
cs,175,0.5191657142857143,0.231094,0.4808342857142857,0.768906
cs,176,0.524856,0.217249,0.475144,0.782751
cs,177,0.43701666666666666,0.244024,0.5629833333333334,0.755976
cs,178,0.5577479090909091,0.347974,0.44225209090909084,0.652026
cs,179,0.3803465,0.181129,0.6196535,0.818871
cs,180,0.5055224,0.165393,0.4944776,0.834607
cs,181,0.46812764,0.240957,0.5318723599999999,0.759043
cs,182,0.4964139090909091,0.319226,0.5035860909090909,0.680774
cs,183,0.546802761904762,0.343434,0.4531972380952381,0.656566
cs,184,0.5210776874999999,0.33099,0.4789223125,0.66901
cs,185,0.3465575238095238,0.029976,0.6534424761904761,0.970024
cs,186,0.5335663636363637,0.271024,0.4664336363636364,0.728976
cs,187,0.49192385714285713,0.338611,0.5080761428571429,0.661389
cs,188,0.508477,0.23126,0.491523,0.76874
cs,189,0.42224900000000004,0.108029,0.577751,0.891971
cs,190,0.3116862,0.003874,0.6883138,0.996126
cs,191,0.511842625,0.112644,0.488157375,0.887356
cs,192,0.5798356153846154,0.461496,0.42016438461538463,0.538504
cs,193,0.47120709523809523,0.067419,0.5287929047619048,0.932581
cs,194,0.48193764285714286,0.315816,0.5180623571428572,0.684184
cs,195,0.423799625,0.239751,0.576200375,0.760249
cs,196,0.5447572727272727,0.333979,0.4552427272727273,0.666021
cs,197,0.5485896,0.280937,0.4514104,0.719063
cs,198,0.5149454375,0.153926,0.4850545625,0.846074
cs,199,0.58702975,0.38028,0.41297025,0.61972
cs,200,0.5394865,0.322126,0.46051349999999996,0.677874
cs,201,0.5513908888888889,0.35328,0.44860911111111107,0.64672
cs,202,0.44481147619047623,0.067419,0.5551885238095238,0.932581
cs,203,0.5324883,0.298,0.46751170000000003,0.702
cs,204,0.5388824,0.365123,0.46111759999999996,0.634877
cs,205,0.5624589166666666,0.444897,0.4375410833333333,0.555103
cs,206,0.42446896,0.049066,0.57553104,0.950934
cs,207,0.48931500000000006,0.21366,0.510685,0.78634
cs,208,0.43873647368421054,0.117999,0.5612635263157895,0.882001
cs,209,0.58030475,0.405705,0.41969524999999996,0.594295
cs,210,0.4326426666666667,0.140558,0.5673573333333334,0.859442
cs,211,0.46667647619047614,0.284477,0.5333235238095239,0.715523
cs,212,0.49666972727272723,0.305592,0.5033302727272727,0.694408
cs,213,0.5647530000000001,0.412957,0.435247,0.587043
cs,214,0.52648355,0.244343,0.47351645,0.755657
cs,215,0.511779,0.342507,0.48822099999999996,0.657493
cs,216,0.5299902307692308,0.281195,0.47000976923076926,0.718805
cs,217,0.53542156,0.433787,0.46457844000000004,0.566213
cs,218,0.50629415,0.135775,0.49370585,0.864225
cs,219,0.5415985,0.452297,0.4584015,0.547703
cs,220,0.3992711428571428,0.067291,0.6007288571428572,0.932709
cs,221,0.54291472,0.370434,0.45708528000000004,0.629566
cs,222,0.4638072,0.280029,0.5361928,0.719971
cs,223,0.49813858333333333,0.20056,0.5018614166666667,0.79944
cs,224,0.5574365,0.401954,0.4425635,0.598046
cs,225,0.3888286923076923,0.153926,0.6111713076923077,0.846074
cs,226,0.47516300000000006,0.117584,0.524837,0.882416
cs,227,0.5539926666666667,0.433894,0.4460073333333333,0.566106
cs,228,0.39390500000000006,0.125176,0.606095,0.874824
cs,229,0.51938425,0.298,0.48061574999999995,0.702
cs,230,0.5683020833333333,0.39864,0.4316979166666666,0.60136
cs,231,0.46964417647058826,0.12784,0.5303558235294118,0.87216
cs,232,0.4277988,0.126527,0.5722012000000001,0.873473
cs,233,0.50471325,0.393319,0.49528675,0.606681
cs,234,0.40256000000000003,0.045191,0.5974400000000001,0.954809
cs,235,0.5189123,0.202436,0.48108769999999995,0.797564
cs,236,0.4852438,0.338123,0.5147562,0.661877
cs,237,0.5717095,0.475447,0.42829049999999996,0.524553
cs,238,0.5361488571428572,0.349076,0.4638511428571429,0.650924
cs,239,0.5414771428571429,0.356718,0.4585228571428571,0.643282
