subject,topic_id,window_from,window_to,transition,rbo_sim,drift,words_from,words_to
cs,137,2015–2020,2020–2025,2015–2020 → 2020–2025,0.82398,0.17602,"document, sentence, summarization, summary, text, rouge, abstractive_summarization, extractive, extractive_summarization, keyphrase, summarizability, citation, content, discourse, documentary, film, generation, narrative, neural, scientific, simplification, warehouse, word","document, sentence, summarization, summary, text, abstractive_summarization, dataset, generation, abstractive, extractive, keyphrase, language, llm, rouge, extractive_summarization, factual, metric"
cs,138,2000–2005,2005–2010,2000–2005 → 2005–2010,0.480594,0.519406,"chromatic, graph, vertex, lawler, maximal, color, coloring, digit, exact, set, bhlevel, independent, track, acyclic, colour, connectivity, convex, digraph, exactcolor_exactcolor, integer, khot, layout, multigraph, recoloring, secret_sharing, tight","coloring, graph, vertex, chromatic, color, colouring, cal_cal, colourable, defining, polynomial, rainbow, acyclic, bmod_bmod, clique, colorability, computational_complexity, convex, edge, frog, hadwiger, hash, khot, linear, log_log_log_log, meyniel_obstruction, plane, recoloring, set, track"
cs,138,2005–2010,2010–2015,2005–2010 → 2010–2015,0.473631,0.526369,"coloring, graph, vertex, chromatic, color, colouring, cal_cal, colourable, defining, polynomial, rainbow, acyclic, bmod_bmod, clique, colorability, computational_complexity, convex, edge, frog, hadwiger, hash, khot, linear, log_log_log_log, meyniel_obstruction, plane, recoloring, set, track","chromatic, color, coloring, edge, graph, vertex, colouring, conjecture, clique, choosability, colour, degree, frog, incidence, interval, maximum, planar, polynomial, precoloring, rainbow, star_biclique"
cs,138,2010–2015,2015–2020,2010–2015 → 2015–2020,0.878214,0.121786,"chromatic, color, coloring, edge, graph, vertex, colouring, conjecture, clique, choosability, colour, degree, frog, incidence, interval, maximum, planar, polynomial, precoloring, rainbow, star_biclique","chromatic, color, coloring, edge, graph, vertex, ramsey, colouring, conjecture, colour, degree, maximum, class, colorable, digraph, hypergraph, incidence, log_log, planar, rainbow"
cs,138,2015–2020,2020–2025,2015–2020 → 2020–2025,0.886039,0.113961,"chromatic, color, coloring, edge, graph, vertex, ramsey, colouring, conjecture, colour, degree, maximum, class, colorable, digraph, hypergraph, incidence, log_log, planar, rainbow","chromatic, color, coloring, edge, graph, vertex, colouring, colorable, colour, degree, algorithm, class, balanceable, bipartite, conjecture, digraph, monochromatic, proper_coloring, ramsey"
cs,139,2000–2005,2005–2010,2000–2005 → 2005–2010,0.027615,0.972385,"contingency, device, interactor, service, ubi, activity, ambient, computing, context, continuance, crawling, development, disaster, emergency, governmental_agency, lifeblood, paperwork, presentation, revitalization, sensor, stockbroker, technology, ubiquitous, united_states, wireless","bluetooth, piconet, sniff, systemc, bangladesh, baseband, behavioral, layer, manager, standard, telemedicine, camera, context, facility, health_care, kalimucho, level, mobile, notification, sensor, service, smart_phone"
cs,139,2005–2010,2010–2015,2005–2010 → 2010–2015,0.088702,0.911298,"bluetooth, piconet, sniff, systemc, bangladesh, baseband, behavioral, layer, manager, standard, telemedicine, camera, context, facility, health_care, kalimucho, level, mobile, notification, sensor, service, smart_phone","service, technology, sensor, device, home, iot, mobile, mosden, rfid, telemedicine, banking, internet_thing, smart_home, wsn, bangladesh, bluetooth, camera, consumer, cyber_physical, health_care, internet, middleware, network, notification, piconet, rfid_tag, smart_phone, sniff, tag, wireless, wiselib"
cs,139,2010–2015,2015–2020,2010–2015 → 2015–2020,0.374558,0.625442,"service, technology, sensor, device, home, iot, mobile, mosden, rfid, telemedicine, banking, internet_thing, smart_home, wsn, bangladesh, bluetooth, camera, consumer, cyber_physical, health_care, internet, middleware, network, notification, piconet, rfid_tag, smart_phone, sniff, tag, wireless, wiselib","device, internet_thing, iot, service, smart_home, technology, internet_thing_iot, smart, datum, iot_device, internet, mosden, sensor, network, smart_city, web"
cs,139,2015–2020,2020–2025,2015–2020 → 2020–2025,0.779384,0.220616,"device, internet_thing, iot, service, smart_home, technology, internet_thing_iot, smart, datum, iot_device, internet, mosden, sensor, network, smart_city, web","device, internet_thing, internet_thing_iot, iot, iot_device, smart, technology, security, sensor, datum, service, smart_home, energy, home"
cs,140,2000–2005,2005–2010,2000–2005 → 2005–2010,0.544288,0.455712,"encryption, cryptosystem, key, cipher, conjugacy, cryptography, group, protocol, attack, cryptographic, homomorphic_cryptosystem, noninvertibility, noninvertible, secret, secure, symbol, asgs, cao, chaotic, communication, dna, oracle, plaintext, public, ramp, rs93, rs97, scheme, sherman, signature, signcryption","cryptography, cryptosystem, encryption, scheme, cipher, key, signcryption, security, attack, chaotic, conjugacy, cryptographic, group, ntru, prbg, chaos, diffie_hellman, elgamal, elliptic_curve, lattice, lili, protocol, ramp, ring, secure, signcrypter"
cs,140,2005–2010,2010–2015,2005–2010 → 2010–2015,0.481949,0.518051,"cryptography, cryptosystem, encryption, scheme, cipher, key, signcryption, security, attack, chaotic, conjugacy, cryptographic, group, ntru, prbg, chaos, diffie_hellman, elgamal, elliptic_curve, lattice, lili, protocol, ramp, ring, secure, signcrypter","encryption, scheme, security, key, secure, attack, cipher, cryptographic, cryptography, cryptosystem, protocol, kljn, certificateless, chaos, chaotic, fuzzy_vault, image, ntru, password, ring, secret_sharing, signcryption"
cs,140,2010–2015,2015–2020,2010–2015 → 2015–2020,0.625503,0.374497,"encryption, scheme, security, key, secure, attack, cipher, cryptographic, cryptography, cryptosystem, protocol, kljn, certificateless, chaos, chaotic, fuzzy_vault, image, ntru, password, ring, secret_sharing, signcryption","attack, encryption, key, scheme, security, cipher, secure, block_cipher, ciphertext, cryptographic, cryptosystem, datum, kljn, password, plaintext, bit, chaotic, commitment, cryptoscheme, protocol, puf, ring, weightwise"
cs,140,2015–2020,2020–2025,2015–2020 → 2020–2025,0.882406,0.117594,"attack, encryption, key, scheme, security, cipher, secure, block_cipher, ciphertext, cryptographic, cryptosystem, datum, kljn, password, plaintext, bit, chaotic, commitment, cryptoscheme, protocol, puf, ring, weightwise","attack, encryption, key, scheme, security, cipher, secure, cryptography, block_cipher, box, cryptographic, password, aont, bit, ciphertext, datum, elliptic_curve, hive_ransomware, homomorphic_encryption, permutation, plaintext"
cs,141,2000–2005,2005–2010,2000–2005 → 2005–2010,0.123469,0.876531,"coevolution, hboa, monte_carlo_localization, spin_glass, algorithm, anemotaxis, bayesian, creature, extremal, frechet, improved, interface, living_organism, maxima, moth, odor, olfactory, optimization, optomotor, parallel, plume, search, texmac, texmacs, turbulent, tutorial","optimization, tech, mco, trust, algorithm, initialization, local, myopic, optimal, plan, selection, voi, adaptive, adaptivity, coevolution, equilibria, hboa, improved, interface, item, maxima, measurement, monte_carlo_localization, nonlinearity, observation, spin_glass, stage, texmac, texmacs, tradeoff, tutorial, variance"
cs,141,2005–2010,2010–2015,2005–2010 → 2010–2015,0.460786,0.539214,"optimization, tech, mco, trust, algorithm, initialization, local, myopic, optimal, plan, selection, voi, adaptive, adaptivity, coevolution, equilibria, hboa, improved, interface, item, maxima, measurement, monte_carlo_localization, nonlinearity, observation, spin_glass, stage, texmac, texmacs, tradeoff, tutorial, variance","optimization, bayesian, function, algorithm, myopic, optimal, plan, precondition, adaptivity, monte_carlo_integral, observation, operational, uncertainty, voi, adaptive, cost, estimate, mco, mgso, minimizer, mirna, mirna_mrna, monitoring, multiscale, mystic, pao, plackett_luce, selection, sequential_monte_carlo, tech, ucs"
cs,141,2010–2015,2015–2020,2010–2015 → 2015–2020,0.507419,0.492581,"optimization, bayesian, function, algorithm, myopic, optimal, plan, precondition, adaptivity, monte_carlo_integral, observation, operational, uncertainty, voi, adaptive, cost, estimate, mco, mgso, minimizer, mirna, mirna_mrna, monitoring, multiscale, mystic, pao, plackett_luce, selection, sequential_monte_carlo, tech, ucs","algorithm, bayesian, function, optimization, black_box, optimal, cma, expensive, search, dimensional, flash, free_lunch, gpbo, lipschitz, markov_chain, mgso, multiscale, nonconvex, objective, outlier, pao, pbil, plan, policy, pomdp, precondition, sampling, surrogate"
cs,141,2015–2020,2020–2025,2015–2020 → 2020–2025,0.732017,0.267983,"algorithm, bayesian, function, optimization, black_box, optimal, cma, expensive, search, dimensional, flash, free_lunch, gpbo, lipschitz, markov_chain, mgso, multiscale, nonconvex, objective, outlier, pao, pbil, plan, policy, pomdp, precondition, sampling, surrogate","algorithm, bayesian, black_box, function, objective, optimization, design, surrogate, acquisition, cma, optimisation, expensive, search, dimensional, uncertainty"
cs,142,2000–2005,2005–2010,2000–2005 → 2005–2010,0.014855,0.985145,"manifold, tangent, unorganized, correction, derivative, differential, discontinuity, eigendecomposition, gamma, gaussian, gibbs, hassenpflug, improved, invariant, learning, lighting_condition, matching, neighborhood, nonlinear, point, quaternion, representation, rotation, space, template, transformation, vector","image, prostate, registration, catheter, fast, gray, neuronal, nonlinear, selective, thresholded, arrhythmia, deformable, gland, grey, identification, matching, medial_axis, moment, noiseless, normalization, orientation, principal, regularization, segmentation, shape, trus"
cs,142,2005–2010,2010–2015,2005–2010 → 2010–2015,0.375495,0.624505,"image, prostate, registration, catheter, fast, gray, neuronal, nonlinear, selective, thresholded, arrhythmia, deformable, gland, grey, identification, matching, medial_axis, moment, noiseless, normalization, orientation, principal, regularization, segmentation, shape, trus","image, shape, descriptor, moment, orientation, principal, registration, caelinux, catheter, dem, multiscale, slice, texture, deformable, deformation, dic, dictionary, dimensional, fractal, grey, head, landmark, motion, multiresolution, noiseless, normalization, panorama, prostate, resolution, sicp, stack, transformation, wesd"
cs,142,2010–2015,2015–2020,2010–2015 → 2015–2020,0.482126,0.517874,"image, shape, descriptor, moment, orientation, principal, registration, caelinux, catheter, dem, multiscale, slice, texture, deformable, deformation, dic, dictionary, dimensional, fractal, grey, head, landmark, motion, multiresolution, noiseless, normalization, panorama, prostate, resolution, sicp, stack, transformation, wesd","image, registration, shape, deformation, mri, brain, landmark, motion, slice, correspondence, deformable, medical, multiresolution, resolution, surface, algorithm, clarity, cytoplasm, dem, fetal, head, rigid, segmentation, sicp"
cs,142,2015–2020,2020–2025,2015–2020 → 2020–2025,0.534479,0.465521,"image, registration, shape, deformation, mri, brain, landmark, motion, slice, correspondence, deformable, medical, multiresolution, resolution, surface, algorithm, clarity, cytoplasm, dem, fetal, head, rigid, segmentation, sicp","deformation, image, landmark, registration, shape, segmentation, anatomical, medical, surface, tooth, correspondence, dataset, diffeomorphic, cbct, cytoplasm, fetal, mri, rigid"
cs,143,2000–2005,2005–2010,2000–2005 → 2005–2010,0.366748,0.633252,"robot, canvas, painting, swarm, artbot, artsbot, behaviour, biological, collective, concentration, decrement, engaged, engagement, gesture, habituation, human, interaction, interactor, mobile, neotaxis, novelty, presentation, stigmergy, stimulus, symbiotic","robot, algorithmic, human, interaction, semiotic, semotic, sign, computer, engagement, gesture, interface, painting, protocol, swarm, adaptability, behaviour, canvas, chaos, communication, engaged, goal, interactor, machine, mobile, reflexive, rgt, stigmergic"
cs,143,2005–2010,2010–2015,2005–2010 → 2010–2015,0.344292,0.655708,"robot, algorithmic, human, interaction, semiotic, semotic, sign, computer, engagement, gesture, interface, painting, protocol, swarm, adaptability, behaviour, canvas, chaos, communication, engaged, goal, interactor, machine, mobile, reflexive, rgt, stigmergic","robot, nightstand, behavior, bore, child, empowerment, mobile, rescue, rgt, semiotic, semotic, therapy, algorithmic, child_autism, communication, failure, home, human, jasmine, manipulation, microrobot, microrobotic, miss, pharo, privacy, protocol, reflexive, remote, robotic, sensor, sign, swarm, tactile, video"
cs,143,2010–2015,2015–2020,2010–2015 → 2015–2020,0.325625,0.674375,"robot, nightstand, behavior, bore, child, empowerment, mobile, rescue, rgt, semiotic, semotic, therapy, algorithmic, child_autism, communication, failure, home, human, jasmine, manipulation, microrobot, microrobotic, miss, pharo, privacy, protocol, reflexive, remote, robotic, sensor, sign, swarm, tactile, video","robot, human, interaction, robotic, humanoid_robot, privacy, remote, trust, agent, failure, manipulation, nightstand, nlc, social, video, autonomous, bore, child, dance, hri, mobile, pct, pheromone, plan, rescue, sensorimotor, skill, stereotype, tom, wizard"
cs,143,2015–2020,2020–2025,2015–2020 → 2020–2025,0.45106,0.54894,"robot, human, interaction, robotic, humanoid_robot, privacy, remote, trust, agent, failure, manipulation, nightstand, nlc, social, video, autonomous, bore, child, dance, hri, mobile, pct, pheromone, plan, rescue, sensorimotor, skill, stereotype, tom, wizard","agent, hri, human, interaction, robot, robotic, social, trust, participant, autonomous, child, old_adult, cue, design"
cs,144,2000–2005,2005–2010,2000–2005 → 2005–2010,0.245646,0.754354,"voice, html, jitter, voicexml, bimachine, compiler, distribution, fst, web_page, annotation, articulatory, delay, expectation_maximization, formant, gamma, interface, inversion, phonetic, play, presentation, rule, screen, transcoded, transcoding, transducer_fst, vowel","articulatory, formant, fst, inversion, jitter, phonetic, voice, voip, vowel, acoustic, algorithm, arithmetical, bimachine, compiler, delay, impairment, itu, playout, playout_buffer, quality, speech"
cs,144,2005–2010,2010–2015,2005–2010 → 2010–2015,0.005789,0.994211,"articulatory, formant, fst, inversion, jitter, phonetic, voice, voip, vowel, acoustic, algorithm, arithmetical, bimachine, compiler, delay, impairment, itu, playout, playout_buffer, quality, speech","bengali, chanting, pronounce, punjabi, sanskrit, speech, speech_tts, synthesis, text, verse"
cs,144,2010–2015,2015–2020,2010–2015 → 2015–2020,0.116441,0.883559,"bengali, chanting, pronounce, punjabi, sanskrit, speech, speech_tts, synthesis, text, verse","speech, synthesis, voice, voice_conversion, prosody, speaker, acoustic, audio, condition, corpus, prosodic, style, vocoder, antialiasing, cyclegan, dnn, error, hmm, linguistic, minimum, quality, spss, utterance"
cs,144,2015–2020,2020–2025,2015–2020 → 2020–2025,0.498088,0.501912,"speech, synthesis, voice, voice_conversion, prosody, speaker, acoustic, audio, condition, corpus, prosodic, style, vocoder, antialiasing, cyclegan, dnn, error, hmm, linguistic, minimum, quality, spss, utterance","audio, speaker, speech, synthesis, vocoder, voice, voice_conversion, tts, acoustic, text, prosody, codec, pitch, quality"
cs,145,2000–2005,2005–2010,2000–2005 → 2005–2010,0.340878,0.659122,"device, gps, location, notebook, pda, pervasive, phone, schedule, schedulenanny, travel, agglomeration, city, community, internet, market, policy, portland, rural, service, telephone","mobility, urban, location, network, notebook, pda, risk, schedule, schedulenanny, spatial, transpatial, travel, tvc, accessibility, behavior, bicycle, catastrophe, device, employment, gps, human, mobile, multiagent, outward, pervasive, phone, route, simp, social, sociology, supply_demand, town, trace, trip"
cs,145,2005–2010,2010–2015,2005–2010 → 2010–2015,0.545523,0.454477,"mobility, urban, location, network, notebook, pda, risk, schedule, schedulenanny, spatial, transpatial, travel, tvc, accessibility, behavior, bicycle, catastrophe, device, employment, gps, human, mobile, multiagent, outward, pervasive, phone, route, simp, social, sociology, supply_demand, town, trace, trip","mobility, urban, human, city, location, social, spatial, trip, bgp, network, population, airport, area, betweenness, carpooling, commute, datum, economic, firm, mobile, palp, parcel, poverty, relationship, risk, road, route, simon, socio_economic, supply_demand, traffic, transpatial"
cs,145,2010–2015,2015–2020,2010–2015 → 2015–2020,0.583187,0.416813,"mobility, urban, human, city, location, social, spatial, trip, bgp, network, population, airport, area, betweenness, carpooling, commute, datum, economic, firm, mobile, palp, parcel, poverty, relationship, risk, road, route, simon, socio_economic, supply_demand, traffic, transpatial","city, mobility, urban, datum, location, population, social, network, area, human, crime, poverty, activity, commute, cultural, graffiti, mobile_phone, traffic, transportation, travel"
cs,145,2015–2020,2020–2025,2015–2020 → 2020–2025,0.778632,0.221368,"city, mobility, urban, datum, location, population, social, network, area, human, crime, poverty, activity, commute, cultural, graffiti, mobile_phone, traffic, transportation, travel","city, datum, location, mobility, urban, network, population, area, social, human, spatial, transit, travel, crime, traffic, trajectory, transportation, trip"
cs,146,2000–2005,2005–2010,2000–2005 → 2005–2010,0.141809,0.858191,"emotion, arousal_valence, biology, callfriend, conscious_unconscious, conversation, conversational, description, emotional, engagement, evolutionary, feeling, level, mental, neural_network, neuroscience, quantitative, speech, svm","agent, cognitionaction, computational, emotion, emotional, neurobiology, pervade, psychophysic, temperament, temperamental"
cs,146,2005–2010,2010–2015,2005–2010 → 2010–2015,0.098284,0.901716,"agent, cognitionaction, computational, emotion, emotional, neurobiology, pervade, psychophysic, temperament, temperamental","aeg, affective, emotion, facial_expression, interview, mir, music, opportunistic, smartphone, speech"
cs,146,2010–2015,2015–2020,2010–2015 → 2015–2020,0.447327,0.552673,"aeg, affective, emotion, facial_expression, interview, mir, music, opportunistic, smartphone, speech","emotion, speech, affective, emotion_recognition, emotional, multimodal, music, video, aeg, audio, dataset, facial_expression, human, interview, modality, smartphone, arousal_valence, mir, opportunistic, personality, sentiment, voice"
cs,146,2015–2020,2020–2025,2015–2020 → 2020–2025,0.608294,0.391706,"emotion, speech, affective, emotion_recognition, emotional, multimodal, music, video, aeg, audio, dataset, facial_expression, human, interview, modality, smartphone, arousal_valence, mir, opportunistic, personality, sentiment, voice","affective, dataset, emotion, emotion_recognition, emotional, modality, multimodal, speech, audio, fusion, sentiment, video"
cs,147,2010–2015,2015–2020,2010–2015 → 2015–2020,0.0,1.0,"alignment, bunch, hidden, hidden_markov, iterative, markov_chain, maximum_likelihood, probability, unexpected, viterbi","language, rnns, compression, inference, lstm, modeling, penn_treebank_ptb, antman, ell_ell, factorization, inappropriate, regularization, admm, bert, intrinsic, network, smt, suitability, token"
cs,147,2015–2020,2020–2025,2015–2020 → 2020–2025,0.370181,0.629819,"language, rnns, compression, inference, lstm, modeling, penn_treebank_ptb, antman, ell_ell, factorization, inappropriate, regularization, admm, bert, intrinsic, network, smt, suitability, token","language, fine_tuning, training, bert, rank, antman, llm, plm, pre_training, inference, lora, moe, peft, pruning, token, tuning, adapter, efficient, ell_ell, intrinsic, regularization, rnns, size, smt, transformer, tsne"
cs,148,2000–2005,2005–2010,2000–2005 → 2005–2010,0.333088,0.666912,"detection, face, pca, recognition, snake, correlation, cumulative, fbt, fouri_bessel, frequency, image, packet, polar, speed, wavelet","face, face_recognition, image, algorithm, classification, detection, fbt, graph, manifold, object, observation, recognition, transformation, accuracy, database, facial_expression, feret, fouri_bessel, frequency, pca, polar, set, smoothing, snake"
cs,148,2005–2010,2010–2015,2005–2010 → 2010–2015,0.552241,0.447759,"face, face_recognition, image, algorithm, classification, detection, fbt, graph, manifold, object, observation, recognition, transformation, accuracy, database, facial_expression, feret, fouri_bessel, frequency, pca, polar, set, smoothing, snake","classification, face, face_recognition, image, facial, recognition, illumination, database, manifold, object, observation, algorithm, attribute, cca, dan, ecoc, gabor_wavelet, gloh, graph, isfr, landmark, lfw, local, occlusion, representation, selection, skin, transformation"
cs,148,2010–2015,2015–2020,2010–2015 → 2015–2020,0.493067,0.506933,"classification, face, face_recognition, image, facial, recognition, illumination, database, manifold, object, observation, algorithm, attribute, cca, dan, ecoc, gabor_wavelet, gloh, graph, isfr, landmark, lfw, local, occlusion, representation, selection, skin, transformation","face, face_recognition, facial, image, dataset, detection, landmark, deep, facial_landmark, recognition, representation, aam, age, classification, database, lfw, network, nir"
cs,148,2015–2020,2020–2025,2015–2020 → 2020–2025,0.628382,0.371618,"face, face_recognition, facial, image, dataset, detection, landmark, deep, facial_landmark, recognition, representation, aam, age, classification, database, lfw, network, nir","dataset, face, face_recognition, facial, image, facial_landmark, recognition, detection, quality, demographic, mask, training, age, attribute, fiqa, landmark, nir, periocular, udc"
cs,149,2000–2005,2005–2010,2000–2005 → 2005–2010,0.281706,0.718294,"architecture, computational_cost, image, minimization, mlp, pnn, processing, resolution, sequence, superresolution","circuit, image, mna, nodal, nullor, preparational, supernodal, voltage, architecture, computational_cost, lle, minimization, mlp, node, patch, pnn, processing, resolution, sequence, source, superresolution, variable"
cs,149,2005–2010,2010–2015,2005–2010 → 2010–2015,0.336257,0.663743,"circuit, image, mna, nodal, nullor, preparational, supernodal, voltage, architecture, computational_cost, lle, minimization, mlp, node, patch, pnn, processing, resolution, sequence, source, superresolution, variable","image, super_resolution, mlp, resolution, circuit, hallucination, lle, neural_network, nodal, patch, underconstrained, voltage, wavelet, category, convex, deep, deep_learning, domain, handcrafted, herschel, ill, laplacian, matting, megapixel, mna, mse, multilayer_perceptron_mlp, nullor, preparational, ratio_psnr, reconstruction, restoration, single, sparse, spatial, ssim, supernodal, test"
cs,149,2010–2015,2015–2020,2010–2015 → 2015–2020,0.34734,0.65266,"image, super_resolution, mlp, resolution, circuit, hallucination, lle, neural_network, nodal, patch, underconstrained, voltage, wavelet, category, convex, deep, deep_learning, domain, handcrafted, herschel, ill, laplacian, matting, megapixel, mna, mse, multilayer_perceptron_mlp, nullor, preparational, ratio_psnr, reconstruction, restoration, single, sparse, spatial, ssim, supernodal, test","deep, image, restoration, super_resolution, network, resolution, single, residual, cnn, deep_learning, isr, reconstruction, sparse, texture, checkerboard_artifact, handcrafted, ill, neural_network, pixelcnn, sdf, underconstrained"
cs,149,2015–2020,2020–2025,2015–2020 → 2020–2025,0.541643,0.458357,"deep, image, restoration, super_resolution, network, resolution, single, residual, cnn, deep_learning, isr, reconstruction, sparse, texture, checkerboard_artifact, handcrafted, ill, neural_network, pixelcnn, sdf, underconstrained","image, network, resolution, restoration, super_resolution, quality, deep, texture, degradation, reconstruction, diffusion, residual, fusion, module, patch, pixel, single, sisr, transformer"
cs,150,2000–2005,2005–2010,2000–2005 → 2005–2010,0.0,1.0,"bibliography, color, digital, display, forecast, ing, notation, recording, reproduction, terminology","contrast, enhancement, histogram_equalization, homogenous, image, lhe, local, psnr, spurious, ssim"
cs,150,2005–2010,2010–2015,2005–2010 → 2010–2015,0.378475,0.621525,"contrast, enhancement, histogram_equalization, homogenous, image, lhe, local, psnr, spurious, ssim","image, enhancement, histogram_equalization, color, algorithm, blur, deconvolution, mle, noise, nth, photon, photosensor, sensor, binary, blind_deconvolution, brightness, chromaticity, cmos, cram_rao_crlb, dark, equalization, filter, illuminant, laplacian, local, motion_blur, poisson, preservation, shadow"
cs,150,2010–2015,2015–2020,2010–2015 → 2015–2020,0.364518,0.635482,"image, enhancement, histogram_equalization, color, algorithm, blur, deconvolution, mle, noise, nth, photon, photosensor, sensor, binary, blind_deconvolution, brightness, chromaticity, cmos, cram_rao_crlb, dark, equalization, filter, illuminant, laplacian, local, motion_blur, poisson, preservation, shadow","blur, color, image, quality, enhancement, shadow, camera, illumination, network, photosensor, pixel, rgb, scene, binocular, biqa, brightness, chromaticity, color_constancy, dataset, grayscale, hdr, histogram_equalization, illuminant, light, noise, nth, optical_flow, rgbiam, shadow_removal, video, vora"
cs,150,2015–2020,2020–2025,2015–2020 → 2020–2025,0.53723,0.46277,"blur, color, image, quality, enhancement, shadow, camera, illumination, network, photosensor, pixel, rgb, scene, binocular, biqa, brightness, chromaticity, color_constancy, dataset, grayscale, hdr, histogram_equalization, illuminant, light, noise, nth, optical_flow, rgbiam, shadow_removal, video, vora","camera, color, enhancement, illumination, image, light, blur, dataset, quality, network, exposure, restoration, shadow, vora"
cs,151,2000–2005,2005–2010,2000–2005 → 2005–2010,0.105304,0.894696,"blame, criterion, cssr, epistemic, event, evidence, predictor, responsibility, account, actual, axiomatization, bottleneck, causal, causality, causation, cause, class, counterfactual, definition, degree, explanation, galle, halpern_pearl, markov, nonlinear, nonspecific_evidence, pearl, relevance, salmon, structural, theory, transduction","causal, cause, estimation, cca, copula, definition, ica, independence, latent_variable, shimizu, structural, account, actual, blind, causality, causation, cmc, counterfactual, cssr, explanation, gaussian, gaussianity, hoyer, inference, information, markov, metabolite, metamodel, multidimensional, observation, phrase, pls, predictor, provenance, transformation"
cs,151,2005–2010,2010–2015,2005–2010 → 2010–2015,0.386734,0.613266,"causal, cause, estimation, cca, copula, definition, ica, independence, latent_variable, shimizu, structural, account, actual, blind, causality, causation, cmc, counterfactual, cssr, explanation, gaussian, gaussianity, hoyer, inference, information, markov, metabolite, metamodel, multidimensional, observation, phrase, pls, predictor, provenance, transformation","causal, causality, variable, cause, metamodel, structure, causation, cmc, datum, granger_causality, graph, hierarchical, information, provenance, curse_dimensionality, dag, definition, distortion, effect, ess, feedforward, finite, instrument, instrumental, markov_blanket, metabolite, observation, onward, pearl, rate, transformation"
cs,151,2010–2015,2015–2020,2010–2015 → 2015–2020,0.6928,0.3072,"causal, causality, variable, cause, metamodel, structure, causation, cmc, datum, granger_causality, graph, hierarchical, information, provenance, curse_dimensionality, dag, definition, distortion, effect, ess, feedforward, finite, instrument, instrumental, markov_blanket, metabolite, observation, onward, pearl, rate, transformation","causal, causality, cause, datum, variable, effect, causation, relationship, badge, counterexample, discovery, dynamical, structure, algorithm, definition, granger_causality, inference, information, measure, observational, scatter_plot"
cs,151,2015–2020,2020–2025,2015–2020 → 2020–2025,0.734233,0.265767,"causal, causality, cause, datum, variable, effect, causation, relationship, badge, counterexample, discovery, dynamical, structure, algorithm, definition, granger_causality, inference, information, measure, observational, scatter_plot","causal, causality, datum, effect, observational, variable, graph, inference, discovery, causation, identifiability, intervention, structure, algorithm, cause, counterfactual, interventional, relationship"
cs,152,2005–2010,2010–2015,2005–2010 → 2010–2015,0.323443,0.676557,"neural_network, algorithm, alignment, cancer, committee, constructive, diagnosis, diagnostic, extraction, intelligence, lung, medical, mfnnca, minimal, monte_carlo, pca, pulmonary_embolism, scan, unit","cad, cancer, classification, detection, raykar08, algorithm, cai08, constructive, diagnosis, diagnostic, lung, medical, mfnnca, minimal, murphy09, neural_network, radiological, radiomic, radiomic_sequencer, ravesteijn10, slabaugh10, stochasticnet, unit, wang08, wealth"
cs,152,2010–2015,2015–2020,2010–2015 → 2015–2020,0.249181,0.750819,"cad, cancer, classification, detection, raykar08, algorithm, cai08, constructive, diagnosis, diagnostic, lung, medical, mfnnca, minimal, murphy09, neural_network, radiological, radiomic, radiomic_sequencer, ravesteijn10, slabaugh10, stochasticnet, unit, wang08, wealth","lung, radiomic, classification, image, nodule, cancer, chest_ray, cnn, ray, deep, detection, emphysema, lung_nodule, patient, radiomic_sequencer, stochasticnet, cad, covid, diagnosis, disease, ild, lung_cancer, pulmonary_nodule, radiological, radiologist, raykar08, wealth"
cs,152,2015–2020,2020–2025,2015–2020 → 2020–2025,0.322866,0.677134,"lung, radiomic, classification, image, nodule, cancer, chest_ray, cnn, ray, deep, detection, emphysema, lung_nodule, patient, radiomic_sequencer, stochasticnet, cad, covid, diagnosis, disease, ild, lung_cancer, pulmonary_nodule, radiological, radiologist, raykar08, wealth","chest_ray, covid, diagnosis, image, lung, dataset, patient, deep_learning, disease, medical, classification, ray, cxr, detection, nodule, radiologist, radiomic"
cs,153,2000–2005,2005–2010,2000–2005 → 2005–2010,0.387221,0.612779,"code, bec, beq, bit, capacity, channel, density_parity, erasure, bdd, bdds, binary, circuit, design, diagram, ensemble, interleaver, lbg, obtaining, reordering, svq, turbo","channel, code, binary, ldpc_code, density_parity, error, turbo, erasure, bec, codeword, decoder, ensemble, ldlc, rate, belief_propagation, beq, bfa, bit, block, capacity, instanton, parity_check, pic, pseudocodeword, wbe"
cs,153,2005–2010,2010–2015,2005–2010 → 2010–2015,0.623595,0.376405,"channel, code, binary, ldpc_code, density_parity, error, turbo, erasure, bec, codeword, decoder, ensemble, ldlc, rate, belief_propagation, beq, bfa, bit, block, capacity, instanton, parity_check, pic, pseudocodeword, wbe","binary, channel, code, decoder, error, ldpc_code, bit, turbo, ldpc, ldlc, belief_propagation, ber, bfa, density_parity, erasure, girth, pda, pic, plbc, receiver, threshold"
cs,153,2010–2015,2015–2020,2010–2015 → 2015–2020,0.610012,0.389988,"binary, channel, code, decoder, error, ldpc_code, bit, turbo, ldpc, ldlc, belief_propagation, ber, bfa, density_parity, erasure, girth, pda, pic, plbc, receiver, threshold","channel, code, decoder, ldpc_code, density_parity, error, bit, ldpc, algorithm, erasure, rate, staircase, threshold, bch, belief_propagation, ber, binary, block, fountain, length, raptor, receiver, turbo"
