subject,topic_id,window_from,window_to,rbo_sim,endpoint_drift,n_words_first,n_words_last,n_kept,n_removed,n_added,pct_kept,words_first,words_last,words_kept,words_added,words_removed
cs,88,2000–2005,2020–2025,0.0,1.0,10,16,0,10,16,0.0,"bag, bags, coarse, detailed, kernels, multiresolution, objects, smaller, stressing, trick","image, modal, retrieval, text, video, visual, cross, multimodal, images, language, query, learning, modality, model, models, shot",,"cross, image, images, language, learning, modal, modality, model, models, multimodal, query, retrieval, shot, text, video, visual","bag, bags, coarse, detailed, kernels, multiresolution, objects, smaller, stressing, trick"
cs,89,2000–2005,2020–2025,0.057094,0.942906,22,15,1,21,14,4.55,"clir, compound, japanese, language, patents, retrieval, translation, words, aligned, conll, corpora, denominations, disambiguation, eurowordnet, french, lectroniques, lexicale, mt, patent, transliteration, word, wordnets","entities, entity, named, ner, knowledge, language, multilingual, languages, mentions, recognition, alignment, linking, models, lingual, llms",language,"alignment, entities, entity, knowledge, languages, lingual, linking, llms, mentions, models, multilingual, named, ner, recognition","aligned, clir, compound, conll, corpora, denominations, disambiguation, eurowordnet, french, japanese, lectroniques, lexicale, mt, patent, patents, retrieval, translation, transliteration, word, wordnets"
cs,91,2000–2005,2020–2025,0.190522,0.809478,10,15,3,7,12,30.0,"biological, computing, contemplating, nanotubes, networks, neural, neurons, preposterous, self, transistors","accelerator, energy, hardware, networks, neural, neuromorphic, spiking, accelerators, computing, dnn, memory, snn, design, photonic, snns","computing, networks, neural","accelerator, accelerators, design, dnn, energy, hardware, memory, neuromorphic, photonic, snn, snns, spiking","biological, contemplating, nanotubes, neurons, preposterous, self, transistors"
cs,97,2000–2005,2020–2025,0.295568,0.704432,10,21,2,8,19,20.0,"agreed, attack, attacks, encoding, firewalls, http, multiplatform, suffered, taxonomy, web","attack, attacks, adversarial, backdoor, language, models, malicious, malware, llms, defense, llm, powershell, prompt, text, blackwatch, code, jailbreak, obfuscation, safety, trollhunter, zoombombing","attack, attacks","adversarial, backdoor, blackwatch, code, defense, jailbreak, language, llm, llms, malicious, malware, models, obfuscation, powershell, prompt, safety, text, trollhunter, zoombombing","agreed, encoding, firewalls, http, multiplatform, suffered, taxonomy, web"
cs,98,2000–2005,2020–2025,0.254736,0.745264,23,16,6,17,10,26.09,"anarchic, browsers, english, languages, multilinguality, web, www, anusaaraka, audience, corpus, difficulty, estimating, fgh, interpreting, language, machine, mt, native, qualifies, sites, text, translation, words","english, language, languages, multilingual, translation, dataset, models, text, corpus, evaluation, lingual, llms, nlp, word, data, human","corpus, english, language, languages, text, translation","data, dataset, evaluation, human, lingual, llms, models, multilingual, nlp, word","anarchic, anusaaraka, audience, browsers, difficulty, estimating, fgh, interpreting, machine, mt, multilinguality, native, qualifies, sites, web, words, www"
cs,99,2000–2005,2020–2025,0.097419,0.902581,14,17,2,12,15,14.29,"adaptive, cactus, grid, migration, resource, worm, deadline, libra, mechanisms, resources, scheduling, selection, starved, structures","cloud, computing, edge, energy, resource, scheduling, carbon, fog, offloading, serverless, workloads, consumption, learning, emissions, jobs, management, performance","resource, scheduling","carbon, cloud, computing, consumption, edge, emissions, energy, fog, jobs, learning, management, offloading, performance, serverless, workloads","adaptive, cactus, deadline, grid, libra, mechanisms, migration, resources, selection, starved, structures, worm"
cs,101,2000–2005,2020–2025,0.174619,0.825381,38,24,4,34,20,10.53,"circuits, codes, complexity, correcting, graham, linear, log, lpsp, multiplications, pollack, postage, 1p, a1, advice, ak, approx0, bilinear, bounds, cc, ceil, conp, decodable, diagonalizations, enumerator, error, gates, hard, ks, locally, lower, np, problem, selective, stamp, stopping, testable, x1, xk","boolean, circuit, circuits, log, mathbb, polynomial, hardness, mathsf, monotone, ac0, bound, complexity, ell, mathrm, ax, deg, depth, geq, infty, lower, minec, ppm, regression, sat","circuits, complexity, log, lower","ac0, ax, boolean, bound, circuit, deg, depth, ell, geq, hardness, infty, mathbb, mathrm, mathsf, minec, monotone, polynomial, ppm, regression, sat","1p, a1, advice, ak, approx0, bilinear, bounds, cc, ceil, codes, conp, correcting, decodable, diagonalizations, enumerator, error, gates, graham, hard, ks"
cs,102,2000–2005,2020–2025,0.049504,0.950496,10,17,1,9,16,10.0,"based, chunks, hepple00, learner, learning, speech, tagging, tasks, training, transformation","language, model, tasks, translation, models, semantic, sentence, word, knowledge, task, bert, lingual, llms, text, alignment, embeddings, nmt",tasks,"alignment, bert, embeddings, knowledge, language, lingual, llms, model, models, nmt, semantic, sentence, task, text, translation, word","based, chunks, hepple00, learner, learning, speech, tagging, training, transformation"
cs,103,2000–2005,2020–2025,0.013712,0.986288,10,17,1,9,16,10.0,"analogy, attributional, course, lra, relational, similarity, transcript, transcripts, vsm, word","retrieval, semantic, video, language, model, learning, models, text, embedding, modal, videos, visual, embeddings, multimodal, word, knowledge, question",word,"embedding, embeddings, knowledge, language, learning, modal, model, models, multimodal, question, retrieval, semantic, text, video, videos, visual","analogy, attributional, course, lra, relational, similarity, transcript, transcripts, vsm"
cs,109,2000–2005,2020–2025,0.170704,0.829296,29,19,3,26,16,10.34,"planning, constraint, envelope, logic, parameterisations, plan, regression, simulation, tendencies, trajectories, ansprolog, baral, case, choices, completeness, complexity, constraints, control, dlv, domain, exploration, htn, knowledge, planner, procedural, progression, respect, soundness, tease","planner, planners, planning, robot, motion, plan, plans, search, task, llm, llms, path, pddl, agents, approach, problems, reasoning, robots, symbolic","plan, planner, planning","agents, approach, llm, llms, motion, path, pddl, planners, plans, problems, reasoning, robot, robots, search, symbolic, task","ansprolog, baral, case, choices, completeness, complexity, constraint, constraints, control, dlv, domain, envelope, exploration, htn, knowledge, logic, parameterisations, procedural, progression, regression"
cs,110,2000–2005,2020–2025,0.049504,0.950496,10,16,1,9,15,10.0,"entropy, factoring, maximum, perplexities, predicts, speedup, speedups, training, trick, word","data, language, learning, model, models, tasks, training, domain, task, llms, llm, deep, knowledge, large, neural, performance",training,"data, deep, domain, knowledge, language, large, learning, llm, llms, model, models, neural, performance, task, tasks","entropy, factoring, maximum, perplexities, predicts, speedup, speedups, trick, word"
cs,122,2000–2005,2020–2025,0.191313,0.808687,10,12,3,7,9,30.0,"data, hypotheses, object, partly, probabilistic, probability, recognition, scene, segmentation, truncated","3d, detection, lidar, object, objects, point, scene, segmentation, semantic, clouds, cloud, camera","object, scene, segmentation","3d, camera, cloud, clouds, detection, lidar, objects, point, semantic","data, hypotheses, partly, probabilistic, probability, recognition, truncated"
cs,125,2000–2005,2020–2025,0.066937,0.933063,10,16,1,9,15,10.0,"backoff, criterion, entropy, grams, hub4, pruning, relative, seymore, significance, tests","language, model, models, pruning, bert, nlp, text, tasks, training, word, data, linguistic, llms, performance, dropout, unlearning",pruning,"bert, data, dropout, language, linguistic, llms, model, models, nlp, performance, tasks, text, training, unlearning, word","backoff, criterion, entropy, grams, hub4, relative, seymore, significance, tests"
cs,129,2000–2005,2020–2025,0.295121,0.704879,19,15,3,16,12,15.79,"eeg, brain, clinical, convolutive, dt, eegs, electroencephalogram, electroencephalograms, electroencephalographic, gmdh, ica, infomax, mixing, network, neural, section, sources, spatio, spectral","brain, data, eeg, fmri, learning, signals, bci, seizure, sleep, classification, electroencephalography, decoding, electroencephalogram, model, models","brain, eeg, electroencephalogram","bci, classification, data, decoding, electroencephalography, fmri, learning, model, models, seizure, signals, sleep","clinical, convolutive, dt, eegs, electroencephalograms, electroencephalographic, gmdh, ica, infomax, mixing, network, neural, section, sources, spatio, spectral"
