subject,topic_id,top_words
math,102,"tropical, curves, tropicalization, geometry, algebraic, varieties, toric, curve, fan, moduli, tropicalizations, variety, of, we, matroids, invariants, real, matroid, severi, plane"
math,103,"functions, univalent, harmonic, subharmonic, starlike, disk, analytic, unit, mappings, mathcal, starlikeness, function, zf, frac, mathbb, ff, convex, leq, sharp, prec"
math,104,"monotone, nonexpansive, splitting, convergence, rachford, variational, mappings, algorithm, douglas, operators, forward, iteration, problems, iterative, convex, fixed, point, operator, method, solving"
math,105,"reaction, networks, chemical, network, biochemical, kinetics, systems, reactions, steady, species, system, gene, multistationarity, kinetic, model, mass, dynamical, models, boolean, regulatory"
math,106,"games, mean, field, game, equilibria, player, mfg, agents, players, mfgs, nash, equilibrium, control, controls, state, differential, population, existence, stochastic, system"
math,107,"population, coalescent, mutation, selection, fitness, individuals, process, ancestral, recombination, genetic, mutations, model, populations, wright, branching, allele, kingman, coalescents, trait, neutral"
math,108,"teichm, ller, geodesics, geodesic, hyperbolic, surfaces, length, closed, surface, petersson, metric, teichmuller, thurston, space, weil, fuchsian, measured, pants, curves, curve"
math,109,"tilings, tiling, tiles, tile, domino, mathsf, aztec, substitution, delone, hexagons, aperiodic, diamond, vert, plane, pentagons, number, of, sets, lattice, by"
math,110,"phylogenetic, tree, trees, networks, gene, species, genome, evolutionary, rooted, network, taxa, leaves, leaf, phylogenetics, distance, phylogeny, indices, tropical, genomes, that"
math,111,"wave, semilinear, blow, damping, solutions, equations, equation, lifespan, global, initial, damped, up, decay, data, cauchy, existence, energy, null, small, nonlinear"
math,112,"kutta, runge, methods, integrators, schemes, order, implicit, numerical, symplectic, splitting, hamiltonian, parareal, step, stiff, explicit, method, imex, stability, integration, time"
math,113,"recovery, sparse, sensing, ell, signal, compressed, signals, sparsity, measurements, minimization, compressive, thresholding, algorithm, pursuit, matrix, regularization, measurement, performance, reconstruction, algorithms"
math,114,"control, stochastic, optimal, backward, bellman, hjb, principle, hamilton, problem, equation, equations, viscosity, differential, jacobi, maximum, value, problems, switching, solution, state"
math,115,"body, problem, orbits, masses, three, planar, orbit, periodic, restricted, central, solar, orbital, configurations, bodies, circular, kepler, collision, mass, the, equilibria"
math,116,"hypergeometric, integrals, functions, bessel, expansions, function, integral, asymptotic, beta, expansion, int, gamma, series, elliptic, ln, dx, confluent, terms, incomplete, some"
math,117,"curvature, scalar, yamabe, manifolds, metrics, riemannian, manifold, ricci, conformal, flat, metric, boundary, rigidity, compact, positive, volume, conformally, constant, einstein, critical"
math,118,"homogenization, varepsilon, periodic, homogenized, scale, coefficients, elliptic, corrector, oscillating, correctors, convergence, homogenisation, estimates, boundary, problem, mathbf, operator, om, domain, with"
math,119,"symmetries, equations, lie, symmetry, differential, equation, transformations, solutions, partial, nonlinear, order, classification, dispersionless, integrable, conservation, ordinary, systems, group, laws, algebra"
math,120,"intersecting, mathcal, families, binom, family, cap, frankl, size, sets, leq, tt, erd, pg, dots, rado, union, subsets, subseteq, ldots, set"
math,121,"consensus, agent, agents, control, distributed, multi, leader, communication, formation, output, systems, coverage, event, network, triggered, time, cooperative, problem, proposed, algorithms"
math,122,"splines, spline, quadrature, interpolation, subdivision, approximation, error, polynomial, schemes, trapezoidal, functions, numerical, rules, chebyshev, trigonometric, method, basis, rule, are, the"
math,123,"matrices, hadamard, matrix, permanent, determinant, semidefinite, times, circulant, determinants, entries, polynomials, permanental, mathbf, convex, polynomial, of, rank, mathbb, nn, symmetric"
math,124,"waves, water, boussinesq, gravity, wave, shallow, solitary, vorticity, surface, system, equations, capillary, solutions, depth, posedness, tension, bottom, amplitude, fluid, existence"
math,125,"opinion, opinions, dynamics, social, agents, cooperation, evolutionary, model, game, replicator, individuals, consensus, population, influence, network, agent, games, interactions, networks, hegselmann"
math,126,"mhd, magnetic, magnetohydrodynamic, magnetohydrodynamics, incompressible, compressible, solutions, equations, initial, global, resistive, vacuum, system, posedness, plasma, field, ideal, hall, helicity, viscous"
math,127,"categories, category, monad, monoidal, type, theory, semantics, monads, types, categorical, univalent, syntax, theories, rewriting, language, coherence, homotopy, distributive, calculus, diagrams"
math,128,"mapping, group, mod, class, surface, genus, torelli, orientable, groups, surfaces, twists, johnson, subgroup, geq, mathcal, text, homology, dehn, closed, handlebody"
math,129,"fractional, calculus, caputo, derivatives, derivative, variations, differential, leffler, mittag, integral, variational, lagrange, scales, noether, equations, order, hilfer, problems, conditions, delta"
math,130,"modules, mathfrak, lie, superalgebras, weight, sl, virasoro, module, algebra, superalgebra, verma, irreducible, whittaker, simple, algebras, highest, weyl, mathcal, category, finite"
math,131,"mills, yang, instantons, monopoles, connections, higgs, witten, gauge, moduli, hermitian, bundle, solutions, vortices, kapustin, hler, su, equations, instanton, 2g, connection"
math,132,"controllability, control, observability, null, equation, heat, boundary, parabolic, carleman, wave, equations, system, approximate, controls, controllable, exact, time, fractional, degenerate, the"
math,133,"hamiltonian, systems, lagrangian, nonholonomic, integrable, mechanics, hamilton, system, lagrange, symmetries, variational, lie, chaplygin, integrability, reduction, bundle, symplectic, equations, reduced, mechanical"
math,134,"fractional, numerical, method, order, scheme, diffusion, derivative, equations, time, caputo, difference, subdiffusion, differential, accuracy, error, quadrature, solution, fast, approximation, proposed"
math,135,"kinetic, boltzmann, vlasov, plasma, numerical, scheme, method, particle, collision, methods, preserving, equations, maxwell, bgk, poisson, time, velocity, equation, schemes, galerkin"
math,136,"topological, tqfts, tqft, symmetry, quantum, theories, gapped, gauge, defects, fusion, theory, category, phases, field, symmetries, categories, turaev, anyons, invertible, anomalies"
math,137,"hochschild, algebra, cohomology, algebras, homology, dg, cyclic, homotopy, infty, inftya, fa, hopf, graded, gerstenhaber, associative, lie, infinity, structure, operations, koszul"
math,138,"noncommutative, quantum, algebra, geometry, differential, spectral, calculus, triples, calculi, civita, dirac, connection, connections, triple, riemannian, covariant, levi, algebras, principal, space"
math,139,"schur, macdonald, polynomials, functions, littlewood, symmetric, quasisymmetric, tableaux, hall, skew, richardson, pieri, young, rule, formula, combinatorial, kostka, basis, nonsymmetric, llt"
math,140,"hilliard, cahn, phase, thin, film, equation, interface, system, solutions, mobility, existence, viscous, weak, energy, boundary, model, fluid, potential, diffuse, diffusion"
math,141,"index, dirac, operators, eta, manifolds, operator, atiyah, singer, formula, theorem, elliptic, equivariant, boundary, connes, compact, manifold, pseudodifferential, patodi, callias, spectral"
math,142,"motives, motivic, motive, eff, category, chow, voevodsky, varieties, over, dm, gm, tate, nori, algebraic, mixed, cohomology, field, tannakian, grothendieck, de"
math,143,"hamilton, jacobi, viscosity, equations, solutions, hamiltonians, homogenization, hamiltonian, equation, solution, convex, oleinik, time, kam, discount, du, coercive, convergence, lax, periodic"
math,144,"bethe, gaudin, spin, quantum, baxter, sl, ansatz, xxz, integrable, hamiltonians, mathfrak, gl, chain, yang, dynamical, algebra, matrices, matrix, operators, model"
math,145,"foliations, foliation, leaves, leaf, holomorphic, singular, riemannian, codimension, foliated, compact, mathcal, projective, manifold, transversely, fa, mathbb, complex, singularities, on, tautness"
math,146,"painlev, heun, painleve, equation, equations, vi, isomonodromic, solutions, okamoto, confluent, system, sixth, isomonodromy, fuchsian, symmetry, monodromy, systems, differential, transformations, hypergeometric"
math,147,"porous, fracture, flow, darcy, media, fractures, pressure, coupled, biot, poroelasticity, fluid, numerical, method, element, fractured, model, interface, phase, permeability, medium"
math,148,"automata, automaton, cellular, ca, alphabet, word, languages, synchronizing, finite, groups, group, reversible, state, dfa, dfas, text, words, language, is, monoid"
math,149,"strichartz, dinger, schr, estimates, dispersive, potentials, wave, equation, smoothing, ith, estimate, time, equations, decay, potential, for, prove, with, schrodinger, operator"
physics,0,"quantum, functional, density, basis, correlation, energies, calculations, theory, dft, orbitals, functionals, cluster, method, systems, variational, electronic, kohn, state, methods, matrix"
physics,1,"imaging, microscopy, resolution, image, images, diffraction, phase, speckle, illumination, reconstruction, oct, 3d, tomography, ray, retrieval, scanning, sample, scattering, contrast, fluorescence"
physics,2,"epidemic, covid, disease, infection, spreading, infected, spread, pandemic, social, networks, susceptible, network, infectious, outbreak, epidemics, population, individuals, model, vaccination, sir"
physics,3,"bubble, droplet, liquid, droplets, bubbles, drop, contact, surface, film, drops, capillary, tension, evaporation, flow, wetting, fluid, slip, water, breakup, interface"
physics,4,"solar, wind, coronal, magnetic, cme, observations, sun, cmes, interplanetary, flux, corona, spacecraft, geomagnetic, parker, field, au, plasma, observed, heliosphere, earth"
physics,5,"learning, machine, molecular, chemical, training, materials, neural, models, ml, prediction, molecules, potentials, accuracy, graph, data, interatomic, trained, properties, dft, computational"
physics,6,"fracture, porous, crack, stress, permeability, pore, elastic, media, strain, flow, rock, material, model, deformation, elasticity, constitutive, fractures, materials, failure, mechanical"
physics,7,"quantum, mechanics, bell, theory, interpretation, reality, classical, physical, that, physics, it, consciousness, not, measurement, what, theories, realism, argue, is, world"
physics,8,"beam, collider, accelerator, linac, bunch, luminosity, emittance, lhc, muon, colliders, fermilab, beams, proton, accelerators, rf, gev, design, will, ring, transverse"
physics,9,"students, physics, student, education, courses, course, introductory, teaching, learning, research, science, teachers, instruction, undergraduate, educational, school, skills, their, stem, reasoning"
physics,10,"market, financial, stock, price, markets, economic, wealth, trade, volatility, returns, countries, stocks, distribution, network, income, firms, trading, agents, prices, risk"
physics,11,"tokamak, plasma, gyrokinetic, toroidal, transport, mode, turbulence, divertor, magnetic, plasmas, zonal, edge, stellarator, flux, runaway, tokamaks, iter, modes, mhd, neoclassical"
physics,12,"ionization, laser, photoelectron, electron, attosecond, photoionization, strong, pulses, molecules, pulse, field, molecular, time, dependent, tunneling, momentum, intense, interference, delay, double"
physics,13,"topological, hermitian, photonic, edge, states, non, topology, insulators, band, protected, phases, topologically, symmetry, bulk, chern, lattice, lattices, skin, modes, systems"
physics,14,"plasma, dust, plasmas, waves, dusty, ion, wave, acoustic, solitary, electron, nonlinear, electrons, instability, magnetized, damping, electrostatic, amplitude, dispersion, particles, ions"
physics,15,"universe, dark, cosmological, cosmology, matter, hubble, energy, constant, cosmic, gravity, inflation, galaxies, expansion, gravitational, scalar, redshift, galaxy, model, parameter, mass"
physics,16,"interferometer, gravitational, atom, interferometers, interferometry, noise, hz, sensitivity, wave, gravity, interferometric, detectors, laser, ligo, measurement, precision, optical, frequency, atomic, phase"
physics,17,"neutron, neutrons, detector, nuclear, gamma, ucn, source, detectors, spallation, reactor, detection, at, fission, mev, measurements, beam, was, flux, target, spectrometer"
physics,18,"swimming, swimmer, swimmers, bacteria, bacterial, microswimmers, propulsion, motility, hydrodynamic, fluid, flagellar, biofilm, flagella, motion, active, locomotion, microorganisms, fish, cells, motile"
physics,19,"citation, scientific, papers, research, citations, science, journals, publications, scientists, authors, publication, impact, collaboration, knowledge, journal, academic, researchers, cited, gender, index"
physics,20,"perovskite, solar, cells, halide, perovskites, photovoltaic, efficiency, recombination, cell, carrier, organic, devices, device, charge, performance, voltage, layer, conversion, optoelectronic, bandgap"
physics,21,"hyperfine, nuclear, muonic, corrections, dipole, moment, electric, parity, relativistic, calculations, shift, isotope, 2s, 2p, electron, ions, edm, lamb, qed, hydrogen"
physics,22,"neutrino, neutrinos, detector, reactor, antineutrino, experiment, argon, oscillation, dune, detectors, juno, will, liquid, scintillator, baseline, sterile, cp, icecube, underground, supernova"
physics,23,"method, scheme, schemes, numerical, order, equations, flows, interface, incompressible, compressible, galerkin, navier, discontinuous, problems, stokes, fluid, accuracy, solver, discretization, finite"
physics,24,"plasmon, plasmonic, surface, plasmons, metal, nanoparticles, gold, nanoparticle, spp, silver, metallic, sers, dielectric, enhancement, resonance, modes, nanostructures, resonances, au, optical"
physics,25,"wall, turbulent, reynolds, flow, turbulence, flows, streamwise, re, boundary, couette, velocity, layer, pipe, eddy, shear, laminar, spanwise, les, channel, friction"
physics,26,"electromagnetic, momentum, maxwell, electrodynamics, lorentz, charge, electric, force, equations, fields, field, abraham, magnetic, minkowski, vector, classical, tensor, gauge, conservation, relativistic"
physics,27,"thz, terahertz, frequency, radiation, pulses, spectroscopy, pulse, generation, laser, broadband, field, spintronic, optical, ultrafast, domain, frequencies, femtosecond, emission, imaging, high"
physics,28,"diffusion, reaction, stochastic, chemical, passage, brownian, time, reactions, random, equation, equilibrium, walk, systems, anomalous, probability, processes, first, mean, kinetics, we"
physics,29,"dynamo, magnetic, mhd, turbulence, magnetohydrodynamic, field, helicity, instability, turbulent, scale, flow, rm, magnetohydrodynamics, reynolds, flows, magnetorotational, dynamos, scales, growth, fields"
physics,30,"dark, matter, xenon, detector, scintillation, wimp, detectors, liquid, search, recoils, kev, background, recoil, searches, argon, nai, experiment, kg, dm, wimps"
physics,31,"beams, oam, vortex, angular, momentum, orbital, beam, vortices, optical, polarization, light, paraxial, gaussian, bessel, laguerre, vector, propagation, transverse, phase, topological"
physics,32,"cooperation, game, games, evolutionary, players, dilemma, social, prisoner, agents, strategies, cooperators, strategy, payoff, punishment, individuals, cooperative, goods, defectors, player, public"
physics,33,"plasma, discharge, streamer, discharges, electron, streamers, sheath, voltage, pressure, gas, cathode, thruster, electric, electrode, rf, anode, atmospheric, electrons, density, ion"
physics,34,"graphene, polaritons, plasmons, plasmon, phonon, thz, plasmonic, hyperbolic, optical, infrared, terahertz, absorption, light, polariton, tunable, dirac, monolayer, valley, mid, materials"
physics,35,"diamond, nv, centers, vacancy, nitrogen, spin, nanodiamonds, center, color, quantum, magnetic, sensing, silicon, single, siv, nanodiamond, magnetometry, spins, optically, sensitivity"
physics,36,"turbulence, turbulent, cascade, velocity, scale, scaling, scales, dissipation, reynolds, energy, kolmogorov, isotropic, vorticity, statistics, intermittency, flows, navier, inertial, lagrangian, stokes"
physics,37,"earthquake, earthquakes, seismic, fault, seismicity, aftershocks, events, slip, rupture, magnitude, aftershock, stress, event, omori, law, hazard, catalogs, faults, california, catalog"
physics,38,"neural, flow, learning, turbulence, training, data, fluid, flows, models, turbulent, deep, reynolds, network, informed, machine, prediction, cfd, physics, model, convolutional"
physics,39,"community, communities, networks, network, detection, graph, modularity, nodes, graphs, algorithm, algorithms, node, structure, real, overlapping, clustering, centrality, world, edges, methods"
physics,40,"brain, neurons, eeg, neural, neuronal, spike, network, synaptic, activity, networks, neuron, synchronization, firing, spiking, information, connectivity, inhibitory, stimulus, excitatory, cortical"
physics,41,"mantle, earth, planets, atmosphere, mars, core, planetary, chondrites, magma, planet, iron, atmospheres, composition, meteorites, exoplanets, water, fe, atmospheric, rocky, melt"
physics,42,"solitons, soliton, nonlinear, nonlinearity, stable, pt, rogue, symmetric, solutions, cubic, equation, stability, quintic, dinger, localized, schr, defocusing, lattices, vortex, waves"
physics,43,"weather, forecasting, forecasts, climate, forecast, precipitation, models, learning, prediction, ensemble, data, deep, global, nwp, model, resolution, neural, atmospheric, meteorological, machine"
physics,44,"optomechanical, mechanical, cavity, optomechanics, resonators, optical, coupling, resonator, nanomechanical, mode, membrane, cooling, phonon, modes, quantum, sideband, oscillator, frequency, microwave, system"
physics,45,"waves, wave, water, gravity, surface, solitary, rogue, equation, nonlinear, capillary, shallow, breaking, internal, depth, wind, solutions, crest, amplitude, equations, fluid"
physics,46,"shear, flow, fluid, viscoelastic, polymer, elastic, stress, newtonian, fluids, flows, viscosity, thinning, extensional, particle, suspensions, wall, reynolds, channel, thickening, drag"
physics,47,"pixel, sensors, silicon, detector, sensor, detectors, cmos, atlas, lgad, lhc, readout, strip, charge, irradiation, radiation, irradiated, tracker, eq, upgrade, asic"
physics,48,"neural, pdes, learning, pde, informed, pinns, training, differential, physics, equations, networks, partial, problems, deep, network, pinn, solving, data, physical, operator"
physics,49,"opinion, opinions, consensus, agents, voter, social, model, voters, dynamics, voting, political, agent, elections, vote, individuals, election, influence, majority, formation, confidence"
physics,50,"spin, magnetic, magnetization, skyrmion, switching, ferromagnetic, hall, torque, antiferromagnetic, spintronic, skyrmions, orbit, fe, sot, magnetoresistance, anisotropy, current, devices, tunnel, topological"
physics,51,"flame, combustion, detonation, flames, ignition, premixed, fuel, turbulent, combustor, thermoacoustic, reaction, burning, flamelet, front, pressure, heat, fuels, shock, air, mixtures"
physics,52,"bose, einstein, fermi, condensate, gas, condensates, trap, bec, superfluid, gases, bosons, impurity, atoms, bosonic, body, interacting, dipolar, interactions, condensation, quantum"
physics,53,"convection, ra, rayleigh, nard, pr, prandtl, heat, number, nu, boundary, turbulent, convective, nusselt, thermal, flow, rara, rotating, leq, numbers, layer"
physics,54,"mri, reconstruction, diffusion, brain, t2, imaging, acquisition, vivo, image, mr, echo, data, motion, images, quantitative, maps, clinical, mapping, signal, mrf"
physics,55,"likelihood, bayesian, confidence, intervals, data, statistical, frequentist, unfolding, uncertainties, uncertainty, background, inference, fit, estimation, probability, parameter, statistics, signal, bayes, distribution"
physics,56,"metamaterials, metamaterial, negative, refraction, index, medium, dielectric, hyperbolic, electromagnetic, permittivity, media, waves, refractive, anisotropic, effective, permeability, dispersion, isotropic, scattering, materials"
physics,57,"dose, pet, therapy, proton, dosimetry, treatment, radiation, beam, was, radiotherapy, were, phantom, gamma, clinical, monte, carlo, dna, irradiation, flash, mm"
physics,58,"entropy, thermodynamics, engine, thermodynamic, heat, engines, equilibrium, law, carnot, irreversible, gibbs, information, systems, principle, demon, statistical, nonequilibrium, mechanics, irreversibility, second"
physics,59,"photonic, neural, computing, optical, diffractive, neuromorphic, processing, hardware, networks, learning, classification, tasks, integrated, network, architecture, spiking, programmable, reservoir, deep, training"
physics,60,"superconducting, noise, qubit, josephson, qubits, cryogenic, circuits, quantum, temperature, circuit, amplifier, junctions, microwave, mk, junction, nb, resonator, ghz, low, superconductor"
physics,61,"seismic, inversion, data, fwi, subsurface, waveform, neural, learning, deep, wavefield, training, velocity, full, network, supervised, prior, model, inverse, method, noise"
physics,62,"cell, cells, tissue, actin, epithelial, cellular, migration, tissues, mechanical, motility, active, cytoskeleton, myosin, adhesion, contractile, collective, forces, model, actomyosin, shape"
physics,63,"ultracold, feshbach, collisions, molecules, resonances, scattering, collision, state, photoassociation, atoms, inelastic, rb, molecule, sections, cross, resonance, bound, rotational, states, ground"
physics,64,"orbits, orbital, gravitational, lense, body, thirring, orbit, earth, lageos, newtonian, pioneer, planets, sun, perihelion, dot, precession, mathrm, anomaly, mercury, kepler"
physics,65,"cooling, trap, mot, atoms, magneto, molecules, trapping, laser, optical, cold, decelerator, doppler, trapped, molasses, atom, zeeman, loading, atomic, buffer, cooled"
physics,66,"gan, transistors, gate, ga, nanowires, 2o, voltage, ga2o3, transistor, oxide, nanowire, schottky, device, grown, drain, devices, si, fets, current, growth"
physics,67,"acoustic, metamaterials, elastic, metamaterial, sound, waves, wave, phononic, frequency, band, resonators, propagation, design, flexural, mechanical, transmission, unit, periodic, plate, metasurface"
physics,68,"astronomical, astronomy, his, century, stars, ancient, sun, was, aboriginal, star, indigenous, historical, observatory, sky, astronomer, calendar, churches, observations, astronomers, solar"
physics,69,"optical, trapping, levitated, tweezers, force, forces, particles, nanoparticles, nanoparticle, manipulation, optically, trap, particle, trapped, light, motion, torque, nano, cooling, dielectric"
physics,70,"hamiltonian, lagrangian, poisson, lie, equations, motion, systems, action, symmetries, mechanics, symplectic, hamilton, system, invariant, canonical, bracket, jacobi, integrable, transformation, noether"
physics,71,"climate, precipitation, warming, tropical, variability, temperature, rainfall, monsoon, global, el, enso, hurricane, extreme, events, forcing, seasonal, drought, over, north, atlantic"
physics,72,"relativity, special, lorentz, einstein, relativistic, frame, speed, transformations, inertial, frames, transformation, light, reference, paradox, michelson, morley, observer, time, dilation, contraction"
physics,73,"interstellar, fullerene, ice, c60, reaction, aromatic, pahs, molecules, fullerenes, pah, reactions, formation, carbon, polycyclic, ices, ch, desorption, species, photoionization, molecule"
physics,74,"chiral, chirality, dichroism, circular, optical, molecules, polarized, circularly, chiroptical, achiral, cd, handedness, light, polarization, enantiomers, plasmonic, pecd, helicity, enantiomeric, molecular"
physics,75,"battery, batteries, li, lithium, electrolyte, electrochemical, electrode, ion, electrodes, electrolytes, capacity, sei, solid, metal, discharge, anode, cell, cathode, cycling, redox"
physics,76,"ultrasound, photoacoustic, imaging, tissue, image, vivo, acoustic, elastography, sos, skull, tomography, images, phantom, transducer, reconstruction, brain, pa, blood, tissues, resolution"
physics,77,"gauge, higgs, quarks, su, boson, fermions, quark, bosons, symmetry, mass, fermion, group, theory, algebra, elementary, masses, leptons, dirac, symmetries, clifford"
physics,78,"mobility, urban, traffic, travel, city, transportation, human, cities, congestion, demand, trips, patterns, bus, ride, transit, road, taxi, network, trip, data"
physics,79,"reconnection, magnetic, sheet, current, tearing, guide, plasmoid, field, collisionless, plasma, sheets, mhd, acceleration, null, simulations, region, outflow, electron, kinetic, magnetotail"
physics,80,"quantum, entanglement, entangled, photon, photons, pairs, teleportation, communication, spdc, states, conversion, photonic, single, information, parametric, protocols, bell, pair, generation, polarization"
physics,81,"graphene, carbon, nanotubes, cnts, thermal, properties, conductivity, nanocomposites, cnt, go, mechanical, electronic, materials, adsorption, strain, hydrogen, composites, nanotube, polymer, oxide"
physics,82,"gravity, relativity, spacetime, einstein, general, theory, gravitational, quantum, space, time, theories, metric, gravitation, gr, gauge, physical, field, it, that, principle"
physics,83,"harmonic, hhg, generation, harmonics, attosecond, xuv, pulses, laser, high, pulse, order, solids, driving, ultraviolet, field, electron, cutoff, intense, cycle, spectra"
physics,84,"clock, clocks, frequency, atomic, optical, lattice, shift, transition, uncertainty, shifts, ramsey, yb, times10, times, sr, 3p, transitions, standards, bbr, quadrupole"
physics,85,"entropy, series, causal, information, complexity, causality, recurrence, entropies, heart, time, granger, shannon, measures, data, variables, measure, analysis, multivariate, inference, permutation"
physics,86,"antenna, metasurface, metasurfaces, antennas, ris, reconfigurable, array, wireless, design, impedance, wave, electromagnetic, reflection, elements, proposed, radiation, huygens, intelligent, frequency, meta"
physics,87,"calorimeter, hadronic, prototype, calorimeters, calice, readout, detector, gev, shower, hadron, showers, atlas, calibration, electromagnetic, collider, ecal, calorimetry, beam, lhc, energy"
physics,88,"thermal, radiative, heat, vo2, transfer, near, cooling, temperature, vanadium, infrared, emission, emissivity, radiation, field, metamaterials, films, management, nonreciprocal, film, dioxide"
physics,89,"species, population, fitness, ecological, mutation, extinction, evolutionary, populations, competition, predator, evolution, prey, ecosystems, environmental, selection, biodiversity, mutations, coexistence, cyclic, interactions"
physics,90,"magnetometer, magnetic, magnetometers, field, atomic, hz, sensor, rb, sensitivity, magnetometry, spin, rotation, vapor, ft, noise, magneto, measurement, alkali, frequency, optical"
physics,91,"learning, machine, physics, calorimeter, neural, jet, anomaly, deep, reconstruction, data, particle, detector, generative, lhc, event, tagging, classification, collider, networks, algorithms"
physics,92,"ionic, electrolyte, ion, charge, electrolytes, water, solvent, ions, solvation, salt, hydration, dielectric, electrostatic, liquids, charged, aqueous, surface, electrochemical, solutions, molecular"
physics,93,"membrane, lipid, membranes, vesicles, proteins, bilayer, vesicle, lipids, curvature, bilayers, protein, cholesterol, domains, bending, adhesion, shape, phase, formation, tension, dppc"
physics,94,"quantum, bath, spin, dynamics, rydberg, systems, system, open, markovian, classical, master, interactions, body, non, states, interacting, equation, dissipative, we, many"
physics,95,"wakefield, plasma, acceleration, bunch, laser, beam, injection, accelerators, electron, wakefields, bunches, accelerator, electrons, emittance, witness, transverse, awake, beams, wake, lwfa"
physics,96,"vortex, euler, equations, navier, solutions, stokes, inviscid, vortices, vorticity, incompressible, mathbb, fluid, initial, equation, velocity, solution, singularity, flows, compressible, flow"
physics,97,"neuromorphic, memristive, memristors, computing, devices, memristor, memory, switching, device, resistance, resistive, synaptic, voltage, hardware, reservoir, current, tunnel, synapses, spiking, neuron"
physics,98,"wing, lift, aerodynamic, flapping, wings, control, flow, unsteady, airfoil, jet, vortex, flight, wake, drag, pitching, attack, drl, stall, reinforcement, reynolds"
physics,99,"dna, rna, base, stranded, denaturation, force, sequence, folding, unzipping, sequences, molecule, strand, nucleic, double, grained, protein, proteins, model, melting, coarse"
physics,100,"superfluid, vortex, vortices, turbulence, bose, quantized, superfluids, condensates, einstein, pitaevskii, condensate, gross, quantum, kelvin, fluid, helium, normal, counterflow, 4he, fluids"
physics,101,"gpu, gpus, code, cpu, performance, cuda, parallel, nvidia, hardware, intel, implementation, memory, architectures, xeon, computing, mpi, cpus, simulation, graphics, simulations"
physics,102,"axion, dark, axions, matter, search, ev, haloscope, cavity, mass, sensitivity, photons, photon, searches, experiment, alps, haloscopes, ultralight, scalar, gev, coupling"
physics,103,"networks, degree, network, nodes, node, graphs, random, world, graph, complex, distribution, real, attachment, preferential, clustering, scale, directed, free, law, assortativity"
physics,104,"photosynthetic, transfer, harvesting, complexes, fret, exciton, energy, excitation, fmo, coherence, vibronic, light, eet, quantum, vibrational, fenna, olson, photosynthesis, electronic, excitonic"
physics,105,"blood, aortic, flow, artery, cardiac, heart, coronary, patient, cardiovascular, atrial, valve, hemodynamics, stenosis, wall, arterial, vascular, hemodynamic, arteries, clinical, ventricular"
physics,106,"levels, calculations, lines, transitions, strengths, atomic, ions, recombination, radiative, fe, opacity, rates, 2p, electron, transition, dielectronic, lifetimes, sections, collision, spectra"
physics,107,"gene, cell, metabolic, growth, expression, protein, cells, regulatory, regulation, cellular, circadian, signaling, noise, biological, stochastic, developmental, feedback, genetic, population, transcriptional"
physics,108,"laser, qed, electron, radiation, pair, compton, positron, production, pulse, photon, strong, beam, reaction, field, intensity, pulses, intense, polarization, ultrarelativistic, photons"
physics,109,"atoms, atomic, collective, superradiance, cavity, superradiant, atom, light, photon, subradiant, dicke, quantum, emission, cummings, dipole, arrays, cooperative, jaynes, scattering, cold"
physics,110,"sipm, sipms, scintillator, scintillators, scintillation, photomultipliers, detector, plastic, silicon, detectors, resolution, photomultiplier, readout, scintillating, ce, light, hamamatsu, mm, gamma, radiation"
physics,111,"electricity, renewable, cost, emissions, power, energy, demand, costs, carbon, european, sector, storage, grid, system, wind, economic, capacity, europe, countries, pv"
physics,112,"ion, trap, ions, cooling, trapped, traps, paul, micromotion, crystals, trapping, motional, cooled, penning, sympathetic, coulomb, electrode, rf, ca, heating, quantum"
physics,113,"sail, spacecraft, asteroid, mission, orbit, earth, mars, satellites, debris, solar, interstellar, satellite, space, missions, sails, trajectory, vlbi, thrust, lunar, launch"
physics,114,"boltzmann, lattice, lb, lbm, mrt, flows, relaxation, method, model, multiphase, numerical, collision, discrete, bgk, models, equilibrium, scheme, order, flow, equations"
physics,115,"db, silicon, photonic, integrated, niobate, optic, modulators, modulator, electro, lithium, waveguide, loss, waveguides, photonics, optical, chip, circuits, nm, platform, bandwidth"
physics,116,"protein, folding, proteins, amino, residues, native, peptide, residue, conformational, backbone, allosteric, acid, structure, folded, hydration, structures, hydrophobic, binding, water, acids"
physics,117,"segmentation, ct, images, lung, patients, image, cancer, registration, tumor, mri, clinical, radiomics, deep, learning, patient, were, pet, dataset, cbct, dice"
physics,118,"trigger, track, lhc, tracking, reconstruction, alice, detector, cms, tracker, run, online, lhcb, atlas, alignment, upgrade, data, tracks, vertex, performance, luminosity"
physics,119,"schr, dinger, equation, method, matrix, coulomb, bound, basis, functions, potential, operator, time, body, numerical, dependent, solution, solving, potentials, hyperspherical, schrodinger"
physics,120,"ball, friction, motion, rolling, projectile, bullet, drag, bullets, force, speed, chain, brachistochrone, velocity, falling, resistance, judo, rigid, angle, flight, balls"
physics,121,"positronium, positron, antihydrogen, annihilation, ps, antiproton, text, antimatter, trap, atoms, binding, scattering, penning, precision, cpt, antiprotons, cross, sections, bar, measurement"
physics,122,"pic, vlasov, particle, cell, plasma, algorithm, conserving, maxwell, implicit, numerical, kinetic, conservation, relativistic, method, preserving, scheme, plasmas, solver, code, poisson"
