subject,word,category,span,total_years_present,span_start,total_years,coverage_pct,total_topic_hits,avg_topics_when_present,topic_counts_per_year,presence
physics,field,stable,26,26,2000,26,100.0,76,2.92,"[1, 2, 1, 2, 1, 2, 2, 2, 1, 1, 4, 5, 4, 2, 3, 5, 4, 6, 6, 3, 5, 3, 3, 3, 2, 3]",██████████████████████████
physics,physics,stable,25,25,2001,26,96.2,67,2.68,"[0, 2, 1, 3, 1, 2, 4, 3, 1, 3, 2, 3, 2, 2, 2, 1, 3, 4, 2, 4, 2, 3, 4, 4, 6, 3]",·█████████████████████████
physics,experimental,stable,1,1,2012,26,3.8,1,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",············█·············
physics,order,stable,9,18,2009,26,69.2,34,1.89,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 2, 1, 1, 1, 2, 2, 4, 0, 4, 1, 1, 2, 1, 3, 3]",···█···█·█████████·███████
physics,method,stable,16,24,2010,26,92.3,57,2.38,"[2, 2, 1, 1, 1, 0, 2, 1, 1, 0, 1, 2, 4, 1, 2, 4, 3, 3, 2, 4, 2, 4, 3, 3, 4, 4]",█████·███·████████████████
physics,electron,stable,26,26,2000,26,100.0,138,5.31,"[1, 3, 4, 3, 5, 2, 7, 3, 5, 4, 3, 5, 5, 5, 5, 4, 6, 10, 6, 6, 9, 8, 8, 6, 6, 9]",██████████████████████████
physics,density,stable,25,25,2001,26,96.2,25,1.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",·█████████████████████████
physics,theory,decaying,23,24,2003,26,92.3,62,2.58,"[0, 1, 0, 2, 2, 1, 2, 2, 2, 4, 1, 3, 3, 2, 3, 4, 4, 4, 3, 3, 3, 3, 1, 3, 4, 2]",·█·███████████████████████
physics,relativistic,decaying,23,25,2003,26,96.2,73,2.92,"[1, 3, 0, 3, 3, 3, 4, 1, 2, 3, 2, 4, 2, 3, 4, 4, 3, 2, 3, 5, 3, 3, 2, 5, 3, 2]",██·███████████████████████
physics,relativity,decaying,26,26,2000,26,100.0,58,2.23,"[2, 3, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2]",██████████████████████████
physics,beam,decaying,26,26,2000,26,100.0,104,4.0,"[2, 1, 3, 2, 6, 2, 3, 2, 3, 5, 5, 2, 6, 4, 5, 6, 4, 4, 5, 4, 5, 7, 5, 5, 4, 4]",██████████████████████████
physics,shown,decaying,1,1,2002,26,3.8,1,1.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··█·······················
physics,atoms,decaying,26,26,2000,26,100.0,109,4.19,"[2, 3, 6, 5, 3, 1, 4, 4, 5, 6, 4, 4, 5, 4, 4, 6, 3, 5, 4, 3, 4, 4, 7, 3, 5, 5]",██████████████████████████
physics,discussed,decaying,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
physics,equation,decaying,26,26,2000,26,100.0,92,3.54,"[1, 3, 2, 1, 2, 3, 5, 3, 4, 3, 4, 3, 4, 4, 2, 6, 4, 3, 2, 6, 7, 4, 4, 5, 3, 4]",██████████████████████████
physics,equations,decaying,26,26,2000,26,100.0,97,3.73,"[3, 4, 3, 3, 6, 4, 3, 3, 5, 4, 5, 3, 1, 5, 3, 2, 4, 2, 4, 6, 5, 2, 5, 6, 2, 4]",██████████████████████████
physics,clusters,decaying,26,26,2000,26,100.0,31,1.19,"[2, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",██████████████████████████
physics,presented,decaying,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
physics,gravitational,decaying,26,26,2000,26,100.0,85,3.27,"[3, 5, 4, 3, 2, 2, 2, 2, 3, 4, 4, 2, 3, 4, 2, 4, 4, 3, 4, 3, 3, 4, 3, 4, 3, 5]",██████████████████████████
physics,einstein,decaying,26,26,2000,26,100.0,76,2.92,"[1, 2, 1, 2, 3, 4, 5, 3, 3, 3, 3, 4, 5, 4, 4, 4, 3, 1, 2, 4, 1, 2, 2, 3, 3, 4]",██████████████████████████
physics,law,decaying,10,20,2010,26,76.9,31,1.55,"[0, 2, 2, 1, 2, 1, 1, 0, 0, 0, 1, 1, 2, 2, 3, 2, 1, 1, 3, 1, 0, 1, 1, 1, 0, 2]",·██████···██████████·███·█
physics,atom,decaying,26,26,2000,26,100.0,86,3.31,"[2, 2, 3, 3, 2, 2, 1, 4, 4, 3, 4, 4, 5, 3, 4, 2, 3, 2, 4, 3, 3, 5, 4, 4, 5, 5]",██████████████████████████
physics,radiation,decaying,16,23,2010,26,88.5,53,2.3,"[2, 0, 1, 1, 0, 3, 2, 1, 1, 0, 4, 3, 1, 1, 4, 5, 3, 2, 4, 4, 2, 1, 1, 2, 3, 2]",█·██·████·████████████████
physics,electromagnetic,decaying,26,26,2000,26,100.0,58,2.23,"[2, 1, 1, 3, 3, 2, 2, 3, 4, 1, 2, 3, 3, 2, 2, 3, 1, 2, 2, 3, 2, 1, 2, 1, 2, 5]",██████████████████████████
physics,motion,decaying,8,21,2018,26,80.8,44,2.1,"[1, 3, 1, 1, 0, 2, 0, 0, 1, 2, 1, 3, 2, 3, 0, 3, 1, 0, 4, 1, 4, 2, 2, 3, 2, 2]",████·█··██████·██·████████
physics,special,decaying,26,26,2000,26,100.0,27,1.04,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",██████████████████████████
physics,lorentz,decaying,26,26,2000,26,100.0,53,2.04,"[2, 3, 2, 1, 2, 3, 2, 1, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2]",██████████████████████████
