subject,topic_id,window_from,window_to,rbo_sim,endpoint_drift,n_words_first,n_words_last,n_kept,n_removed,n_added,pct_kept,words_first,words_last,words_kept,words_added,words_removed
math,51,2000–2005,2020–2025,0.738159,0.261841,21,15,12,9,3,57.14,"branes, gauge, string, theories, theory, brane, simons, chern, mills, supersymmetric, topological, calabi, instantons, monopoles, orbifold, quantum, scva, sigma, su, twisted, yau","branes, gauge, mathbb, mathcal, string, theories, theory, simons, supersymmetric, quantum, su, topological, chern, mathrm, mills","branes, chern, gauge, mills, quantum, simons, string, su, supersymmetric, theories, theory, topological","mathbb, mathcal, mathrm","brane, calabi, instantons, monopoles, orbifold, scva, sigma, twisted, yau"
math,52,2000–2005,2020–2025,0.891484,0.108516,19,12,10,9,2,52.63,"curvature, flow, manifold, manifolds, ricci, einstein, riemannian, hler, kaehler, solitons, conformal, soliton, flat, ij, isospectral, normality, overset, pmatrix, sk","curvature, flow, manifold, manifolds, ricci, riemannian, soliton, solitons, einstein, gradient, yamabe, hler","curvature, einstein, flow, hler, manifold, manifolds, ricci, riemannian, soliton, solitons","gradient, yamabe","conformal, flat, ij, isospectral, kaehler, normality, overset, pmatrix, sk"
math,53,2000–2005,2020–2025,0.768547,0.231453,22,13,11,11,2,50.0,"k3, projective, surface, surfaces, cubic, pezzo, del, elliptic, enriques, moduli, bbb, degree, kummer, ak, curves, danielewski, dominable, fieseler, group, kodaira, rational, supersingular","k3, mathbb, projective, surface, surfaces, cubic, enriques, pezzo, rational, del, elliptic, mathcal, moduli","cubic, del, elliptic, enriques, k3, moduli, pezzo, projective, rational, surface, surfaces","mathbb, mathcal","ak, bbb, curves, danielewski, degree, dominable, fieseler, group, kodaira, kummer, supersingular"
math,54,2000–2005,2020–2025,0.412095,0.587905,31,15,6,25,9,19.35,"logic, logics, propositional, goedel, intuitionistic, semantics, incompleteness, operational, quantum, computability, connotations, contradictions, cumulative, dsm, entscheidungsproblem, formal, fragment, hospital, logical, metaphysical, negation, omega, orient, petri, quantales, recount, sentential, strings, takeuti, titani, tutorial","intuitionistic, logic, logical, logics, mathsf, modal, propositional, semantics, order, proof, theory, enspace, language, sequent, truth","intuitionistic, logic, logical, logics, propositional, semantics","enspace, language, mathsf, modal, order, proof, sequent, theory, truth","computability, connotations, contradictions, cumulative, dsm, entscheidungsproblem, formal, fragment, goedel, hospital, incompleteness, metaphysical, negation, omega, operational, orient, petri, quantales, quantum, recount"
math,55,2000–2005,2020–2025,0.533382,0.466618,27,14,8,19,6,29.63,"bifurcation, dot, systems, homoclinic, bf, cycles, periodic, hamiltonian, laskar, lienard, orbits, 2d, bursts, ddot, euler, jacobians, lax, mathcal, nontwist, partial, patchy, portrait, reconnection, singularized, sl, vector, yoccoz","bifurcation, bifurcations, cycles, dynamical, orbits, periodic, systems, solutions, dot, homoclinic, hamiltonian, limit, dynamics, mathbb","bifurcation, cycles, dot, hamiltonian, homoclinic, orbits, periodic, systems","bifurcations, dynamical, dynamics, limit, mathbb, solutions","2d, bf, bursts, ddot, euler, jacobians, laskar, lax, lienard, mathcal, nontwist, partial, patchy, portrait, reconnection, singularized, sl, vector, yoccoz"
math,56,2000–2005,2020–2025,0.352278,0.647722,20,12,3,17,9,15.0,"algorithm, block, hermetian, levinson, matrix, n1, n2, toeplitz, wiggins, wittle, accuracy, algorithms, discussed, emphasis, implementations, languages, placed, semirings, software, universal","algorithm, algorithms, approximation, low, matrices, matrix, method, numerical, rank, randomized, sparse, eigenvalue","algorithm, algorithms, matrix","approximation, eigenvalue, low, matrices, method, numerical, randomized, rank, sparse","accuracy, block, discussed, emphasis, hermetian, implementations, languages, levinson, n1, n2, placed, semirings, software, toeplitz, universal, wiggins, wittle"
math,57,2000–2005,2020–2025,0.821689,0.178311,19,15,9,10,6,47.37,"cohomology, flag, grassmannian, grassmannians, schubert, varieties, variety, equivariant, affine, gl, sedenions, assessors, cal, combinatorial, lam, pq, projective, quantum, quiver","cohomology, flag, grassmannian, grassmannians, mathbb, schubert, varieties, variety, equivariant, hessenberg, mathcal, mathrm, gl, gr, polynomials","cohomology, equivariant, flag, gl, grassmannian, grassmannians, schubert, varieties, variety","gr, hessenberg, mathbb, mathcal, mathrm, polynomials","affine, assessors, cal, combinatorial, lam, pq, projective, quantum, quiver, sedenions"
math,58,2000–2005,2020–2025,0.814479,0.185521,16,11,8,8,3,50.0,"curve, curves, genus, mathcal, moduli, space, spaces, compactification, bundles, surfaces, stable, bp, equisingular, prym, tautological, varieties","curve, curves, genus, mathbb, mathcal, moduli, overline, space, surfaces, spaces, hod","curve, curves, genus, mathcal, moduli, space, spaces, surfaces","hod, mathbb, overline","bp, bundles, compactification, equisingular, prym, stable, tautological, varieties"
math,59,2000–2005,2020–2025,0.4721,0.5279,24,13,10,14,3,41.67,"orthogonal, polynomials, jacobi, polynomial, determinants, laguerre, zeros, functions, meixner, bertrand, darboux, matrices, orthogonality, toeplitz, circle, equidistributions, gl, gustavson, hermite, matrix, normalization, pseudopositive, supset, unit","hermite, jacobi, laguerre, mathbb, orthogonal, polynomial, polynomials, zeros, functions, orthogonality, recurrence, operators, matrix","functions, hermite, jacobi, laguerre, matrix, orthogonal, orthogonality, polynomial, polynomials, zeros","mathbb, operators, recurrence","bertrand, circle, darboux, determinants, equidistributions, gl, gustavson, matrices, meixner, normalization, pseudopositive, supset, toeplitz, unit"
math,60,2000–2005,2020–2025,0.375094,0.624906,39,11,6,33,5,15.38,"method, equations, numerical, 1odes, bkm, br, csp, integrators, kdv, kinetics, krasil, mkdv, partial, quad, rv, shchik, chemical, coupled, drm, ehrlich, givens, goussis, integrability, kersten, lax, methods, obreshkoff, prelle, prolongation, rbf, reynolds, rf, richtmyer, rl, roots, singularity, splitting, time, wrong","equations, integrators, kutta, method, methods, numerical, order, runge, time, implicit, schemes","equations, integrators, method, methods, numerical, time","implicit, kutta, order, runge, schemes","1odes, bkm, br, chemical, coupled, csp, drm, ehrlich, givens, goussis, integrability, kdv, kersten, kinetics, krasil, lax, mkdv, obreshkoff, partial, prelle"
math,61,2000–2005,2020–2025,0.714207,0.285793,25,14,7,18,7,28.0,"aleph, cardinal, cardinals, forcing, omega, kappa, zfc, absoluteness, countable, definable, lambda, mu, np, beth, galaxies, hypercomputation, lo, mad, maximality, models, ock, reaping, rm, turing, woodin","aleph, cardinal, cardinals, forcing, mathcal, model, mathfrak, mathsf, zfc, definable, mathrm, set, countable, mathbb","aleph, cardinal, cardinals, countable, definable, forcing, zfc","mathbb, mathcal, mathfrak, mathrm, mathsf, model, set","absoluteness, beth, galaxies, hypercomputation, kappa, lambda, lo, mad, maximality, models, mu, np, ock, omega, reaping, rm, turing, woodin"
math,62,2000–2005,2020–2025,0.231412,0.768588,40,11,5,35,6,12.5,"programming, relaxations, algorithm, nfl, optimization, perspective, algebraic, expository, lunch, parsing, submodular, ary, benchmark, black, colourful, constraint, developments, grotschel, group, initialization, instances, integer, likely, lovasz, minimizing, packing, packlib, performance, polynomial, problems, propagation, runs, schrijver, selective, string, theorem, time, trees, underlying, xml","algorithm, algorithms, constraints, integer, objective, optimization, problem, problems, programming, mixed, optimal","algorithm, integer, optimization, problems, programming","algorithms, constraints, mixed, objective, optimal, problem","algebraic, ary, benchmark, black, colourful, constraint, developments, expository, grotschel, group, initialization, instances, likely, lovasz, lunch, minimizing, nfl, packing, packlib, parsing"
math,63,2000–2005,2020–2025,0.78882,0.21118,22,15,10,12,5,45.45,"algebra, algebras, cohomology, hochschild, homology, lie, graded, operad, gr, kos, koszul, mathcal, mathtt, corings, cyclic, cycop, imb, mathbb, mathfrak, modop, operads, qgr","algebra, algebras, cohomology, graded, hochschild, homology, mathbb, mathcal, infty, lie, homotopy, category, koszul, mathsf, underline","algebra, algebras, cohomology, graded, hochschild, homology, koszul, lie, mathbb, mathcal","category, homotopy, infty, mathsf, underline","corings, cyclic, cycop, gr, imb, kos, mathfrak, mathtt, modop, operad, operads, qgr"
math,64,2000–2005,2020–2025,0.742746,0.257254,22,17,12,10,5,54.55,"algebra, algebras, category, hopf, quantum, braided, categories, finite, galois, cal, group, modules, otimes, antipode, bialgebra, clifford, coalgebras, frak, mathcal, nichols, semisimple, unknot","algebra, algebras, braided, categories, category, hopf, mathcal, monoidal, galois, group, hom, bialgebra, drinfeld, frakk, fusion, modules, quantum","algebra, algebras, bialgebra, braided, categories, category, galois, group, hopf, mathcal, modules, quantum","drinfeld, frakk, fusion, hom, monoidal","antipode, cal, clifford, coalgebras, finite, frak, nichols, otimes, semisimple, unknot"
math,65,2000–2005,2020–2025,0.231655,0.768345,28,15,4,24,11,14.29,"monoids, belousov, semigroup, semigroups, irreducible, monoid, neq, quasigroup, quasigroups, smarandache, displacement, dyck, functions, groups, homogeneous, kernel, kernels, algebras, associative, automatic, encodes, iv, linear, nn, semifield, semiring, semivector, solution","mathbb, mathcal, mathscr, monoid, monoids, semigroup, semigroups, idempotent, inverse, ss, preceq, automaton, finite, group, mathbf","monoid, monoids, semigroup, semigroups","automaton, finite, group, idempotent, inverse, mathbb, mathbf, mathcal, mathscr, preceq, ss","algebras, associative, automatic, belousov, displacement, dyck, encodes, functions, groups, homogeneous, irreducible, iv, kernel, kernels, linear, neq, nn, quasigroup, quasigroups, semifield"
math,66,2000–2005,2020–2025,0.728258,0.271742,15,13,9,6,4,60.0,"calabi, genus, gromov, invariants, mirror, witten, yau, moduli, seiberg, cohomology, conjecture, folds, manifolds, smallbbb, tinybbb","calabi, cohomology, genus, gromov, invariants, mathbb, mirror, witten, yau, mathcal, hodge, moduli, vafa","calabi, cohomology, genus, gromov, invariants, mirror, moduli, witten, yau","hodge, mathbb, mathcal, vafa","conjecture, folds, manifolds, seiberg, smallbbb, tinybbb"
math,67,2000–2005,2020–2025,0.471807,0.528193,25,13,10,15,3,40.0,"cohomology, hodge, motives, motivic, varieties, group, characteristic, field, zeta, category, adic, arakelov, chow, grothendieck, hom, isocrystals, kontsevich, lusztig, mathbb, motive, nonabelian, overconvergent, rig, torsors, uniformizability","adic, chow, cohomology, hodge, mathbb, motives, motivic, varieties, mathrm, group, tate, category, sheaves","adic, category, chow, cohomology, group, hodge, mathbb, motives, motivic, varieties","mathrm, sheaves, tate","arakelov, characteristic, field, grothendieck, hom, isocrystals, kontsevich, lusztig, motive, nonabelian, overconvergent, rig, torsors, uniformizability, zeta"
math,68,2000–2005,2020–2025,0.23199,0.76801,31,13,8,23,5,25.81,"financial, utility, yor, markets, options, portfolio, pricing, risk, asian, geman, laplace, market, numeraire, paris, price, regressions, valuation, chesnay, claims, contingent, deflators, jeanblanc, kramkov, optimal, picque, pliska, schachermayer, transaction, transform, variances, volatility","asset, market, model, optimal, portfolio, price, risk, stochastic, pricing, financial, dividend, utility, problem","financial, market, optimal, portfolio, price, pricing, risk, utility","asset, dividend, model, problem, stochastic","asian, chesnay, claims, contingent, deflators, geman, jeanblanc, kramkov, laplace, markets, numeraire, options, paris, picque, pliska, regressions, schachermayer, transaction, transform, valuation"
math,69,2000–2005,2020–2025,0.263372,0.736628,29,15,7,22,8,24.14,"matrices, matrix, eigenvalues, unilateral, leonard, perturbative, tridiagonal, aa, abstractly, bezout, determinant, equation, representing, thematic, va, vv, bf, coefficients, conjugacy, diagonal, equations, gl, left, leq, positive, solutions, times, tr, unknown","mathbb, mathcal, matrices, matrix, positive, right, times, left, aa, ij, bmatrix, hadamard, det, eigenvalues, nonnegative","aa, eigenvalues, left, matrices, matrix, positive, times","bmatrix, det, hadamard, ij, mathbb, mathcal, nonnegative, right","abstractly, bezout, bf, coefficients, conjugacy, determinant, diagonal, equation, equations, gl, leonard, leq, perturbative, representing, solutions, thematic, tr, tridiagonal, unilateral, unknown"
math,70,2000–2005,2020–2025,0.365186,0.634814,37,12,7,30,5,18.92,"curvature, flow, mean, diffeomorphism, manifolds, area, flows, hypersurfaces, retract, um, barycenter, codimension, constant, convex, currents, deform, deformation, die, eine, gilt, grade, gradient, harnack, kt, lagrangian, preserving, renormalisation, riemman, sdim, sh, shrinkers, surveys, tanaka, teilmenge, thom, time, webster","boundary, convex, curvature, flow, flows, hypersurfaces, mathbb, mean, solutions, surfaces, time, prove","convex, curvature, flow, flows, hypersurfaces, mean, time","boundary, mathbb, prove, solutions, surfaces","area, barycenter, codimension, constant, currents, deform, deformation, die, diffeomorphism, eine, gilt, grade, gradient, harnack, kt, lagrangian, manifolds, preserving, renormalisation, retract"
math,71,2000–2005,2020–2025,0.513494,0.486506,35,14,7,28,7,20.0,"code, codes, mds, binary, convolutional, cc, channel, coding, diversity, dual, noi, preparata, vep, arrays, atomic, az, constellation, decoding, diophantine, distance, fpas, frames, goethals, goppa, grassmannian, kerdock, linear, litsyn, self, source, sqrt, stabilizer, sv, sw, toric","code, codes, decoding, linear, mathbb, binary, designs, distance, weight, hamming, mathcal, reed, codewords, coding","binary, code, codes, coding, decoding, distance, linear","codewords, designs, hamming, mathbb, mathcal, reed, weight","arrays, atomic, az, cc, channel, constellation, convolutional, diophantine, diversity, dual, fpas, frames, goethals, goppa, grassmannian, kerdock, litsyn, mds, noi, preparata"
math,72,2000–2005,2020–2025,0.39382,0.60618,33,11,6,27,5,18.18,"polynomials, polynomial, mathbb, degree, fields, permutation, places, rational, ring, algebraic, let, nest, adic, corput, enumerating, ep, extensions, fond, idp, invariants, kunz, mapping, polynomes, quantum, quiver, replacement, resultant, rijndael, sends, signature, splitting, unicite, unity","field, fields, finite, mathbb, permutation, polynomial, polynomials, prime, degree, mathcal, irreducible","degree, fields, mathbb, permutation, polynomial, polynomials","field, finite, irreducible, mathcal, prime","adic, algebraic, corput, enumerating, ep, extensions, fond, idp, invariants, kunz, let, mapping, nest, places, polynomes, quantum, quiver, rational, replacement, resultant"
math,74,2000–2005,2020–2025,0.247931,0.752069,24,11,4,20,7,16.67,"networks, network, neural, proofreading, rbns, receptor, rhythms, systems, transduction, activity, chemical, loophole, mckeithan, patterns, attraction, basins, cascading, chaotic, feinberg, kinetic, nervous, presynaptic, spike, timing","dynamical, dynamics, model, network, networks, oscillators, reaction, synchronization, systems, neural, kuramoto","network, networks, neural, systems","dynamical, dynamics, kuramoto, model, oscillators, reaction, synchronization","activity, attraction, basins, cascading, chaotic, chemical, feinberg, kinetic, loophole, mckeithan, nervous, patterns, presynaptic, proofreading, rbns, receptor, rhythms, spike, timing, transduction"
math,75,2000–2005,2020–2025,0.513418,0.486582,23,11,10,13,1,43.48,"ising, model, spin, temperature, gibbs, models, energy, potts, states, fluctuations, random, transition, 10j, aging, av, bbckk, field, ground, ln, phase, sherrington, sqrt, uparrow","energy, field, gibbs, ising, model, models, spin, temperature, phase, random, mathbb","energy, field, gibbs, ising, model, models, phase, random, spin, temperature",mathbb,"10j, aging, av, bbckk, fluctuations, ground, ln, potts, sherrington, sqrt, states, transition, uparrow"
math,76,2000–2005,2020–2025,0.568081,0.431919,25,13,12,13,1,48.0,"bergman, holomorphic, operators, spaces, operator, space, nspace, bar, functions, hardy, mathbb, mathcal, 0z, composition, cp, envelope, factorization, fractional, fredholm, paley, symbol, toeplitz, unit, weighted, wiener","bergman, composition, hardy, mathbb, mathcal, operators, spaces, space, toeplitz, weighted, functions, varphi, holomorphic","bergman, composition, functions, hardy, holomorphic, mathbb, mathcal, operators, space, spaces, toeplitz, weighted",varphi,"0z, bar, cp, envelope, factorization, fractional, fredholm, nspace, operator, paley, symbol, unit, wiener"
math,78,2000–2005,2020–2025,0.703688,0.296312,25,13,8,17,5,32.0,"curve, curves, elliptic, ell, mathbb, selmer, abelian, barth, brill, group, modular, nieto, prime, rank, torsion, zeta, e1, elevated, field, heegner, iwasawa, nekovar, noether, quintic, verrill","curve, curves, ee, elliptic, mathbb, pp, selmer, prime, conjecture, ell, isogeny, torsion, adic","curve, curves, ell, elliptic, mathbb, prime, selmer, torsion","adic, conjecture, ee, isogeny, pp","abelian, barth, brill, e1, elevated, field, group, heegner, iwasawa, modular, nekovar, nieto, noether, quintic, rank, verrill, zeta"
math,79,2000–2005,2020–2025,0.352498,0.647502,20,10,6,14,4,30.0,"game, games, player, equilibria, nash, person, tognoli, reinforcement, totally, trapped, blackjack, cards, deviation, equilibrium, fate, mixed, playing, policies, set, sitting","agents, equilibria, equilibrium, field, game, games, mean, nash, player, players","equilibria, equilibrium, game, games, nash, player","agents, field, mean, players","blackjack, cards, deviation, fate, mixed, person, playing, policies, reinforcement, set, sitting, tognoli, totally, trapped"
math,80,2000–2005,2020–2025,0.617783,0.382217,27,18,11,16,7,40.74,"black, hole, einstein, spacetime, spacetimes, vacuum, gravity, holes, wave, dilaton, solutions, star, stars, 5d, ads, boson, canm, causal, dirac, energy, equations, fermion, gravitational, massive, penrose, schwarzschild, sitter","black, einstein, spacetime, spacetimes, equations, mass, cosmological, kerr, sitter, vacuum, wave, hole, horizon, data, energy, initial, null, solutions","black, einstein, energy, equations, hole, sitter, solutions, spacetime, spacetimes, vacuum, wave","cosmological, data, horizon, initial, kerr, mass, null","5d, ads, boson, canm, causal, dilaton, dirac, fermion, gravitational, gravity, holes, massive, penrose, schwarzschild, star, stars"
math,81,2000–2005,2020–2025,0.439973,0.560027,34,15,8,26,7,23.53,"polynomial, convex, optimization, problem, semidefinite, combinatorial, reaching, bound, components, copositive, dn, edge, functions, guaranteed, integer, l1, linear, matroid, max, min, piecewise, polynomials, procedure, programs, quadratic, representation, represented, richly, sampling, sdp, shown, solvable, squares, sum","convex, optimization, problem, problems, programming, relaxations, sdp, semidefinite, relaxation, polynomial, algorithm, constraints, programs, quadratic, sos","convex, optimization, polynomial, problem, programs, quadratic, sdp, semidefinite","algorithm, constraints, problems, programming, relaxation, relaxations, sos","bound, combinatorial, components, copositive, dn, edge, functions, guaranteed, integer, l1, linear, matroid, max, min, piecewise, polynomials, procedure, reaching, representation, represented"
math,82,2000–2005,2020–2025,0.476174,0.523826,38,11,6,32,5,15.79,"elastic, brittle, energy, films, fracture, fractures, functionals, homogenization, oscillating, penalty, quasistatic, anelastic, antiplanar, area, bar, beam, crack, cracks, curvature, deformations, dispersionless, dressing, elastica, equilibria, es, hierarchies, inhomogeneous, integrable, materials, nonlinear, partial, plastic, postgraduates, quasiclassical, shear, stops, strain, vibroimpact","elastic, elasticity, energy, fracture, material, model, strain, stress, materials, crack, plate","crack, elastic, energy, fracture, materials, strain","elasticity, material, model, plate, stress","anelastic, antiplanar, area, bar, beam, brittle, cracks, curvature, deformations, dispersionless, dressing, elastica, equilibria, es, films, fractures, functionals, hierarchies, homogenization, inhomogeneous"
math,83,2000–2005,2020–2025,0.387001,0.612999,25,13,8,17,5,32.0,"integers, sets, set, mathbb, aa, cdot, delone, diffraction, progressions, sum, 3x, ell, n0, n2, sequences, visible, arithmetic, geq, inradius, le, n1, references, sidon, speculation, subset","ldots, mathbb, mathcal, set, sets, subset, sum, aa, frac, integers, ell, leq, log","aa, ell, integers, mathbb, set, sets, subset, sum","frac, ldots, leq, log, mathcal","3x, arithmetic, cdot, delone, diffraction, geq, inradius, le, n0, n1, n2, progressions, references, sequences, sidon, speculation, visible"
math,84,2000–2005,2020–2025,0.524061,0.475939,19,13,9,10,4,47.37,"function, functions, hypothesis, log, riemann, zeta, zeros, frac, balazard, bnat, saias, weierstrass, arakelov, continued, dirichlet, infty, nyman, vasyunin, zeroes","dirichlet, frac, function, functions, hypothesis, log, riemann, zeros, zeta, li, sum, ll, mathop","dirichlet, frac, function, functions, hypothesis, log, riemann, zeros, zeta","li, ll, mathop, sum","arakelov, balazard, bnat, continued, infty, nyman, saias, vasyunin, weierstrass, zeroes"
math,85,2000–2005,2020–2025,0.477669,0.522331,21,13,9,12,4,42.86,"hypergeometric, series, summation, function, functions, formula, ramanujan, gamma, integral, integrals, askey, psi, sums, tilde, asian, bailey, bilateral, minton, poised, tricomplex, wilson","frac, function, functions, hypergeometric, integral, integrals, ramanujan, series, formula, identities, summation, left, qq","formula, function, functions, hypergeometric, integral, integrals, ramanujan, series, summation","frac, identities, left, qq","asian, askey, bailey, bilateral, gamma, minton, poised, psi, sums, tilde, tricomplex, wilson"
math,86,2000–2005,2020–2025,0.54,0.46,25,14,8,17,6,32.0,"rational, julia, polynomial, polynomials, complex, maps, mathbb, functions, set, brjuno, clean, flexes, linearization, map, 2n, alexander, analytic, critical, flex, germ, germs, koiran, mahler, monodromy, ultradifferentiable","julia, maps, mathbb, polynomial, polynomials, rational, set, sets, fatou, map, mathcal, escaping, points, wandering","julia, map, maps, mathbb, polynomial, polynomials, rational, set","escaping, fatou, mathcal, points, sets, wandering","2n, alexander, analytic, brjuno, clean, complex, critical, flex, flexes, functions, germ, germs, koiran, linearization, mahler, monodromy, ultradifferentiable"
math,87,2000–2005,2020–2025,0.41657,0.58343,29,12,6,23,6,20.69,"functions, mathbb, analytic, avalanche, log, mathcal, proximate, characteristics, function, growth, inequality, inversion, monic, nonlinearity, radon, rr, sung, balanced, bc, disk, ec, entire, geq, harmonic, lacunary, q4, rpf, son, zahariuta","analytic, function, functions, infty, mathbb, mathcal, univalent, frac, leq, harmonic, bohr, subharmonic","analytic, function, functions, harmonic, mathbb, mathcal","bohr, frac, infty, leq, subharmonic, univalent","avalanche, balanced, bc, characteristics, disk, ec, entire, geq, growth, inequality, inversion, lacunary, log, monic, nonlinearity, proximate, q4, radon, rpf, rr"
math,88,2000–2005,2020–2025,0.093167,0.906833,23,10,3,20,7,13.04,"inverse, restoration, algorithm, anfer, birkhoff, calibration, discontinuity, gustavson, iteration, iterative, penalties, regularized, regularizes, thresholding, uwano2000, bertrand, expansions, images, landweber, normalization, problems, radiographs, sparser","data, image, images, imaging, inverse, method, problems, reconstruction, regularization, tomography","images, inverse, problems","data, image, imaging, method, reconstruction, regularization, tomography","algorithm, anfer, bertrand, birkhoff, calibration, discontinuity, expansions, gustavson, iteration, iterative, landweber, normalization, penalties, radiographs, regularized, regularizes, restoration, sparser, thresholding, uwano2000"
math,89,2000–2005,2020–2025,0.038742,0.961258,10,12,1,9,11,10.0,"algorithms, condor, grid, master, mw, opportunistic, platform, programming, stage, worker","agents, algorithm, communication, decentralized, distributed, gradient, optimization, learning, convergence, algorithms, federated, network",algorithms,"agents, algorithm, communication, convergence, decentralized, distributed, federated, gradient, learning, network, optimization","condor, grid, master, mw, opportunistic, platform, programming, stage, worker"
math,90,2000–2005,2020–2025,0.613573,0.386427,26,12,8,18,4,30.77,"genus, group, groups, mapping, surface, class, cohomology, surfaces, tuples, aut, automorphisms, bigl, bigr, ergodically, fuchsian, fundamental, hat, homology, maps, margulis, mathbb, mcg, monodromy, orientable, sheeted, times","class, genus, group, groups, mapping, mathcal, surface, surfaces, mathbb, mathrm, mod, gg","class, genus, group, groups, mapping, mathbb, surface, surfaces","gg, mathcal, mathrm, mod","aut, automorphisms, bigl, bigr, cohomology, ergodically, fuchsian, fundamental, hat, homology, maps, margulis, mcg, monodromy, orientable, sheeted, times, tuples"
math,91,2000–2005,2020–2025,0.43648,0.56352,30,10,8,22,2,26.67,"percolation, critical, process, processes, random, passage, point, poisson, thinned, cluster, homogeneous, probability, thinning, avoiding, bf, detection, ell, greg, hollander, independent, inductive, lace, model, models, oded, recursion, tb, vertices, walks, zd","cluster, critical, graph, mathbb, model, passage, percolation, probability, process, random","cluster, critical, model, passage, percolation, probability, process, random","graph, mathbb","avoiding, bf, detection, ell, greg, hollander, homogeneous, independent, inductive, lace, models, oded, point, poisson, processes, recursion, tb, thinned, thinning, vertices"
math,92,2000–2005,2020–2025,0.129563,0.870437,10,15,2,8,13,20.0,"combat, external, internal, janus, learning, lefebvre, mapping, policy, preference, subject","control, decision, learning, optimal, optimization, policy, reinforcement, algorithm, rl, reward, markov, mdps, policies, regret, stochastic","learning, policy","algorithm, control, decision, markov, mdps, optimal, optimization, policies, regret, reinforcement, reward, rl, stochastic","combat, external, internal, janus, lefebvre, mapping, preference, subject"
math,94,2000–2005,2020–2025,0.60799,0.39201,22,15,8,14,7,36.36,"algebra, algebras, hecke, group, groups, lusztig, affine, iwahori, representations, associative, drinfel, modules, skein, ariki, character, characters, cohomology, el, labeling, plancherel, schaper, semi","affine, algebra, algebras, group, groups, hecke, lusztig, modules, mathcal, mathbb, mathfrak, gl, imath, schur, weyl","affine, algebra, algebras, group, groups, hecke, lusztig, modules","gl, imath, mathbb, mathcal, mathfrak, schur, weyl","ariki, associative, character, characters, cohomology, drinfel, el, iwahori, labeling, plancherel, representations, schaper, semi, skein"
math,95,2000–2005,2020–2025,0.590664,0.409336,25,11,9,16,2,36.0,"branching, particle, process, processes, cascade, deposition, exclusion, measure, random, renewal, brownian, die, dies, extinction, finite, fluctuations, galton, gamma, lattice, observer, offspring, sandpile, time, tree, watson","branching, brownian, galton, particle, process, processes, random, time, watson, particles, immigration","branching, brownian, galton, particle, process, processes, random, time, watson","immigration, particles","cascade, deposition, die, dies, exclusion, extinction, finite, fluctuations, gamma, lattice, measure, observer, offspring, renewal, sandpile, tree"
math,96,2000–2005,2020–2025,0.336356,0.663644,24,14,8,16,6,33.33,"projective, toric, varieties, variety, cohomology, fans, torus, fan, algebraic, equivariant, tori, barc, ca, calabi, complexes, divisors, fano, hypersurfaces, ih, intersection, noncommutative, prevarieties, sextics, yau","bundles, fano, mathbb, projective, smooth, toric, torus, varieties, variety, equivariant, cohomology, mathcal, mirror, rational","cohomology, equivariant, fano, projective, toric, torus, varieties, variety","bundles, mathbb, mathcal, mirror, rational, smooth","algebraic, barc, ca, calabi, complexes, divisors, fan, fans, hypersurfaces, ih, intersection, noncommutative, prevarieties, sextics, tori, yau"
math,97,2000–2005,2020–2025,0.238646,0.761354,41,16,7,34,9,17.07,"quantum, state, godowski, information, equations, hilbert, orthoarguesian, states, systems, acs, algorithms, autonomic, breiman, classical, computing, correction, covariant, deformed, distinguishability, error, estimation, estimators, fisher, gradients, greechie, lattice, locality, mayet, mcmillan, measurement, monotone, nafl, noiseless, orthomodularity, poly, problem, quantizers, sec, stochastic, truly, unentangled","classical, optimization, problem, quantum, qubit, state, algorithm, algorithms, states, entanglement, problems, systems, approx, control, frac, qubo","algorithms, classical, problem, quantum, state, states, systems","algorithm, approx, control, entanglement, frac, optimization, problems, qubit, qubo","acs, autonomic, breiman, computing, correction, covariant, deformed, distinguishability, equations, error, estimation, estimators, fisher, godowski, gradients, greechie, hilbert, information, lattice, locality"
math,98,2000–2005,2020–2025,0.550169,0.449831,30,17,6,24,11,20.0,"convex, functions, inequalities, inequality, hyers, inner, reverses, approximately, best, constants, ge2b, triangle, type, ulam, 2rs, bessel, cang, extremal, ge1, ge1n, gruss, leq, metric, monotonicity, operator, ostrowski, pittenger, prekopa, product, spaces","convex, frac, functions, inequalities, inequality, log, minkowski, type, concave, mean, brunn, convexity, hadamard, left, right, leq, widehat","convex, functions, inequalities, inequality, leq, type","brunn, concave, convexity, frac, hadamard, left, log, mean, minkowski, right, widehat","2rs, approximately, bessel, best, cang, constants, extremal, ge1, ge1n, ge2b, gruss, hyers, inner, metric, monotonicity, operator, ostrowski, pittenger, prekopa, product"
math,99,2000–2005,2020–2025,0.228872,0.771128,20,15,3,17,12,15.0,"equations, fractional, nonlinear, delta, equation, regularization, saxena, analogs, bogoliubov, colombeau, debye, dinger, hierarchy, integral, kinetic, leffler, mittag, parabolic, phase, schr","caputo, differential, equation, equations, fractional, problem, solutions, derivative, solution, time, nonlocal, order, boundary, existence, laplacian","equation, equations, fractional","boundary, caputo, derivative, differential, existence, laplacian, nonlocal, order, problem, solution, solutions, time","analogs, bogoliubov, colombeau, debye, delta, dinger, hierarchy, integral, kinetic, leffler, mittag, nonlinear, parabolic, phase, regularization, saxena, schr"
