subject,topic_id,window,win_start,win_end,top_words,n_words
math,49,2005–2010,2005,2010,"algorithm, matrix, block, factorization, toeplitz, levinson, portfolio, cholesky, computation, fast, linear, rank, svd, wiggin, bicgstab, column, complexity, eigenvalue, factor, function, hermetian, householder, nuclear_norm, numerical, qmr, scalapack, sparsistency, vector, wittle",29
math,49,2010–2015,2010,2015,"algorithm, linear, matrix, rank, numerical, approximation, eigenvalue, error, bicg, block, vector, bicgstab, complexity, eigenprojection, eigenvector, entry, factorization, function, gmm, grasta, kaczmarz, nuclear_norm, strassen, toeplitz",24
math,49,2015–2020,2015,2020,"algorithm, approximation, eigenvalue, matrix, rank, numerical, decomposition, singular, factorization, error, fast, linear, block, efficient, iteration, iterative, polynomial, subspace, svd, vector",20
math,49,2020–2025,2020,2025,"algorithm, approximation, eigenvalue, matrix, numerical, rank, error, linear, decomposition, sparse, vector, iteration, precision, eigenvector, polynomial, singular",16
math,50,2000–2005,2000,2005,"algorithm, anfer, birkhoff_gustavson, inverse, restoration, calibration, deconvolution, discontinuity, expansion, iterative, minimizer_mumford_shah, normalization, penalty, sparser, uwano2000, absorption, backtransport, bertrand, blur, boxcar, convolution, digital, idealized, image_restoration, invertability, irrational, iteration, landweber, nonparametric, nonperiodic, obstacle, orthonormal_basis, periodic, profile, radiograph, reconstruction, shape, shrinkage, tbt, transport",40
math,50,2005–2010,2005,2010,"algorithm, deconvolution, reconstruction, boxcar, image, projection, regularization, irrational, nonparametric, skull, thermoacoustic, thermoacoustic_tomography, blur, bssd, convolution, decorrelation, detector, idealized, inverse, isa, mandible, microscopy, nonperiodic, oped, pct, periodic, qualification, saturation, sparsity, subresultant, superiorization, texture, tomography, total_variation, wave",35
math,50,2010–2015,2010,2015,"algorithm, image, inverse, reconstruction, regularization, imaging, tomography, datum, qualification, numerical, projection, dct, ill, measurement, noise, pct, phase_retrieval, pwc, saturation, superiorization, total_variation",21
math,50,2015–2020,2015,2020,"algorithm, datum, image, imaging, inverse, measurement, numerical, reconstruction, regularization, tomography",10
math,50,2020–2025,2020,2025,"algorithm, datum, image, imaging, inverse, numerical, reconstruction, regularization, tomography, measurement, noise, total_variation",12
math,51,2000–2005,2000,2005,"genus, gromov_witten, invariant, mirror, mirror_symmetry, cohomology, modulus_space, fibration, manifold, curve, witten, bihamiltonian, calabi_yau, chiral, conjecture, gauss_manin, hurwitz, kzb, liftable_calabi_yau, math, quantum, ring, surface, textrm_cyl, theory, toric_variety",26
math,51,2005–2010,2005,2010,"gromov_witten, invariant, cohomology, genus, mirror_symmetry, orbifold, calabi_yau, curve, mirror, theory, witten, bar, bbb, calabi_yau_fold, calabi_yau_hypersurface, comb, complete_intersection, conjecture, donaldson, donaldson_thomas, equivariant, gauss_manin, genera, hypersurface, manifold, mathfrak, modulus_space, sheaf, toric",29
math,51,2010–2015,2010,2015,"genus, gromov_witten, invariant, hodge, mirror, theory, calabi_yau, mirror_symmetry, orbifold, toric, cohomology, donaldson_thomas, modulus_space, complete_intersection, eta, formula, manifold, projective, sheaf, witten",20
math,51,2015–2020,2015,2020,"genus, gromov_witten, invariant, mirror_symmetry, theory, mirror, orbifold, curve, hodge, modulus_space, toric, fibration, mathbb, cohomology, singularity, surface",16
math,51,2020–2025,2020,2025,"cohomology, genus, gromov_witten, invariant, mirror_symmetry, theory, mathbb_mathbb, hodge, mathbb, mirror, modulus_space, curve, fibration, toric, calabi_yau, conjecture, equivariant, mathcal",18
math,52,2000–2005,2000,2005,"polynomial, degree, field, mappings, permutation, place, rational, ring, tower, function, mapping, nest, quadratic, bernstein_sato, binary, code, coefficient, extension, form, height, mod, pbar, pisot, prime, qbar, quantum, resultant, rijndael, root_unity, spivakovsky, unicite",31
math,52,2005–2010,2005,2010,"field, polynomial, degree, finite, prime, ring, root, bernstein_sato, function, ideal, partial_partial, pbar, qbar, quadratic, quantum, algorithm, apn, bbb_bbb, coefficient, cyclotomic, fewnomial, hilbert_kunz, integer, involutive, irreducible, spivakovsky, variate_nomial",27
math,52,2010–2015,2010,2015,"degree, field, finite, polynomial, prime, algorithm, coefficient, integer, function, irreducible, mathbb_mathbb, apn, bernstein_sato, characteristic, factorization, fewnomial, hskip, ideal, mathbb, planar, quadratic, rational, root, sum, text_deg",25
math,52,2015–2020,2015,2020,"degree, field, finite, mathbb, mathbb_mathbb, polynomial, prime, integer, permutation, sum, irreducible, ring, characteristic, hskip, ldots, text_deg",16
math,52,2020–2025,2020,2025,"degree, field, finite, mathbb, mathbb_mathbb, polynomial, integer, permutation, prime, irreducible, ring, function, rational, root, sum, trinomial",16
math,53,2000–2005,2000,2005,"prime, integer, rieman, sum, heuristic, power, bateman_horn, irregular, modulo, multiplet, pdf, smooth, twin, asymptotic, believable, calculation, dirichlet, falloff, flt, function, hypothesis, issai, kelly1, kelly2, log, mueller, odd, polynomial, primality, quadratic, region, sequence, set, triplet",34
math,53,2005–2010,2005,2010,"integer, prime, arithmetic_progression, log, sum, goldbach, log_log, sequence, ancient_china, conjecture, divisor, frac, function, sieve, carmichael, composite, happy, leq, modulo, mueller, odd, positive_integer, primality, prime_arithmetic_progression, pseudopower, pseudosquare, rieman, rsa, stern",29
math,53,2010–2015,2010,2015,"conjecture, integer, prime, sum, goldbach, log_log, frac, sieve, arithmetic_progression, composite, divisor, function, log, prime_arithmetic_progression, ramanujan, ancient_china, carmichael, consecutive, constellation, distribution, gap, sopfr, twin, wolstenholme",24
math,53,2015–2020,2015,2020,"frac, integer, log, log_log, prime, sum, conjecture, function, sieve, right, sequence, arithmetic_progression, consecutive, divisor, leq, positive_integer, totient, twin",18
math,53,2020–2025,2020,2025,"frac, function, integer, log, prime, sum, conjecture, sieve, leq, log_log, distribution, ell, goldbach, right, sequence, sqrt",16
math,54,2000–2005,2000,2005,"algorithm, function, nfl, optimization, perspective, polynomial, relaxation, algebraic, combinatorial, expository, grotschel, lunch, submodular, arithmetic, ary, bad, black_box, colourful, convex, format, group, initialization, instance, likely, lovasz, matroid, packing, packlib, parsing, programming, propagation, rule, run, selective, set, simplex, size, theorem, tree, xml",40
math,54,2005–2010,2005,2010,"algorithm, optimization, global, software, author, integer, fuzzy, groebner_basis, incomplete, multiobjective_optimization, nfl, packlib, preference, program, programming, sharing, xml, colourful, constraint, cut, dose, fax, format, instance, ivpm, packing, polynomial, qcsp, submodular",29
math,54,2010–2015,2010,2015,"algorithm, optimization, programming, constraint, design, objective, program, software, multiflow, optimal, relay, assignment, combinatorial, cut, feasible, fuzzy, global, layout, mixed_integer, multiobjective_optimization, optimisation, qap, relaxation, restructuring, robust, search, subcarrier, submodular, turbofan_engine",29
math,54,2015–2020,2015,2020,"algorithm, constraint, mixed_integer, optimization, program, programming, objective, design, optimal, relaxation, linear, pareto, feasible, formulation, function, integer, knapsack, robust",18
math,54,2020–2025,2020,2025,"algorithm, constraint, mixed_integer, objective, optimization, programming, program, solver, optimal, design, decision, formulation, knapsack, linear, milp",15
math,55,2000–2005,2000,2005,"group, subgroup, andrew_curtis, artin, diagram, free, word, automorphism, kerphi, plotkin, relator, solvable, thompson, tit, wreath_product, abelian, baer_specker, bergman, bol_loop, combable, coxeter, finite, jsj_decomposition, label, ntq, path, presentation, product",28
math,55,2005–2010,2005,2010,"finite, free, group, subgroup, coxeter, solvable, word, abelian, automata, automorphism, rank, thompson, artin, baumslag_solitar_group, commutator, dehn, evc, hnn_extension, index, ntq, product, profinite, relator, supercharacter, true_prosoluble, unital, wreath_product",27
math,55,2010–2015,2010,2015,"finite, free, group, subgroup, word, product, solvable, abelian, automorphism, presentation, thompson, wreath_product, artin_tit, conjugacy, coxeter, definable, evc, generator, growth, howson, palindromic, pro, qaut, rank, roth, unital",26
math,55,2015–2020,2015,2020,"abelian, finite, free, group, product, subgroup, word, orderable, amenable, presentation, torsion, automorphism, generator, infinite, mathbb, rank, scl, sofic, thompson, wreath_product",20
math,55,2020–2025,2020,2025,"abelian, finite, free, group, subgroup, word, mathbb, product, thompson, element, infinite, mathbb_mathbb, mathrm_aut, mathsf_pop, profinite, rank, schreier, torsion",18
math,56,2000–2005,2000,2005,"ricci_flow, kaehler, manifold, flow, metric, scalar_curvature, conformal, curvature, einstein, normality, affine, bisectional_curvature, flat, ricci_curvature, anosov, compact, complete, einstein_manifolds, hamilton, hler_ricci, hler_ricci_soliton, multiply, newtonian, riemannian_manifold, transfermation, weak",26
math,56,2005–2010,2005,2010,"curvature, manifold, metric, ricci_flow, ricci_soliton, ricci_curvature, scalar_curvature, flow, hler_ricci, ricci, riemannian_manifold, einstein, einstein_metric, perelman, compact, hamilton, hler_ricci_soliton, soliton, yamabe",19
math,56,2010–2015,2010,2015,"curvature, manifold, metric, ricci_curvature, ricci_flow, ricci_soliton, hler_ricci, perelman, einstein, ricci, scalar_curvature, flow, riemannian_manifold, hler_ricci_soliton",14
math,56,2015–2020,2015,2020,"curvature, manifold, metric, ricci_curvature, ricci_flow, ricci_soliton, einstein, ricci, scalar_curvature, riemannian_manifold, flat, flow, gradient, soliton, space, yamabe, yamabe_soliton",17
math,56,2020–2025,2020,2025,"curvature, manifold, metric, ricci_curvature, ricci_flow, ricci_soliton, scalar_curvature, einstein, gradient, soliton, ricci, yamabe, yamabe_soliton",13
math,57,2000–2005,2000,2005,"logic, goedel, propositional, entscheidungsproblem, formal, intuitionistic_logic, metaphysical, omega, operational, orient, quantum, boolos, calculus, chapter, church_thesis, competence, computability, connotation, cumulative, del_incompleteness, dsm, groebner_basis, hospital, hypersequent, introduction, language, limitative, logical, negation, paradoxical, petri_net, physical, quantale, reasoning, semilogic, string, subject, takeuti, titani, tutorial",40
math,57,2005–2010,2005,2010,"logic, nact, proof, propositional, quantifier, calculus, epistemic, game, goedel, nfum, polygraphic, semantic, sentence, automata, axiom, chronology, church_thesis, computability, dgss, formal, formula, hospital, inconsistency, intuitionistic_logic, language, logical, nafl, paf, polygraph, proposition, propositional_logic, recognizable, rule, semilogic, trs, type, undecidable, unifier, zfc4",39
math,57,2010–2015,2010,2015,"logic, semantic, intuitionistic, quantifier, sentence, axiom, logical, acq, fragment, game, proof, algebra, axiomatic, boolean, collapsible_pushdown, del, dgss, dialectical, mathsf_ectl, nact, nafl, paraconsistent, predicate, propositional, relativity, rule, theory, truth, ukasiewicz_logic, unifier",30
math,57,2015–2020,2015,2020,"logic, semantic, sentence, theory, intuitionistic, language, logical, quantifier, propositional, modal_logic, order, axiom, boolean, calculus, dialectical, erotetic, formula, game, incompleteness, mathsf_ectl, monadic, msf_g3sdm, proof, satisfiability, theorem, truth",26
math,57,2020–2025,2020,2025,"logic, logical, modal_logic, semantic, theory, language, proof, negation, order, truth, axiom, intuitionistic, propositional, sentence, boolean, fragment, mathsf, modal, reasoning",19
math,58,2000–2005,2000,2005,"inequality, sobolev, monopole_floer, ucp, bernoulli, homogenization, hypercontractivity, kawasaki, minima, monopole, poincar, pointwise, seiberg_witten, thin_film, boundary, carleman, coarea, ctph, cusp, dirac, functional, hardy, kmv, laplace, laplacian, littlewood_paley, mapping, maz, moser_trudinger, multivariate, norm, orlicz, oscillating, ultracontractivity, unique_continuation, weak",36
math,58,2005–2010,2005,2010,"hardy, inequality, sobolev, function, space, int, moser_trudinger, overset_circ, rule_0pt, sharp, bernstein, bigl, bigr, caffarelli_kohn_nirenberg, coercive, ctph, domain, estimate, frac, fractional_laplacian, green, half, hormander, hypercontractivity, kmv, laplacian, littlewood_paley, maz, minima, mollifier, nabla, norm, spde",33
math,58,2010–2015,2010,2015,"function, hardy, inequality, sobolev, space, domain, estimate, sharp, constant, fractional, norm, rule_0pt, caffarelli_kohn_nirenberg, int, korn, mathbb, measure, overset_circ, poincar, tilde",20
math,58,2015–2020,2015,2020,"function, hardy, inequality, mathbb, sobolev, space, domain, int, mathbb_mathbb, fractional, measure, constant, estimate, frac, korn",15
math,58,2020–2025,2020,2025,"fractional, function, hardy, inequality, mathbb, sobolev, space, mathbb_mathbb, int, estimate, domain, frac, boundary, times3",14
math,59,2000–2005,2000,2005,"domain, eigenvalue, laplacian, dirichlet, boundary, neumann, resonance, spectrum, eigenfunction, isophasal, manifold, region, boundary_condition, content, determinant, dirichlet_neumann, friedrichs, heat, operator, optimization, ordinary_differential, osgood_phillip_sarnak, pompeiu, quasimode, remainder, superconductivity, surface, waveguide, weinberger",29
math,59,2005–2010,2005,2010,"boundary, domain, eigenvalue, laplacian, operator, boundary_condition, dirichlet, dirichlet_neumann, neumann, function, conductivity, diffractive, eigenfunction, elliptic, inclusion, localisation, multidomain, riesz_transform, spectrum, square, surface",21
math,59,2010–2015,2010,2015,"boundary, dirichlet, domain, eigenfunction, eigenvalue, laplacian, operator, boundary_condition, estimate, neumann, elliptic, nodal, dirichlet_neumann, spectral",14
math,59,2015–2020,2015,2020,"boundary, dirichlet, domain, eigenfunction, eigenvalue, laplacian, neumann, operator, estimate, boundary_condition, nodal, robin",12
math,59,2020–2025,2020,2025,"boundary, dirichlet, domain, eigenfunction, eigenvalue, laplacian, neumann, operator, robin, steklov, boundary_condition, estimate",12
math,60,2000–2005,2000,2005,"algebra, lie, lie_algebra, lie_superalgebra, algebras, associative, nilpotent, cocycle, dimensional, extension, group, onsager, osp, structure, subalgebra, amitsur_levitzki, cal, centraliser, derivation, gel_fand_dorfman_bialgebra, krichever_novikov, lie_rinehart, module, prederivation, pseudoalgebra, rinehart, superalgebra",27
math,60,2005–2010,2005,2010,"algebra, lie, lie_algebra, lie_superalgebra, nilpotent, subalgebra, algebras, superalgebra, dimensional, leibniz, associative, cartan, ccg, derivation, digroup, group, hom, jordan, module, ternary",20
math,60,2010–2015,2010,2015,"algebra, lie, lie_algebra, lie_superalgebra, nilpotent, subalgebra, algebras, superalgebra, derivation, dimensional, leibniz, solvable, associative, aut_fru, fri, group, hom, lie_group",18
math,60,2015–2020,2015,2020,"algebra, lie, lie_algebra, lie_superalgebra, nilpotent, algebras, leibniz, subalgebra, derivation, mathfrak, mathfrak_mathfrak, bihom, clwx_algebroid, lie_group, mathfrak_krv, solvable, superalgebra",17
math,60,2020–2025,2020,2025,"algebra, lie, lie_algebra, lie_superalgebra, nilpotent, leibniz, mathfrak_mathfrak, superalgebra, derivation, subalgebra, algebras, hom, bihom, mathfrak, structure",15
math,61,2000–2005,2000,2005,"brane, gauge, theory, string, orbifold, chern_simon, superconformal, supersymmetric, algebra, instanton, kontsevich, landau_ginzburg, sigma, bikaehler, deformation, field, monopole, noncommutative, scva, self_dual, space, superpotential, supersymmetry, symmetry, topological, twisted, worldsheet",27
math,61,2005–2010,2005,2010,"brane, gauge, string, theory, bundle, duality, field, sigma, supersymmetric, chern_simon, group, orbifold, topological, bagger_lambert, bikaehler, bps, landau_ginzburg, lbg, quantum, ramond_ramond, self_dual, soliton, space, structure, superconformal",25
math,61,2010–2015,2010,2015,"brane, chern_simon, gauge, string, theory, bps, quantum, topological, twisted, adinkra, manifold, structure, supergravity, bundle, compactification, crystal, deformation, dimensional, duality, instanton, refined, supersymmetry",22
math,61,2015–2020,2015,2020,"brane, gauge, string, theory, manifold, bundle, topological, instanton, quantum, bps, chern_simon, compactification, monopole, spin, supersymmetric, dimensional, group, superflow, supergravity, susy",20
math,61,2020–2025,2020,2025,"bps, brane, gauge, theory, spin, string, topological, bundle, chern_simon, instanton, supersymmetric, anomaly, group, manifold, quantum, flux, mathcal_mathcal",17
math,62,2000–2005,2000,2005,"function, integral, summation, formula, hypergeometric, hypergeometric_series, gamma, psi_summation, asian_option, askey_wilson, polar, tricomplex, azimuthal, bailey, basic, bilateral, cosexponential, elliptic, errata, gauss, karlsson_minton, maple, maslanka, ramanujan, residue, riemann_zeta, rodrigue, series, transformation",29
math,62,2005–2010,2005,2010,"function, hypergeometric, hypergeometric_series, integral, series, formula, summation, transformation, expansion, elliptic, ramanujan, bailey, bilateral, coefficient, epsilon_epsilon, funk, gamma, gauss_hypergeometric, harmonic, identity, jacob_ladder, schafheitlin, sum",23
math,62,2010–2015,2010,2015,"formula, function, hypergeometric, integral, series, bessel, identity, summation, gamma, heun, hypergeometric_series, ramanujan, term, barne, elliptic, expansion, funk, infty, jacob_ladder, nahm, schafheitlin, sum, theta",23
math,62,2015–2020,2015,2020,"bessel, formula, function, hypergeometric, integral, series, expansion, summation, hypergeometric_series, identity, ramanujan, right, confluent_hypergeometric, elliptic, gamma, heun, sum, term",18
math,62,2020–2025,2020,2025,"bessel, formula, function, hypergeometric, identity, integral, series, hypergeometric_series, sum, expansion, frac, ramanujan, asymptotic_expansion, elliptic, gamma",15
math,63,2000–2005,2000,2005,"eigenvalue, graph, total, kirchhoff, length, completion, laplacian, matching, matrix, polygon, adjacent, boundary_condition, expander, explanation, final, interplay, leonard_pair, loop, mass, merris, minor, near, nonnegative, planar, positivity, regular, sqrt_log, srw, standardized, supp, walk, weight",32
math,63,2005–2010,2005,2010,"eigenvalue, graph, matrix, laplacian, adjacency_matrix, regular, camion, dymacek, filar, forest, lambda, spectral_radius, steinhaus, vertex, adjacent, binet, digraph, expander, kengo, leonard_pair, lovasz, merris, recognition, row, spectra, spectrum, standardized, subshift, tree",29
math,63,2010–2015,2010,2015,"eigenvalue, graph, laplacian, matrix, spectral_radius, vertex, regular, distance, adjacency_matrix, edge, steinhaus, cayley, digraph, dymacek, rank, signless_laplacian, signless_laplacian_eigenvalue, spectrum, succeq0, unicyclic",20
math,63,2015–2020,2015,2020,"adjacency_matrix, eigenvalue, graph, laplacian, matrix, spectral_radius, vertex, digraph, edge, spectral, cospectral, distance, energy, hypergraph, qspp, regular, spectrum, succeq0, tree",19
math,63,2020–2025,2020,2025,"adjacency_matrix, eigenvalue, graph, laplacian, matrix, spectral, spectral_radius, vertex, edge, distance, hypergraph, sombor, tree",13
math,64,2000–2005,2000,2005,"jacobi, polynomial, matrix, orthogonal, function, zero, determinant, hermite, laguerre, operator, probability, toeplitz, unit_circle, appell, arc, awp, discrete, fredholm_determinant, hamiltonian, integral, multivariate, orthogonality, orthogonalization, oscillator, painlev_transcendent, partner, pseudopositive, radon_transform, riemann_hilbert, ultraspherical",30
math,64,2005–2010,2005,2010,"function, orthogonal, polynomial, matrix, zero, formula, jacobi, multivariate, operator, orthogonality, laguerre, riemann_hilbert, trigonometric, unit_circle, awp, boldsymbol, hermite, integral, partner, pseudopositive, real, root, szego, verblunsky_coefficient",24
math,64,2010–2015,2010,2015,"function, hermite, jacobi, orthogonal, polynomial, zero, laguerre, matrix, operator, orthogonality, sequence, askey_wilson, exceptional, formula, meixner, real, verblunsky_coefficient",17
math,64,2015–2020,2015,2020,"function, jacobi, operator, orthogonal, polynomial, zero, matrix, hermite, orthogonality, sequence, laguerre, measure, cmv, ensemble, formula, mathbb_mathbb, real",17
math,64,2020–2025,2020,2025,"function, jacobi, matrix, operator, orthogonal, polynomial, zero, hermite, formula, laguerre, orthogonality, askey, christoffel, measure, meixner, sonc",16
math,65,2000–2005,2000,2005,"cohomology, grassmannian, schubert, schubert_variety, variety, flag_variety, flag, orbit, assessor, equivariant, formula, schubert_calculus, sedenion, bott_samelson, closure, combinatorial, covexillary, hat, hexagon, lam, master, varitie",22
math,65,2005–2010,2005,2010,"cohomology, flag, grassmannian, schubert, schubert_calculus, schubert_variety, variety, equivariant, flag_variety, group, affine, quantum, cat_gorie, closure, hessenberg_variety, wonderful",16
math,65,2010–2015,2010,2015,"cohomology, flag, flag_variety, grassmannian, schubert, schubert_variety, variety, schubert_calculus, affine, group, grassmann, equivariant, polytope, quantum",14
math,65,2015–2020,2015,2020,"cohomology, flag_variety, grassmannian, schubert, schubert_variety, variety, flag, group, hessenberg_variety, hspace_6pt, polynomial, polytope, affine, conf, dellac_configuration, glsm, jmath, mbox_hess, ring, schubert_calculus, symmetric, textrm_edeg",22
math,65,2020–2025,2020,2025,"cohomology, flag, flag_variety, grassmannian, schubert, schubert_variety, variety, polynomial, equivariant, group, hessenberg_variety, polytope, hspace_6pt, mathbb, quantum",15
math,66,2000–2005,2000,2005,"utility, contingent_claim, financial_market, geman_yor, market, numeraire, paris, portfolio, asian_option, endowment, kramkov, laplace_transform, martingale_deflator, option, regression, schachermayer, stock_price, valuation, volatility, yor, apportionment, chesnay, financial, insurance, investor, jeanblanc, kabanov, picque, pliska, proportional_transaction, quota",31
math,66,2005–2010,2005,2010,"market, price, risk, portfolio, volatility, dividend, financial_market, pricing, utility, auction, contingent_claim, default, kabanov, liquidity, optimal, agent, arbitrage, cash, endowment, esssup, information, numeraire, option, proportional_transaction, schachermayer, trading, wealth",27
math,66,2010–2015,2010,2015,"market, optimal, portfolio, price, risk, option, default, pricing, arbitrage, credit, dividend, strategy, trading, volatility, asset, hedging, investment, libor, liquidity, semimartingale, utility, wealth",22
math,66,2015–2020,2015,2020,"market, optimal, portfolio, price, risk, strategy, asset, stochastic, arbitrage, option, dividend, investment, hedging, measure, optimal_stopping, pricing, trading, utility, volatility",19
math,66,2020–2025,2020,2025,"asset, market, optimal, portfolio, price, risk, stochastic, strategy, agent, utility, dividend, policy, contract, investment, trading",15
math,67,2000–2005,2000,2005,"group, subgroup, groupoid, hyperbolic, manifold, bestvina, foliation, gamma, garside, kobayashi, tessellation, asymptotic, bala, bbb, cat, cfl, coxeter, cycle, cyclic, det, dim, finite, flag, frattini, goldman, holonomy, ind, isometric, lie, marguli, nonpolycyclic, obvious, parabolic, parker, reflection, space, witte",37
math,67,2005–2010,2005,2010,"coxeter, group, hyperbolic, subgroup, manifold, parabolic, cat, finite, space, conjugacy_class, fic, tree, artin, bbc, commensurator, fuchsian, goldman, graph, gromov, isocohomological, isometry, parker, reflection, relative, schottky",25
math,67,2010–2015,2010,2015,"group, hyperbolic, space, subgroup, coxeter, free, action, cat, graph, finite, isometry, quasi, quasiconvexity, reflection, chamber, commensurator, conjugacy_class, floyd, geodesic, isom, metric, triangle",22
math,67,2015–2020,2015,2020,"action, free, group, hyperbolic, subgroup, space, cat, finite, automorphism, element, acylindrical_hyperbolicity, carnot, conjugacy, coxeter, floyd, geodesic, graph, isometry, manifold, mathbb, psl, rickman_rug, schottky",23
math,67,2020–2025,2020,2025,"action, group, hyperbolic, subgroup, space, graph, artin, coxeter, parabolic, boundary, free, mathbb, mathbb_mathbb, operatorname, anosov, automorphism, carnot, finite, quasi, quasiconvex, rickman_rug, torsion",22
math,68,2000–2005,2000,2005,"semigroup, monoid, belousov, quasigroup, smarandache, toric_variety, automatic, displacement, dyck_path, invariant, kauffman, kernel, positive_definite, torus, algebras, associative, course, fan, function, group, holt, homogeneous, hyperquasigroup, invariance, irreducible, link, neq, positivity, proper, quantale, semifield, semimodule, semiring, semivector, separative, structure, temperley_lieb_algebras",37
math,68,2005–2010,2005,2010,"monoid, semigroup, group, inverse, semistructure, bielement, bisemistructure, displacement, kernel, nbi, semifield, aipl, aipq, algebra, ary_quasigroup, automata, brandt, dyck_path, free, fuzzy, groupoid, hyperquasigroup, ideal, intra, intuitionistic_fuzzy, invariant, mdeg, positive_definite, presentation, quantale, quasigroup, regular, reversible, smarandache, subloop, vee_vee",36
math,68,2010–2015,2010,2015,"groupoid, monoid, semigroup, group, inverse, ideal, idempotent, fuzzy, finite, intuitionistic_fuzzy, operatorname_lex, semiring, algebra, automaton, cal_oddp, congruence, intra, mathscr, mathscr_nearrow, neutrosophic, operad, regular, set, vee_vee, word",25
math,68,2015–2020,2015,2020,"group, idempotent, monoid, semigroup, inverse, finite, leqslant, mathscr, automaton, element, groupoid, set, subsemigroup, algebra, category, fuzzy, hypersemigroup, krull_monoid, mathbb, operatorname_lex, preceq_circ_circ, puiseux_monoid, rsh_nearrow_mathbb, semiring, submonoid, word",26
math,68,2020–2025,2020,2025,"group, monoid, semigroup, idempotent, inverse, element, mathscr, subsemigroup, boldsymbol, submonoid, mathcal_mathcal, puiseux_monoid, word, automaton, groupoid, krull_monoid, mathbf, mathcal, mathsf_baxt, preceq_preceq, rsh_nearrow_mathbb",21
math,69,2000–2005,2000,2005,"aleph, cardinal, omega, definable, kappa, absoluteness, cardinal_kappa, hypercomputation, maximality, splitter, woodin_cardinal, ccc, enlargement, equiconsistent, galaxy, jonsson, kappa_kappa, kappa_lambda, kolakoski, lambda, lambda_kappa, machine, mad, mahlo, math, notion, ock, report, shelah, sheva, theory, ultrafilter, undertilde, weasel, zfc",35
math,69,2005–2010,2005,2010,"cardinal, aleph, kappa, lambda, omega, theory, cardinal_kappa, galaxy, goodstein, set, zfc, axiomatisability, baire, boolean, breakdown, continuum, definable, enlargement, episturmian_word, extensional, hierarchy, infinitary, levy, morass, notcc, ock, poset, predicate, report, storage, supercompact_cardinal, tardy, ultrafilter, wadge_hierarchy",34
math,69,2010–2015,2010,2015,"cardinal, theory, ultrafilter, definable, set, aleph, countable, ordinal, ded, lambda, tardy, text_lav, topos, axiom, characterizable, diamond, ehrenfeucht_lemma, gch, goodstein, inaccessibility, indiscernible, kappa, morass, omega, selective_ultrafilter, ultrapower, zfc",27
math,69,2015–2020,2015,2020,"cardinal, theory, axiom, set, countable, definable, ordinal, prikry, ultrafilter, aleph_aleph, aleph_aleph_aleph_aleph, axcount_geq, bolzano, borel, class, ded, ehrenfeucht_lemma, extension, generic, logic, mathcal, mathrm, meager, nfu, nonstandard, property, sdls, shelah, subcomplete, superstability, text_lav",31
math,69,2020–2025,2020,2025,"axiom, cardinal, definable, theory, aleph_aleph, ordinal, set, countable, logic, zfc, ultrafilter, aleph_aleph_aleph_aleph, extension, pcf, sdls, tree, ulst",17
math,70,2000–2005,2000,2005,"network, proofreading, receptor, rhythm, activity, basin_attraction, chemical, kinetic, mckeithan, neural, pattern, rbns, signal, zone, absorbent, attractor, cascading, chaotic, determinism, feinberg, map, michaelis_menten, nervous, neuronal, precision, presynaptic, refractoriness, spike, spike_timing, threshold, transduction, uni_directional",32
math,70,2005–2010,2005,2010,"network, dynamic, dynamical, neuron, spike, basin_attraction, burst, burster, chaotic, gene, molecular, pattern, presynaptic, rhythm, synchronization, adaptation, canard, daido, delay, detachment_pulse, droplet, flip, gnrh, incoherent, magnetization, monotone, phosphorylation, precision, pulse, reset, resonance, sandpile, spike_timing, spin, synchrony, zone",36
math,70,2010–2015,2010,2015,"dynamic, network, synchronization, neuron, oscillator, reaction, phase, synchrony, burster, dynamical, bifurcation, blondel, burst, cell, chaos, detachment_pulse, droplet, kuramoto, ltm, neural, neuronal, oscillation, reaction_diffusion, sandpile, singing_arc, spike, stability, transition",28
math,70,2015–2020,2015,2020,"dynamic, network, oscillator, reaction, synchronization, bifurcation, dynamical, neuron, steady, phase, stability, heteroclinic, coupling, kinetic, kuramoto, transition",16
math,70,2020–2025,2020,2025,"dynamic, dynamical, network, oscillator, reaction, synchronization, neuron, bifurcation, kuramoto, phase, chaotic, cell, homeostasis, interaction, kinetic, neural, synchrony, transition",18
math,71,2000–2005,2000,2005,"action, group, measure, automorphism, amenability, equivalence, flow, free, hypergroup, invariant, kick, lie_group, masa, amenable, betti, borel, cocycle, compact, entropy, ergodic, gaboriau, grigorchuk, groupoid, handlebody, instability, krengel, lam_lam, lca, lueck, markov, mazur, nielsen, polish, topology, whirly",35
math,71,2005–2010,2005,2010,"action, group, measure, orbit, compact, equivalence, ergodic, space, amenable, entropy, groupoid, invariant, markov, amenability, automorphism, curvearrowright_curvearrowright, disjointness, equicontinuous, free, grigorchuk, hartman, hypergroup, infty, mathfrak, polymorphism, semigroup, subequivalence, tile",28
math,71,2010–2015,2010,2015,"action, ergodic, group, measure, amenable, countable, entropy, free, orbit, sofic, equivalence, invariant, space, subgroup, amenability, compact, curvearrowright, diff, tile, topological",20
math,71,2015–2020,2015,2020,"action, amenable, countable, entropy, ergodic, group, measure, compact, subgroup, mathbb_mathbb, topological, cogrowth, equivalence, homeomorphism, invariant, minimal, orbit, property, space",19
