subject,topic_id,first_year,last_year,n_years,cosine_sim,ttd,words_first,words_last
math,140,2002,2025,24,0.137026,0.862974,"discrepancy, dilates, lattice, convex, mean, square, bodies, body, estimates, points","random, convex, mathbb, frac, ldots, mathbf, probability, distribution, points, poisson"
math,141,2000,2025,23,0.0,1.0,"geostrophic, motions, oscillating, quasi, forcing, rapidly, averaging, principle, attractor, estimate","predator, prey, species, population, model, dynamics, bifurcation, competition, extinction, allee"
math,142,2000,2025,26,0.655719,0.344281,"quantum, baxter, bethe, gl, yang, algebra, matrix, equation, quantization, sl","quantum, mathfrak, gl, bethe, sl, spin, matrix, baxter, algebra, model"
math,143,2000,2025,26,0.446181,0.553819,"contact, fillings, jn, dehn, manifold, subdistributions, manifolds, corank, annular, reeb","contact, manifolds, legendrian, reeb, manifold, structures, homology, symplectic, fillable, pin"
math,144,2004,2025,22,0.2063,0.7937,"platform, clustering, mathematicallly, model, qualitative, models, stochastic, attachment, network, networks","network, networks, graph, community, communities, clustering, model, detection, nodes, graphs"
math,145,2001,2025,23,0.137155,0.862845,"abs, xi, eta, sim, stochastic, alpha, equations, algorithm, dealing, systems","stochastic, sdes, convergence, numerical, maruyama, equations, scheme, euler, differential, time"
math,146,2000,2025,25,0.295568,0.704432,"inference, kalman, filter, informative, maximally, bayesian, knowledge, continuous, basis, field","filter, kalman, filtering, assimilation, ensemble, data, estimation, state, filters, model"
math,147,2000,2025,25,0.395568,0.604432,"hamilton, bolza, jacobi, semicontinuous, lagrangian, ds, birkhoff, inf, value, inequalities","hamilton, jacobi, viscosity, hamiltonian, equations, solutions, equation, solution, systems, time"
math,148,2000,2025,26,0.66737,0.33263,"foliation, foliations, leaves, groupoids, isoparametric, leaf, foliated, groupoid, manifolds, riemannian","foliations, foliation, leaves, foliated, leaf, manifold, mathcal, riemannian, mathbb, manifolds"
math,149,2002,2025,22,0.230964,0.769036,"censored, estimators, shrinkage, mmse, guessed, estimator, weibull, beta, grouping, distribution","distribution, distributions, estimators, estimator, quantile, extreme, estimation, data, tail, likelihood"
math,150,2001,2025,25,0.272281,0.727719,"krieger, cuntz, graphs, algebras, ideals, graph, rank, higher, pask, kumjian","ideals, graph, graphs, edge, ideal, gg, reg, monomial, ring, macaulay"
math,151,2000,2025,26,0.701628,0.298372,"vertex, algebras, algebra, operator, modules, module, parafermion, conformal, modular, mathfrak","vertex, algebras, mathfrak, algebra, mathcal, modules, operator, sl, voa, twisted"
math,152,2001,2025,23,0.0,1.0,"mdma, asthma, particulate, meta, air, particulates, analysis, climatic, demonstrates, political","causal, treatment, inference, data, effect, effects, estimators, estimator, outcome, covariates"
math,153,2000,2025,26,0.080059,0.919941,"dunce, copy, hat, diagram, cluster, thompson, contains, group, complex, rigidity","cluster, algebras, mathcal, algebra, quiver, mutation, quivers, quantum, tilting, category"
math,154,2003,2025,23,0.186659,0.813341,"robots, coordination, distributed, dynamical, nonsmooth, systems, control, laws, networked, optimization","consensus, agent, control, agents, distributed, communication, network, systems, multi, leader"
math,155,2000,2025,26,0.505723,0.494277,"quantum, tqft, hyperk, algebras, topological, hler, theory, toda, witten, manifold","quantum, tqfts, topological, tqft, theories, category, theory, categories, gapped, invariants"
math,156,2000,2025,26,0.250343,0.749657,"pompeiu, body, ziglin, shape, problem, meromorphic, ball, optimization, stability, motions","body, problem, orbits, periodic, collision, motion, planar, orbit, kepler, bodies"
math,157,2006,2025,19,0.147788,0.852212,"mathcal, transform, boldsymbol, rank, pk, transforms, compression, tensor, decompression, reduced","tensor, tensors, rank, low, data, decomposition, algorithm, train, completion, tucker"
math,158,2000,2025,23,0.164026,0.835974,"josephson, junctions, magnetic, flux, junction, retain, devices, operating, length, mhd","mhd, magnetic, magnetohydrodynamics, magnetohydrodynamic, equations, solutions, compressible, incompressible, field, resistive"
math,159,2001,2025,23,0.125284,0.874716,"fertility, reproductive, population, rate, yicang, perron, cushing, net, demography, matrix","population, mutation, model, selection, time, coalescent, process, fitness, individuals, trait"
math,160,2000,2025,25,0.309026,0.690974,"tropical, macaulay, enumerative, polynomial, solutions, goemetry, systems, chapter, hopeless, geometry","tropical, curves, tropicalization, toric, varieties, geometry, mathbb, fans, moduli, tropicalizations"
math,161,2000,2025,25,0.237221,0.762779,"bidifferential, tensor, reduct, projectively, subweb, tensors, subwebs, operators, reducible, symbol","tensors, tensor, otimes, rank, mathbb, biquadratic, subrank, symmetric, border, bf"
math,162,2001,2025,24,0.066937,0.933063,"proposition, withdrawn, schick, org, relator, groups, abs, gt, math, integrality","graph, groups, graphs, gg, group, finite, cayley, power, prime, mathbb"
math,163,2000,2025,25,0.270284,0.729716,"scattering, diffuse, disorder, astray, unawareness, perturbations, stratified, surprises, matrix, facilitated","scattering, wave, waves, transmission, medium, acoustic, waveguide, subwavelength, resonance, resonators"
math,164,2005,2025,21,0.304864,0.695136,"pebbling, domination, dcp, cover, introducted, subversion, graphs, diameter, number, dominating","domination, dominating, graphs, gg, graph, vertex, roman, set, vertices, number"
math,165,2000,2025,26,0.600687,0.399313,"pseudoconvex, domains, qtext, bergman, boundary, f3, holomorphy, singularity, cz, fefferman","pseudoconvex, domains, mathbb, boundary, bergman, domain, holomorphic, partial, bounded, overline"
math,166,2000,2025,26,0.482563,0.517437,"conformal, coset, theories, correlation, modular, field, algebras, invaraints, gci, functions","conformal, mathfrak, cft, mathbb, field, algebras, mathcal, theories, theory, modular"
math,167,2000,2025,25,0.15538,0.84462,"ruler, compass, symbols, sequences, replacement, roots, fibonacci, counting, operations, manipulation","fibonacci, lucas, numbers, sequences, recurrence, pell, sequence, tribonacci, vec, cdots"
math,168,2001,2025,25,0.440568,0.559432,"shimura, varieties, hilb, preabelian, serre, fontaine, divisible, calculates, tate, abelian","shimura, varieties, hodge, mathrm, modular, pp, rapoport, mathbb, cohomology, langlands"
math,169,2000,2025,26,0.209026,0.790974,"multiresolution, wavelet, bessel, scale, functions, hilbert, emerge, hankel, considerations, analysis","wavelet, wavelets, transform, transforms, mathbb, fourier, spaces, framelets, scattering, functions"
math,170,2001,2025,25,0.0,1.0,"enstrophy, geophysical, flows, geostrophic, vorticity, scale, wind, stochastically, rotating, forced","stochastic, navier, stokes, noise, equations, solutions, fluid, transport, turbulence, equation"
math,171,2000,2025,26,0.0,1.0,"transcendance, gevrey, shidlovsky, sans, ries, tique, aspect, arithm, annihilates, transcendence","meromorphic, mathbb, differential, solutions, functions, entire, equations, equation, difference, transcendental"
math,172,2003,2025,23,0.164026,0.835974,"xu, kimura, phylogenetic, 3st, nucleic, 4x4x4, acid, branching, speciation, tree","phylogenetic, trees, tree, networks, leaf, leaves, network, species, gene, rooted"
math,173,2004,2025,22,0.270284,0.729716,"ramsey, equilateral, metric, books, quilateral, dichotomic, book, size, dichotomies, far","ramsey, graph, graphs, coloring, monochromatic, copy, geq, number, edge, nn"
math,174,2000,2025,24,0.165221,0.834779,"mb, inmathbb, na, frames, wh, frame, heisenberg, usable, weyl, amalgam","frames, frame, gabor, mathbb, mathcal, hilbert, parseval, fusion, spaces, space"
math,175,2000,2025,26,0.531344,0.468656,"zeta, hep, sums, values, alternating, multiple, polylogarithms, clausen, binomial, ph","zeta, multiple, values, shuffle, series, functions, sums, function, relations, polylogarithms"
math,176,2005,2025,19,0.263313,0.736687,"bandit, winning, mosteller, armed, rate, algorithm, suggestion, gilbert, best, choice","regret, bandit, bandits, online, reward, optimal, arm, algorithm, armed, learning"
math,177,2001,2025,25,0.043525,0.956475,"gamma, delta, lexicographic, simeq, nonempty, chain, ra, functional, fixed, equations","metric, fixed, spaces, mappings, point, contraction, contractions, fuzzy, theorem, banach"
math,178,2000,2025,26,0.523752,0.476248,"painlev, okamoto, painleve, equations, calogero, equation, fuchs, vi, tilde, solutions","painlev, equations, solutions, equation, differential, toda, isomonodromic, painleve, kz, frac"
math,179,2001,2025,23,0.0,1.0,"toom, homogenous, thickness, minorities, voting, increases, east, rule, suppress, north","opinion, opinions, social, agents, model, dynamics, network, consensus, networks, individuals"
math,180,2000,2025,25,0.50976,0.49024,"anderson, appell, localization, operators, charges, systems, random, charge, adjoint, breaking","anderson, localization, random, dinger, schr, mathbb, operators, model, states, quantum"
math,181,2004,2025,22,0.432611,0.567389,"clustering, bacterial, cluster, genomes, genomic, mixtures, mixture, breakdown, data, clusters","clustering, data, clusters, algorithm, cluster, means, based, algorithms, method, methods"
math,182,2001,2025,24,0.485009,0.514991,"monge, plurisubharmonic, ampere, 0lu, mainardi, amp, codazzi, equation, mills, masses","monge, amp, equation, ampere, equations, hessian, complex, solutions, mathbb, det"
math,183,2000,2025,24,0.222317,0.777683,"finslerian, asymmetry, indicatrix, finsler, compel, finsleroids, metric, past, future, violation","finsler, curvature, berwald, metrics, metric, finslerian, riemannian, geometry, kropina, manifolds"
math,184,2000,2025,22,0.0,1.0,"heat, freidlin, anharmonic, reservoirs, wentzell, variational, conduction, chain, temperatures, oscillators","hilliard, cahn, phase, equation, interface, model, energy, solutions, boundary, mobility"
math,185,2000,2025,26,0.164026,0.835974,"au, le, inverse, t0, scattering, integro, data, dsh, uniqueness, problem","inverse, sturm, problem, spectral, liouville, operators, problems, operator, boundary, differential"
math,186,2000,2025,25,0.205343,0.794657,"polar, angles, bessel, complex, functions, cosexponential, azimuthal, numbers, linairely, dimensions","bessel, functions, asymptotic, function, expansions, frac, zeros, integrals, right, infty"
math,187,2005,2025,21,0.276628,0.723372,"fsde, bsde, discontinuous, backward, bsdes, degenerate, integrand, terminal, options, volatility","backward, stochastic, bsdes, bsde, equations, differential, reflected, forward, solution, solutions"
math,188,2000,2025,25,0.460806,0.539194,"baxter, gervais, algebra, jordanian, felder, rota, yangians, neveu, algebras, twist","baxter, rota, algebras, lie, algebra, bialgebras, operators, yang, hom, dendriform"
math,189,2000,2025,26,0.057096,0.942904,"ortholattice, subortholattice, ortholattices, iterating, interpolated, complete, interpolation, polynomial, cardinality, represents","splines, spline, interpolation, isogeometric, meshes, subdivision, curves, patch, basis, mesh"
math,190,2001,2025,25,0.223568,0.776432,"casimir, steady, vlasov, poisson, energy, states, stability, functionals, functional, dinger","vlasov, poisson, plasma, relativistic, solutions, equation, maxwell, landau, magnetic, ions"
math,191,2000,2025,24,0.205343,0.794657,"polylogarithms, binom, catalan, squarefree, pmod, li, exceptions, numbers, cathelineau, elbaz","pmod, equiv, binom, frac, congruences, sum, 2k, left, congruence, mathbb"
math,192,2000,2025,25,0.398131,0.601869,"ah, quaternionic, quaternions, quaternion, hypercomplex, holomorphic, algebra, functions, tensor, module","quaternionic, slice, quaternion, mathbb, quaternions, functions, fueter, regular, octonionic, monogenic"
math,193,2000,2025,20,0.038742,0.961258,"carleman, iterated, eigenequation, linearization, referring, continuous, keywords, maps, iterations, iteration","nonexpansive, mappings, convergence, convex, fixed, point, iterative, bregman, iteration, mann"
math,194,2000,2025,23,0.368568,0.631432,"motivic, integration, mckay, cohomology, inconvenient, morava, batyrev, underlies, exemplified, formal","motivic, mathbb, homotopy, cohomology, theory, equivariant, spectra, mathrm, category, algebraic"
math,195,2004,2025,22,0.520628,0.479372,"polymer, disorder, disordered, dasgupta, random, renormalization, environment, brownian, dissertation, spin","polymer, disorder, polymers, random, model, directed, shf, phase, pinning, critical"
math,196,2000,2025,24,0.393869,0.606131,"billiard, islands, stadium, elliptical, billiards, prescribed, elliptic, intial, orbits, xb","billiard, billiards, periodic, poncelet, orbits, mathcal, trajectories, mathbb, dynamical, reeb"
math,197,2003,2025,22,0.174788,0.825212,"cosine, graph, pi, pairing, gg, face, cos, pseudo, ds, triangulation","index, graphs, graph, sombor, indices, vertices, zagreb, gg, wiener, uv"
math,198,2004,2025,21,0.146996,0.853004,"cumulants, exchangeability, noncommutative, linearize, copula, copulas, random, speaking, roughly, says","copula, copulas, dependence, multivariate, correlation, variables, distributions, bivariate, marginal, conditional"
math,199,2000,2025,26,0.242834,0.757166,"dominates, manifolds, manifold, finitely, orientable, geometric, heegaard, closed, proved, paper","heegaard, floer, homology, splittings, manifold, manifolds, genus, diagrams, splitting, orientable"
math,200,2006,2025,15,0.270284,0.729716,"privacy, rrts, surveys, proportions, mindful, surrendered, polychotomous, interviewees, interviewee, administering","privacy, private, differentially, dp, data, differential, optimization, mechanism, varepsilon, estimation"
math,201,2001,2025,25,0.539473,0.460527,"algebras, leavitt, graph, fglm, association, category, algebra, schemes, path, directed","leavitt, algebras, path, graph, algebra, graded, graphs, kp, biserial, ideals"
math,202,2001,2025,22,0.656628,0.343372,"liquid, attractors, nematic, crystals, ericksen, navier, leslie, stokes, averaged, crystal","liquid, nematic, crystal, crystals, energy, ericksen, leslie, gennes, model, landau"
math,203,2009,2025,17,0.223568,0.776432,"eckstein, svaiter, monotone, splitting, operators, maximal, optim, removal, siam, sum","splitting, monotone, rachford, convergence, algorithm, forward, convex, backward, douglas, problems"
math,204,2001,2025,22,0.0,1.0,"poeschl, teller, paradoxes, impenetrable, susy, symmetrically, pt, barriers, forbidden, classically","camassa, holm, equation, waves, solutions, solitary, wave, soliton, solitons, equations"
math,205,2009,2025,17,0.219788,0.780212,"phase, frequency, wave, beams, ep, high, gaussian, retrieval, beam, superposition","retrieval, phase, measurements, signal, problem, algorithm, wavefront, recovery, mathbb, method"
math,206,2000,2025,22,0.213809,0.786191,"tournaments, bijection, bressoud, ice, settle, oriented, alternating, sign, tournament, class","tournament, tournaments, digraphs, vertex, digraph, transitive, vertices, graph, tt, mathbb"
math,207,2000,2025,24,0.356023,0.643977,"odot, loop, mathbb, mathbf, moufang, loops, left, diassociative, translations, bol","loop, loops, moufang, cdot, ham, group, bol, triod, subloop, groups"
math,208,2002,2025,22,0.147788,0.852212,"az, cones, rays, semigroup, extreme, subseteq, cap, semigroups, bases, experience","semigroups, semigroup, numerical, kunz, mathbb, frobenius, mathcal, ell, wilf, ldots"
