subject,topic_id,window_from,window_to,transition,rbo_sim,drift,words_from,words_to
math,30,2010–2015,2015–2020,2010–2015 → 2015–2020,0.758198,0.241802,"branching, individuals, population, process, processes, random, coalescent, time, coalescents, galton, particles, trait, alleles, distribution, fragmentation, immigration, patch, populations, trees, watson","branching, coalescent, population, process, processes, time, distribution, random, tree, individuals, particles, fragmentation, immigration, model, species"
math,30,2015–2020,2020–2025,2015–2020 → 2020–2025,0.749235,0.250765,"branching, coalescent, population, process, processes, time, distribution, random, tree, individuals, particles, fragmentation, immigration, model, species","branching, population, process, processes, time, galton, random, distribution, watson, tree, ancestral, fitness, model, coalescent, individuals, offspring"
math,31,2000–2005,2005–2010,2000–2005 → 2005–2010,0.258783,0.741217,"equivariant, smallbbb, article, cohomology, encyclopedia, euler, finite, folds, hbar, invariants, lam, lescop, mathematical, overview, physics, tinybbb, type, written, 1s, 6s, arakelov, bc, cal, dk, galleries, gromov, hat, lagrangian, lefschetz, lx, mathcal, mirror, mv, ordering, quantum, quot, rm, strata, witten","invariants, encyclopedia, equivariant, overview, written, cell, genus, mirror, physics, prop, sl, toric, type, article, ch, chains, chapter, commensurability, correspondences, cp, discriminant, factorisations, finite, genera, group, gsp, journees, lattice, lx, mathematical, ncp, noncrossing, operators, orbifold, reflection, ring, scripts, split"
math,31,2005–2010,2010–2015,2005–2010 → 2010–2015,0.367742,0.632258,"invariants, encyclopedia, equivariant, overview, written, cell, genus, mirror, physics, prop, sl, toric, type, article, ch, chains, chapter, commensurability, correspondences, cp, discriminant, factorisations, finite, genera, group, gsp, journees, lattice, lx, mathematical, ncp, noncrossing, operators, orbifold, reflection, ring, scripts, split","invariants, toric, witten, ncp, symmetry, symplectic, equivariant, factorisations, gsp, lattice, mirror, noncrossing, rm, sp, acute, bar, chapter, choreographies, correspondences, descendent, discriminant, excised, gl, gromov, grossberg, orbifold, pentagram, polygons, prym, reflection, schottky, su, varieties"
math,31,2010–2015,2015–2020,2010–2015 → 2015–2020,0.591102,0.408898,"invariants, toric, witten, ncp, symmetry, symplectic, equivariant, factorisations, gsp, lattice, mirror, noncrossing, rm, sp, acute, bar, chapter, choreographies, correspondences, descendent, discriminant, excised, gl, gromov, grossberg, orbifold, pentagram, polygons, prym, reflection, schottky, su, varieties","invariants, mathbb, toric, witten, sp, symplectic, ltimes, mathsf, mirror, symmetry, varieties, welschinger, 2n, acute, cp, dellac, dimaps, equivariant, fjrw, givental, gl, gromov, lens, mathcal, mathrm, meridian, reflection, rm, robinson, schensted, seiberg, sl, species, su"
math,31,2015–2020,2020–2025,2015–2020 → 2020–2025,0.628334,0.371666,"invariants, mathbb, toric, witten, sp, symplectic, ltimes, mathsf, mirror, symmetry, varieties, welschinger, 2n, acute, cp, dellac, dimaps, equivariant, fjrw, givental, gl, gromov, lens, mathcal, mathrm, meridian, reflection, rm, robinson, schensted, seiberg, sl, species, su","invariants, mathbb, symplectic, equivariant, mirror, toric, varieties, symmetry, boldsymbol, conjecture, mathcal, arithmetic, autoequivalences, aw, dimaps, flag, group, imath, ltimes, mathrm, mathsf, motivic, mullineux, univ, varphi, widehat"
math,32,2000–2005,2005–2010,2000–2005 → 2005–2010,0.634383,0.365617,"curve, curves, diophantine, ample, bbb, division, genus, points, elliptic, integers, pbar, pmod, rational, schreier, tenth, arithmetic, arithmetical, backslash, elevated, equiv, fermat, kohnen, maximal, modular, np, quasihomogeneous, rank, sets, slope, towers, zaidenberg","curve, curves, diophantine, points, arithmetic, conjecture, number, rational, ax, elliptic, pythagorean, quasihomogeneous, rank, spec, abc, ample, bp, campana, cz, dickson, division, elevated, la, lecture, preperiodic, siegel, zaidenberg"
math,32,2005–2010,2010–2015,2005–2010 → 2010–2015,0.552277,0.447723,"curve, curves, diophantine, points, arithmetic, conjecture, number, rational, ax, elliptic, pythagorean, quasihomogeneous, rank, spec, abc, ample, bp, campana, cz, dickson, division, elevated, la, lecture, preperiodic, siegel, zaidenberg","curves, diophantine, number, points, elliptic, height, rational, curve, mathbb, conjecture, quadratic, arithmetic, equation, equidecomposability, fields, kk, os, preperiodic, pythagorean, solutions, varepsilon"
math,32,2010–2015,2015–2020,2010–2015 → 2015–2020,0.713276,0.286724,"curves, diophantine, number, points, elliptic, height, rational, curve, mathbb, conjecture, quadratic, arithmetic, equation, equidecomposability, fields, kk, os, preperiodic, pythagorean, solutions, varepsilon","curves, elliptic, mathbb, number, points, rational, diophantine, height, conjecture, curve, fields, dd, ell, frac, mathcal, numbers, ta"
math,32,2015–2020,2020–2025,2015–2020 → 2020–2025,0.781958,0.218042,"curves, elliptic, mathbb, number, points, rational, diophantine, height, conjecture, curve, fields, dd, ell, frac, mathcal, numbers, ta","curves, diophantine, elliptic, mathbb, number, points, rational, conjecture, height, arithmetic, ell, abelian, chabauty, mathcal, mordell, quadratic, ta"
math,33,2000–2005,2005–2010,2000–2005 → 2005–2010,0.416641,0.583359,"group, groups, nielsen, abelian, complexity, det, dimx, dimy, gamma, isometric, manifolds, milnor, asdim, asymptotic, codimension, coincidence, cyclic, delzant, division, hnn, homotopies, infinity, integer, mathbb, matrix, nonpolycyclic, omega, plo, preimage, quasi, sided, solvable, suppose","groups, group, complexity, gl, allowbreak, daugavet, dimension, mathbb, milnor, pl, solvable, sumset, wr, abelian, abscissa, assouad, bockstein, bwr, calz, centers, dim, dimhom, ej, finite, gcd, interpolation, inverse, manifolds, nagata, nielsen, npdim, plo, rank, representations, separating, subgroups, supercharacters, yg"
math,33,2005–2010,2010–2015,2005–2010 → 2010–2015,0.466035,0.533965,"groups, group, complexity, gl, allowbreak, daugavet, dimension, mathbb, milnor, pl, solvable, sumset, wr, abelian, abscissa, assouad, bockstein, bwr, calz, centers, dim, dimhom, ej, finite, gcd, interpolation, inverse, manifolds, nagata, nielsen, npdim, plo, rank, representations, separating, subgroups, supercharacters, yg","group, groups, finite, representations, gl, space, allowbreak, coarsely, curvearrowright, daugavet, subgroup, subgroups, box, cv, dimension, embeddable, exp, fh, fq, gg, heisenberg, hyperlinear, ind, interpolation, nilspaces, rank, representation, rtimes, separating, sofic, sumset, tilde, unitary"
math,33,2010–2015,2015–2020,2010–2015 → 2015–2020,0.607628,0.392372,"group, groups, finite, representations, gl, space, allowbreak, coarsely, curvearrowright, daugavet, subgroup, subgroups, box, cv, dimension, embeddable, exp, fh, fq, gg, heisenberg, hyperlinear, ind, interpolation, nilspaces, rank, representation, rtimes, separating, sofic, sumset, tilde, unitary","group, groups, finite, gg, mathbb, beidleman, boxplus, dimension, gl, mathcal, mathrm, maxdim, representation, subgroups, complexity, curvearrowright, ell, hyperlinear, ib, lamplighter, minrank, problem, rank, representations, scl, sofic, space, spaces, wavelet"
math,33,2015–2020,2020–2025,2015–2020 → 2020–2025,0.545378,0.454622,"group, groups, finite, gg, mathbb, beidleman, boxplus, dimension, gl, mathcal, mathrm, maxdim, representation, subgroups, complexity, curvearrowright, ell, hyperlinear, ib, lamplighter, minrank, problem, rank, representations, scl, sofic, space, spaces, wavelet","finite, gg, group, groups, mathbb, rank, dimension, lamplighter, sofic, alperin, backslash, compact, gl, glasner, irreversibility, log, mathcal, mathrm, matrices, mean, nilspace, nilspaces, problem, rdim, representation, spaces, times, wavelet"
math,34,2000–2005,2005–2010,2000–2005 → 2005–2010,0.054588,0.945412,"ball, bound, copositive, l1, lp, nesterov, objectives, quadratic, sdp, superiority","sdls, matlab, package, problems, semidefinite, solving, convex, freeware, implemented, matrix, minimization, squares, ball, bound, calling, cone, copositive, eigenproblems, experimenting, inverse, l1, lmi, lp, nesterov, numerical, objectives, programming, quadratic, sdp, superiority, syntax"
math,34,2005–2010,2010–2015,2005–2010 → 2010–2015,0.292095,0.707905,"sdls, matlab, package, problems, semidefinite, solving, convex, freeware, implemented, matrix, minimization, squares, ball, bound, calling, cone, copositive, eigenproblems, experimenting, inverse, l1, lmi, lp, nesterov, numerical, objectives, programming, quadratic, sdp, superiority, syntax","problems, semidefinite, convex, minimization, optimization, problem, algorithm, matrix, programming, cone, eigenproblems, numerical, sdp, afp, algorithms, constraints, inverse, lmi, nonconvex, sdls, solving"
math,34,2010–2015,2015–2020,2010–2015 → 2015–2020,0.490944,0.509056,"problems, semidefinite, convex, minimization, optimization, problem, algorithm, matrix, programming, cone, eigenproblems, numerical, sdp, afp, algorithms, constraints, inverse, lmi, nonconvex, sdls, solving","convex, optimization, problem, problems, programming, semidefinite, method, sdp, constraints, algorithm, nonconvex, primal, admm, algorithms, dual, relaxation, solution"
math,34,2015–2020,2020–2025,2015–2020 → 2020–2025,0.754824,0.245176,"convex, optimization, problem, problems, programming, semidefinite, method, sdp, constraints, algorithm, nonconvex, primal, admm, algorithms, dual, relaxation, solution","convex, method, optimization, problems, nonconvex, primal, problem, programming, semidefinite, constraints, sdp, algorithm, constraint, convergence, proposed"
math,35,2000–2005,2005–2010,2000–2005 → 2005–2010,0.661426,0.338574,"group, groups, galois, cohomology, field, wf, arithmetically, etale, fq, hat, hol, linking, ring, working, ascending, bigoplus, brasselet, bsl, chapter, character, cp, ext, gal, hnn, holomorph, indeces, let, modules, reductive, seade, vee","group, groups, galois, cohomology, pro, completion, xgal, bar, character, ext, field, mu, reductive, vee, artin, ascending, comu, ell, hnn, hol, kummer, lawson, malcev, malle, modules, profinite, ramification, steinitz, unramified"
math,35,2005–2010,2010–2015,2005–2010 → 2010–2015,0.588062,0.411938,"group, groups, galois, cohomology, pro, completion, xgal, bar, character, ext, field, mu, reductive, vee, artin, ascending, comu, ell, hnn, hol, kummer, lawson, malcev, malle, modules, profinite, ramification, steinitz, unramified","galois, group, groups, cohomology, let, pro, profinite, completion, field, gal, gl, homotopy, pi, calf, check, comu, finite, kh, kk, massey, mathbb, metabelian, mu, operatorname, otimes, procongruence, rb, spectrum, xgal"
math,35,2010–2015,2015–2020,2010–2015 → 2015–2020,0.722301,0.277699,"galois, group, groups, cohomology, let, pro, profinite, completion, field, gal, gl, homotopy, pi, calf, check, comu, finite, kh, kk, massey, mathbb, metabelian, mu, operatorname, otimes, procongruence, rb, spectrum, xgal","galois, group, groups, mathbb, cohomology, kk, mathrm, gl, let, ell, field, gal, massey, profinite, dlog, fundamental, infty, kisin, tale, varphi"
math,35,2015–2020,2020–2025,2015–2020 → 2020–2025,0.822248,0.177752,"galois, group, groups, mathbb, cohomology, kk, mathrm, gl, let, ell, field, gal, massey, profinite, dlog, fundamental, infty, kisin, tale, varphi","galois, group, groups, mathbb, mathrm, cohomology, gl, kk, profinite, gg, ku, pp, wedge, ell, kisin, operatorname, overline, po, pro, ramification, tilde, underline"
math,36,2000–2005,2005–2010,2000–2005 → 2005–2010,0.554376,0.445624,"hamiltonian, manifolds, symplectic, manifold, action, group, lie, om, complex, hofer, kaehler, actions, amc, cal, compact, contractions, floer, hbox, hkt, hyperkaehler, hz, orbits, quasifolds, quotients, structures, zehnder","actions, group, hamiltonian, manifold, manifolds, symplectic, lie, action, om, symp, compact, complex, floer, homogeneous, lagrangian, orbits, pi, ssympeo, tm"
math,36,2005–2010,2010–2015,2005–2010 → 2010–2015,0.649261,0.350739,"actions, group, hamiltonian, manifold, manifolds, symplectic, lie, action, om, symp, compact, complex, floer, homogeneous, lagrangian, orbits, pi, ssympeo, tm","group, hamiltonian, lie, manifold, manifolds, symplectic, action, complex, overrightarrow, structures, homogeneous, actions, bott, compact, om, plectic, poisson, space, symp"
math,36,2010–2015,2015–2020,2010–2015 → 2015–2020,0.663247,0.336753,"group, hamiltonian, lie, manifold, manifolds, symplectic, action, complex, overrightarrow, structures, homogeneous, actions, bott, compact, om, plectic, poisson, space, symp","hamiltonian, lie, manifold, manifolds, symplectic, action, group, complex, structures, lagrangian, mathbb, sp, actions, compact, ddot, floer, flux, ham, homoclinic, invariants"
math,36,2015–2020,2020–2025,2015–2020 → 2020–2025,0.669695,0.330305,"hamiltonian, lie, manifold, manifolds, symplectic, action, group, complex, structures, lagrangian, mathbb, sp, actions, compact, ddot, floer, flux, ham, homoclinic, invariants","group, hamiltonian, lie, manifolds, symplectic, action, mathbb, lagrangian, systems, complex, manifold, mathfrak, actions, groups, ham, structures, submanifolds"
math,37,2000–2005,2005–2010,2000–2005 → 2005–2010,0.753458,0.246542,"cohomology, hodge, manifolds, complex, forms, structures, differential, frobeniusian, poisson, algebra, characters, coinvariant, est, exterior, gelfand, geometry, harm, harmonic, hom, kaehler, kahler, lielie, manifold, morse, nijenhuis, novikov, orbifold, rham, symplectically, variational","cohomology, manifolds, complex, hodge, structures, differential, forms, manifold, poisson, symplectic, holomorphic, algebras, cdv, characters, exterior, formal, frobenius, harm, homology, hypercomplex, kaehler, morse, rham, structure, sx"
math,37,2005–2010,2010–2015,2005–2010 → 2010–2015,0.773493,0.226507,"cohomology, manifolds, complex, hodge, structures, differential, forms, manifold, poisson, symplectic, holomorphic, algebras, cdv, characters, exterior, formal, frobenius, harm, homology, hypercomplex, kaehler, morse, rham, structure, sx","cohomology, complex, hodge, manifolds, forms, structures, hler, manifold, holomorphic, differential, poisson, rham, cohomologies, homogeneity, hypercomplex, kaehler, mathfrak, structure, sx, symplectic, widetilde"
math,37,2010–2015,2015–2020,2010–2015 → 2015–2020,0.857847,0.142153,"cohomology, complex, hodge, manifolds, forms, structures, hler, manifold, holomorphic, differential, poisson, rham, cohomologies, homogeneity, hypercomplex, kaehler, mathfrak, structure, sx, symplectic, widetilde","cohomology, complex, hodge, manifolds, structures, forms, hler, rham, ca, differential, floer, manifold, poisson, symplectic, bott, displaystyle, hemi, holomorphic, homology, multicomplexes, quaternionic, slant"
math,37,2015–2020,2020–2025,2015–2020 → 2020–2025,0.810455,0.189545,"cohomology, complex, hodge, manifolds, structures, forms, hler, rham, ca, differential, floer, manifold, poisson, symplectic, bott, displaystyle, hemi, holomorphic, homology, multicomplexes, quaternionic, slant","cohomology, complex, hodge, manifolds, differential, rham, mathcal, forms, hler, overline, partial, manifold, structures, bullet, dolbeault, floer, homology, symplectic, te"
math,38,2000–2005,2005–2010,2000–2005 → 2005–2010,0.106663,0.893337,"3k, 4k, coloring, graph, lawler, sets, chromatic, dom, exact, listed, bnm, caro, complexes, geq, graphs, independent, matching, nm, size, tt, turan, vertices, wedge, yuster","graph, vertex, edge, alliance, offensive, signed, alliances, degree, forall, graphs, vertices, 4r, bipartite, cal, chi, defensive, directed, domination, frac, geq, gg, graphical, hk, lp, medskip, packing, packings, rr"
math,38,2005–2010,2010–2015,2005–2010 → 2010–2015,0.313673,0.686327,"graph, vertex, edge, alliance, offensive, signed, alliances, degree, forall, graphs, vertices, 4r, bipartite, cal, chi, defensive, directed, domination, frac, geq, gg, graphical, hk, lp, medskip, packing, packings, rr","domination, gg, graph, vertex, vertices, graphs, dominating, frac, number, directed, geq, kk, lp, minimum, cal, edge, ex, va"
math,38,2010–2015,2015–2020,2010–2015 → 2015–2020,0.684206,0.315794,"domination, gg, graph, vertex, vertices, graphs, dominating, frac, number, directed, geq, kk, lp, minimum, cal, edge, ex, va","dominating, domination, gg, graph, graphs, kk, minimum, vertex, vertices, number, edge, frac"
math,38,2015–2020,2020–2025,2015–2020 → 2020–2025,0.983872,0.016128,"dominating, domination, gg, graph, graphs, kk, minimum, vertex, vertices, number, edge, frac","dominating, domination, gg, graph, graphs, kk, minimum, vertex, vertices, bipartite, edge, frac, mathcal, number, set"
math,39,2000–2005,2005–2010,2000–2005 → 2005–2010,0.639078,0.360922,"homology, knot, knots, skein, jones, khovanov, colored, link, links, quandle, comtes, invariant, virtual, 0k, 2h, bk, cap, cohomology, diagrams, morse, operations, sq, su, vassiliev","homology, khovanov, knot, knots, link, links, virtual, polynomial, floer, graphs, 0k, alexander, bk, cap, heegaard, homfly, homotopy, invariant, jones, natan, quandle, spatial, tangles, vb"
math,39,2005–2010,2010–2015,2005–2010 → 2010–2015,0.892369,0.107631,"homology, khovanov, knot, knots, link, links, virtual, polynomial, floer, graphs, 0k, alexander, bk, cap, heegaard, homfly, homotopy, invariant, jones, natan, quandle, spatial, tangles, vb","homology, khovanov, knot, knots, link, links, polynomial, virtual, floer, invariant, alexander, legendrian, framed, homotopy, invariants, jones, kauffman, kei"
math,39,2010–2015,2015–2020,2010–2015 → 2015–2020,0.904243,0.095757,"homology, khovanov, knot, knots, link, links, polynomial, virtual, floer, invariant, alexander, legendrian, framed, homotopy, invariants, jones, kauffman, kei","homology, khovanov, knot, knots, link, links, virtual, invariant, invariants, framed, jones, kauffman, diagrams, floer, homotopy, polynomial, rips"
math,39,2015–2020,2020–2025,2015–2020 → 2020–2025,0.687887,0.312113,"homology, khovanov, knot, knots, link, links, virtual, invariant, invariants, framed, jones, kauffman, diagrams, floer, homotopy, polynomial, rips","floer, homology, khovanov, knot, knots, link, links, virtual, invariants, mathbb, jones, diagrams, instanton, kk, polynomial, rips"
math,40,2000–2005,2005–2010,2000–2005 → 2005–2010,0.60695,0.39305,"contact, manifold, manifolds, dehn, fillings, stein, surfaces, tight, webster, harnack, la, structures, tanaka, books, cl, cr, crcr, curvature, fillable, filling, forme, handlebodies, horizontal, novikov, omegalt, propre, symplectic, valeur, weinstein, whitney","contact, manifold, manifolds, fillable, books, boundary, lefschetz, stein, holomorphic, horizontal, mbb, oka, open, veering, dehn, diffeomorphisms, digital, fillings, foliation, heitsch, holomorphically, la, lazarov, lck, monoid, overtwisted, spinc, surfaces, surgery, weinstein"
math,40,2005–2010,2010–2015,2005–2010 → 2010–2015,0.738125,0.261875,"contact, manifold, manifolds, fillable, books, boundary, lefschetz, stein, holomorphic, horizontal, mbb, oka, open, veering, dehn, diffeomorphisms, digital, fillings, foliation, heitsch, holomorphically, la, lazarov, lck, monoid, overtwisted, spinc, surfaces, surgery, weinstein","contact, manifold, manifolds, stein, lefschetz, boundary, curvature, fillable, fillings, homology, morse, oka, topological, alexandrov, books, compact, contactomorphisms, convex, cylindrical, diffeomorphisms, exotic, holomorphic, linking, mbb, regions, revolution, sasakian, skeletal, std, surface"
math,40,2010–2015,2015–2020,2010–2015 → 2015–2020,0.725127,0.274873,"contact, manifold, manifolds, stein, lefschetz, boundary, curvature, fillable, fillings, homology, morse, oka, topological, alexandrov, books, compact, contactomorphisms, convex, cylindrical, diffeomorphisms, exotic, holomorphic, linking, mbb, regions, revolution, sasakian, skeletal, std, surface","contact, manifold, manifolds, stein, fillings, boundary, structures, doodles, reeb, std, surface, surfaces, bordism, contactomorphisms, dissonant, fillable, filling, legendrian, linking, metric, morse, overtwisted, regions, skeletal, structure, surgery, symplectic, willmore"
math,40,2015–2020,2020–2025,2015–2020 → 2020–2025,0.762499,0.237501,"contact, manifold, manifolds, stein, fillings, boundary, structures, doodles, reeb, std, surface, surfaces, bordism, contactomorphisms, dissonant, fillable, filling, legendrian, linking, metric, morse, overtwisted, regions, skeletal, structure, surgery, symplectic, willmore","contact, manifold, manifolds, reeb, stein, fillable, surface, surfaces, fillings, structures, mathbb, symplectic, boundary, g2, girl, legendrian, mathrm, overtwisted, pin, sutured, tight"
math,41,2000–2005,2005–2010,2000–2005 → 2005–2010,0.474099,0.525901,"brownian, web, coalescing, convergence, stochastic, arratia, girsanov, martingale, processes, random, time, werner, anticipating, averaging, controllability, dirichlet, fbw, forcing, formally, frequencies, ginzburg, landau, later, lying, markov, measure, motions, pde, process, scales, uniqueness","brownian, martingale, process, processes, stochastic, martingales, measure, stopping, expectation, motion, time, anticipating, continuous, convergence, fbw, girsanov, markov, mathcal, predictors, random, stackrel, superprocess, viot, web"
math,41,2005–2010,2010–2015,2005–2010 → 2010–2015,0.812356,0.187644,"brownian, martingale, process, processes, stochastic, martingales, measure, stopping, expectation, motion, time, anticipating, continuous, convergence, fbw, girsanov, markov, mathcal, predictors, random, stackrel, superprocess, viot, web","brownian, martingale, martingales, process, processes, random, stochastic, stopping, time, diffusion, measure, motion, semimartingale, continuous, eps, equations, markov"
math,41,2010–2015,2015–2020,2010–2015 → 2015–2020,0.719563,0.280437,"brownian, martingale, martingales, process, processes, random, stochastic, stopping, time, diffusion, measure, motion, semimartingale, continuous, eps, equations, markov","martingale, martingales, process, processes, stochastic, time, brownian, random, markov, stopping, measure, diffusion, eps, measures, motion"
math,41,2015–2020,2020–2025,2015–2020 → 2020–2025,0.927903,0.072097,"martingale, martingales, process, processes, stochastic, time, brownian, random, markov, stopping, measure, diffusion, eps, measures, motion","martingale, martingales, process, processes, stochastic, time, brownian, markov, random, stopping, convergence, measures, motion, noise, probability, varepsilon, vrjp"
math,42,2000–2005,2005–2010,2000–2005 → 2005–2010,0.418976,0.581024,"zeta, multiple, values, functions, sums, hep, des, multivariables, nous, nt, ohno, validated, alternating, arakelov, associator, associees, bernoulli, binomial, changhee, clausen, cond, function, integers, negatifs, ph, polylogarithms, polynomes, polynomials, qq, quantum, relation, uplets, zetas","functions, multiple, polynomials, zeta, euler, numbers, qq, values, genocchi, function, bernoulli, sums, ap, berndt, changhee, integers, ry"
math,42,2005–2010,2010–2015,2005–2010 → 2010–2015,0.546187,0.453813,"functions, multiple, polynomials, zeta, euler, numbers, qq, values, genocchi, function, bernoulli, sums, ap, berndt, changhee, integers, ry","function, functions, multiple, values, zeta, polynomials, genocchi, sums, identities, multizeta, mzvs, numbers, alpha, cimmino, cyclotomic, double, euler, hurwitz, mdfs, multitangent, newman, polylogarithms, shuffle, thakur"
math,42,2010–2015,2015–2020,2010–2015 → 2015–2020,0.560986,0.439014,"function, functions, multiple, values, zeta, polynomials, genocchi, sums, identities, multizeta, mzvs, numbers, alpha, cimmino, cyclotomic, double, euler, hurwitz, mdfs, multitangent, newman, polylogarithms, shuffle, thakur","functions, multiple, values, zeta, function, mathbb, sums, double, house, kaneko, mathcal, multizeta, 2f, 2n, conjecture, formula, insertion, interpolated, log, mathfrak, motivic, mzvs, qq, shuffle, sum, thakur"
math,42,2015–2020,2020–2025,2015–2020 → 2020–2025,0.669006,0.330994,"functions, multiple, values, zeta, function, mathbb, sums, double, house, kaneko, mathcal, multizeta, 2f, 2n, conjecture, formula, insertion, interpolated, log, mathfrak, motivic, mzvs, qq, shuffle, sum, thakur","functions, mathbb, multiple, values, zeta, function, shuffle, bf, series, sum, 2n, adic, align, cyclotomic, eisenstein, fields, hurwitz, kaneko, mathcal, mathfrak, operatorname, qq, schur, tt, zagier"
math,43,2000–2005,2005–2010,2000–2005 → 2005–2010,0.292205,0.707795,"mathcal, group, groups, cup, abelian, combable, eb, finitely, gg, tilting, 1w, artin, backslash, bbb, betti, cap, cf, cfl, crystallographic, curtis, finite, flags, frak, gaboriau, ind, indecomposable, lengths, leq, lueck, oplus, pgl, recognizable, rr, sim, subgroups, thirty, translation, unperforated, unsolvable, wiegand","finite, finitely, gg, group, groups, subgroups, free, abelian, mathcal, pgl, coxeter, ell, evc, finitary, generated, indecomposable, infty, lpg, mathbb, membership, prosoluble, recognizable, residually, sym, unital"
math,43,2005–2010,2010–2015,2005–2010 → 2010–2015,0.80297,0.19703,"finite, finitely, gg, group, groups, subgroups, free, abelian, mathcal, pgl, coxeter, ell, evc, finitary, generated, indecomposable, infty, lpg, mathbb, membership, prosoluble, recognizable, residually, sym, unital","finite, finitely, group, groups, gg, free, mathcal, subgroups, abelian, definable, ell, gam, pp, pro, subgroup, cf, deficiency, evc, interchange, qaut, unital, word"
math,43,2010–2015,2015–2020,2010–2015 → 2015–2020,0.766186,0.233814,"finite, finitely, group, groups, gg, free, mathcal, subgroups, abelian, definable, ell, gam, pp, pro, subgroup, cf, deficiency, evc, interchange, qaut, unital, word","finite, finitely, gg, group, groups, mathcal, abelian, mathbb, pp, aleph, int, langle, mathrm, monoids, pro, rangle, subgroup, subgroups, word"
math,43,2015–2020,2020–2025,2015–2020 → 2020–2025,0.893346,0.106654,"finite, finitely, gg, group, groups, mathcal, abelian, mathbb, pp, aleph, int, langle, mathrm, monoids, pro, rangle, subgroup, subgroups, word","finite, finitely, gg, group, groups, mathbb, mathcal, pp, mathrm, abelian, subgroup, definable, profinite, subgroups"
math,44,2000–2005,2005–2010,2000–2005 → 2005–2010,0.481463,0.518537,"algebras, lie, rinehart, algebra, associative, batalin, bialgebra, vilkovisky, coassociative, construction, exterior, gerstenhaber, jacobi, renormalisation, algebroids, cooperad, dialgebras, dorfman, fand, gel, hu, index, leibniz, linear, neutrosophic, plus, quadri, smarandache, triple","algebra, algebras, lie, leibniz, associative, ary, bialgebra, hom, mathfrak, neutrosophic, racks, brackets, cardy, coalgebra, coquecigrue, digroup, engel, filiform, graded, hu, linear, nambu, nn, nomial, rinehart, scr, smarandache, subalgebras, ternary, triple"
math,44,2005–2010,2010–2015,2005–2010 → 2010–2015,0.745622,0.254378,"algebra, algebras, lie, leibniz, associative, ary, bialgebra, hom, mathfrak, neutrosophic, racks, brackets, cardy, coalgebra, coquecigrue, digroup, engel, filiform, graded, hu, linear, nambu, nn, nomial, rinehart, scr, smarandache, subalgebras, ternary, triple","algebra, algebras, lie, leibniz, awb, hom, lr, mathbb, mathfrak, ary, associative, bihom, categories, center, century, coalgebra, derivations, filiform, graded, hopf, integrating, integration, koszul, leftharpoonup, multilinear, nambu, ngf, nomial, np, overview, polyad, rightharpoonup, sl, subalgebras, ut, widetilde"
math,44,2010–2015,2015–2020,2010–2015 → 2015–2020,0.74118,0.25882,"algebra, algebras, lie, leibniz, awb, hom, lr, mathbb, mathfrak, ary, associative, bihom, categories, center, century, coalgebra, derivations, filiform, graded, hopf, integrating, integration, koszul, leftharpoonup, multilinear, nambu, ngf, nomial, np, overview, polyad, rightharpoonup, sl, subalgebras, ut, widetilde","algebra, algebras, leibniz, lie, bihom, mathcal, mathfrak, mathbb, associative, color, otimes, bialgebra, categories, cdot, center, filiform, graded, hom, hopf, poisson, polyad, post, rota, sim, ternary, ut"
math,44,2015–2020,2020–2025,2015–2020 → 2020–2025,0.792098,0.207902,"algebra, algebras, leibniz, lie, bihom, mathcal, mathfrak, mathbb, associative, color, otimes, bialgebra, categories, cdot, center, filiform, graded, hom, hopf, poisson, polyad, post, rota, sim, ternary, ut","algebra, algebras, leibniz, lie, mathbb, mathfrak, rota, baxter, bihom, graded, hom, mathcal, rinehart, associative, bifold, compatible, dendriform, ternary"
math,45,2005–2010,2010–2015,2005–2010 → 2010–2015,0.39382,0.60618,"gradient, stochastic, agents, algorithm, algorithms, convex, diminishing, errors, incremental, network, objective, optimal, optimization, performs, strongly, sub, subgradient, updates","algorithm, convex, objective, optimization, stochastic, gradient, optimal, regression, strongly, performs, updates, algorithms, convergence, proximal, estimator, method"
math,45,2010–2015,2015–2020,2010–2015 → 2015–2020,0.660174,0.339826,"algorithm, convex, objective, optimization, stochastic, gradient, optimal, regression, strongly, performs, updates, algorithms, convergence, proximal, estimator, method","algorithm, convergence, convex, gradient, optimization, proximal, stochastic, algorithms, learning, objective, nonconvex, method, methods, sgd"
math,45,2015–2020,2020–2025,2015–2020 → 2020–2025,0.634365,0.365635,"algorithm, convergence, convex, gradient, optimization, proximal, stochastic, algorithms, learning, objective, nonconvex, method, methods, sgd","convergence, convex, gradient, learning, nonconvex, optimization, sgd, stochastic, methods, algorithm, descent, problems, proximal, algorithms"
math,46,2000–2005,2005–2010,2000–2005 → 2005–2010,0.161143,0.838857,"beneath, conduction, decay, density, diffusion, dvtx, dw, equation, gently, gibbs, landau, low, maxwellian, nonequilibrium, norm, regularity, sqrt2, stochastic, thermal, time","equation, diffusion, solutions, time, equations, markovian, petrovskii, supercritical, bifurcation, boltzmann, cahn, conservation, convergence, decay, density, diekmann, dispersion, dvtx, dw, energy, hilliard, initial, kaper, landau, logarithmically, maxwellian, nabla, nonlinear, reaction, regularity, schonbek, semiflow, solution, spdes, spherically, sqrt2, stochastic, velo, velocity, wavefronts"
