subject,year_from,year_to,topic_id,ttc,tts,ttq
cs,2008,2009,8,0.321287,0.530009,0.400061
cs,2008,2009,10,0.285375,0.894321,0.432682
cs,2008,2009,11,0.306687,0.329656,0.317757
cs,2008,2009,12,0.499489,0.906971,0.644202
cs,2008,2009,15,0.403706,0.335863,0.366673
cs,2008,2009,24,0.44988,0.71475,0.552195
cs,2008,2009,27,0.357639,0.548584,0.432995
cs,2008,2009,28,0.344719,0.461726,0.394734
cs,2008,2009,29,0.521384,0.540992,0.531007
cs,2008,2009,31,0.532091,0.834779,0.64992
cs,2008,2009,34,0.426782,0.961258,0.591118
cs,2008,2009,35,0.536854,0.527111,0.531938
cs,2008,2009,36,0.611743,0.204092,0.306072
cs,2008,2009,37,0.490262,0.603344,0.540956
cs,2008,2009,38,0.447122,0.818871,0.578416
cs,2008,2009,39,0.402668,0.745153,0.522816
cs,2008,2009,41,0.290066,0.690974,0.408604
cs,2008,2009,42,0.471315,0.543057,0.504649
cs,2008,2009,44,0.350302,0.435847,0.38842
cs,2008,2009,46,0.336221,0.742666,0.462884
cs,2008,2009,48,0.363271,0.391874,0.37703
cs,2008,2009,52,0.497245,0.209026,0.294327
cs,2008,2009,61,0.277617,1.0,0.434586
cs,2008,2009,66,0.419813,0.288359,0.341885
cs,2008,2009,89,0.422209,0.666021,0.516802
cs,2008,2009,99,0.312066,0.643752,0.420359
cs,2008,2009,101,0.327215,0.862845,0.474491
cs,2008,2009,107,0.465453,0.368461,0.411317
cs,2009,2010,0,0.43664,0.491645,0.462513
cs,2009,2010,2,0.430302,0.520393,0.471079
cs,2009,2010,4,0.390354,0.443372,0.415177
cs,2009,2010,6,0.561608,0.165221,0.255327
cs,2009,2010,8,0.398862,0.386344,0.392503
cs,2009,2010,10,0.396447,0.634691,0.488046
cs,2009,2010,11,0.253726,0.535791,0.344373
cs,2009,2010,12,0.503852,0.392153,0.44104
cs,2009,2010,15,0.407332,0.629435,0.494594
cs,2009,2010,24,0.568332,0.646828,0.605045
cs,2009,2010,27,0.323249,0.66975,0.436045
cs,2009,2010,28,0.344622,0.933063,0.503339
cs,2009,2010,29,0.541109,0.303964,0.389262
cs,2009,2010,31,0.588068,0.519248,0.551519
cs,2009,2010,34,0.567194,0.772391,0.654077
cs,2009,2010,35,0.599057,0.611907,0.605414
cs,2009,2010,36,0.61503,0.218914,0.322896
cs,2009,2010,37,0.592744,0.571745,0.582055
cs,2009,2010,38,0.496753,0.662437,0.567754
cs,2009,2010,39,0.457437,0.653594,0.538199
cs,2009,2010,41,0.293756,0.414346,0.343783
cs,2009,2010,42,0.426454,0.468853,0.44665
cs,2009,2010,44,0.352433,0.472661,0.403787
cs,2009,2010,46,0.413965,0.288005,0.339684
cs,2009,2010,48,0.307281,0.538422,0.391265
cs,2009,2010,52,0.477016,0.340009,0.397025
cs,2009,2010,61,0.565751,0.246422,0.34331
cs,2009,2010,62,0.388467,0.345901,0.365951
cs,2009,2010,66,0.446843,0.401029,0.422698
cs,2009,2010,89,0.364549,0.599661,0.45344
cs,2009,2010,99,0.477737,0.690633,0.564788
cs,2009,2010,101,0.310432,0.735353,0.436566
cs,2009,2010,107,0.507009,0.392489,0.442459
cs,2009,2010,109,0.45148,0.633878,0.527353
cs,2010,2011,0,0.317995,0.749657,0.446564
cs,2010,2011,2,0.525192,0.576248,0.549537
cs,2010,2011,4,0.40416,0.487483,0.441928
cs,2010,2011,6,0.563279,0.159966,0.24917
cs,2010,2011,8,0.514516,0.607399,0.557112
cs,2010,2011,9,0.505023,0.223343,0.309717
cs,2010,2011,10,0.442954,0.356994,0.395356
cs,2010,2011,11,0.278241,0.679591,0.39483
cs,2010,2011,12,0.481477,0.570003,0.522013
cs,2010,2011,13,0.519333,0.038742,0.072105
cs,2010,2011,15,0.384605,0.719253,0.501203
cs,2010,2011,16,0.38831,0.742945,0.510041
cs,2010,2011,18,0.521461,0.059345,0.106563
cs,2010,2011,24,0.537226,0.479951,0.506976
cs,2010,2011,27,0.312304,0.705216,0.432899
cs,2010,2011,28,0.551288,0.641173,0.592843
cs,2010,2011,29,0.44799,0.387819,0.415738
cs,2010,2011,31,0.537153,0.893401,0.670919
cs,2010,2011,34,0.471381,0.505059,0.48764
cs,2010,2011,35,0.679883,0.34708,0.459557
cs,2010,2011,36,0.615607,0.111842,0.189294
cs,2010,2011,37,0.530743,0.480847,0.504564
cs,2010,2011,38,0.440536,0.36891,0.401554
cs,2010,2011,39,0.557157,0.427339,0.483689
cs,2010,2011,41,0.296692,0.579591,0.392476
cs,2010,2011,42,0.382822,0.514991,0.439178
cs,2010,2011,44,0.334789,0.456644,0.386336
cs,2010,2011,45,0.414141,0.566682,0.47855
cs,2010,2011,46,0.396675,0.576248,0.46989
cs,2010,2011,47,0.442964,0.11066,0.177082
cs,2010,2011,48,0.338258,0.278079,0.30523
cs,2010,2011,52,0.536474,0.423752,0.473496
cs,2010,2011,61,0.530816,0.287697,0.37315
cs,2010,2011,66,0.537273,0.322109,0.402755
cs,2010,2011,67,0.487938,0.517901,0.502473
cs,2010,2011,71,0.278175,0.708771,0.39954
cs,2010,2011,78,0.399517,0.371372,0.384931
cs,2010,2011,89,0.378713,0.690974,0.489266
cs,2010,2011,91,0.326664,0.343692,0.334962
cs,2010,2011,99,0.422506,0.694036,0.525255
cs,2010,2011,101,0.336138,0.91295,0.491362
cs,2010,2011,107,0.486956,0.535622,0.510131
cs,2010,2011,109,0.484939,0.217062,0.29989
cs,2010,2011,114,0.446795,0.305836,0.363115
cs,2010,2011,124,0.292787,0.598088,0.393124
cs,2011,2012,0,0.352897,0.324189,0.337934
cs,2011,2012,1,0.337177,0.738941,0.463061
cs,2011,2012,2,0.601248,0.036534,0.068883
cs,2011,2012,4,0.33773,0.605062,0.433494
cs,2011,2012,5,0.538885,0.192221,0.283366
cs,2011,2012,6,0.571145,0.192221,0.287637
cs,2011,2012,7,0.242327,0.584374,0.34259
cs,2011,2012,8,0.368181,0.427339,0.39556
cs,2011,2012,10,0.475556,0.501123,0.488005
cs,2011,2012,11,0.274332,0.724036,0.397902
cs,2011,2012,12,0.470086,0.401994,0.433382
cs,2011,2012,13,0.364929,0.38737,0.375815
cs,2011,2012,15,0.354057,0.694164,0.468935
cs,2011,2012,16,0.355473,0.368484,0.361862
cs,2011,2012,18,0.511289,0.331161,0.401968
cs,2011,2012,24,0.48263,0.523756,0.502352
cs,2011,2012,28,0.55724,0.529914,0.543234
cs,2011,2012,29,0.350908,0.456663,0.396861
cs,2011,2012,30,0.441578,0.416706,0.428782
cs,2011,2012,31,0.599775,0.477836,0.531906
cs,2011,2012,33,0.404796,0.43921,0.421301
cs,2011,2012,34,0.52368,0.398378,0.452515
cs,2011,2012,35,0.696721,0.274788,0.39413
cs,2011,2012,36,0.601717,0.158048,0.25034
cs,2011,2012,37,0.564611,0.336426,0.421625
cs,2011,2012,38,0.35176,0.649657,0.456399
cs,2011,2012,39,0.546894,0.254847,0.347679
cs,2011,2012,41,0.366815,0.421962,0.392461
cs,2011,2012,42,0.35725,0.539194,0.429758
cs,2011,2012,44,0.387324,0.36891,0.377893
cs,2011,2012,45,0.4571,0.238937,0.313829
cs,2011,2012,46,0.395516,0.355044,0.374189
cs,2011,2012,47,0.411899,0.262393,0.320571
cs,2011,2012,48,0.382159,0.079931,0.132209
cs,2011,2012,50,0.431015,0.324469,0.370229
cs,2011,2012,52,0.417114,0.729716,0.530811
cs,2011,2012,53,0.39142,0.254998,0.308813
cs,2011,2012,58,0.360958,0.379031,0.369773
cs,2011,2012,61,0.504665,0.430727,0.464774
cs,2011,2012,66,0.531953,0.157909,0.243528
cs,2011,2012,67,0.427153,0.775346,0.550838
cs,2011,2012,71,0.426832,0.242751,0.309488
cs,2011,2012,89,0.470205,0.489691,0.47975
cs,2011,2012,91,0.340668,0.655712,0.448384
cs,2011,2012,99,0.468735,0.327914,0.385878
cs,2011,2012,101,0.401031,0.619253,0.486805
cs,2011,2012,103,0.39838,0.448969,0.422164
cs,2011,2012,109,0.506045,0.600153,0.549096
cs,2011,2012,122,0.343593,0.308279,0.32498
cs,2011,2012,124,0.304334,0.35853,0.329217
cs,2011,2012,128,0.250312,0.624036,0.357304
cs,2011,2012,133,0.327273,0.368568,0.346695
cs,2012,2013,0,0.383181,0.350836,0.366296
cs,2012,2013,1,0.250145,0.829716,0.3844
cs,2012,2013,2,0.558135,0.512009,0.534078
cs,2012,2013,4,0.344361,0.460626,0.394097
cs,2012,2013,5,0.376087,0.313926,0.342206
cs,2012,2013,6,0.5803,0.194626,0.29149
cs,2012,2013,8,0.280744,0.494277,0.358094
cs,2012,2013,10,0.51111,0.368568,0.428291
cs,2012,2013,11,0.41456,0.610294,0.493736
cs,2012,2013,12,0.475961,0.350836,0.40393
cs,2012,2013,13,0.139125,0.933063,0.242144
cs,2012,2013,14,0.441923,0.44063,0.441275
cs,2012,2013,15,0.300968,0.74147,0.428148
cs,2012,2013,16,0.300792,0.554928,0.390122
cs,2012,2013,18,0.458563,0.591153,0.516484
cs,2012,2013,20,0.47588,0.358448,0.408899
cs,2012,2013,24,0.517596,0.400804,0.451774
cs,2012,2013,26,0.3851,0.231345,0.289048
cs,2012,2013,28,0.556969,0.264026,0.358235
cs,2012,2013,29,0.409293,0.287611,0.337829
cs,2012,2013,30,0.41602,0.587906,0.487249
cs,2012,2013,31,0.565533,0.547628,0.556436
cs,2012,2013,33,0.337247,0.662437,0.446951
cs,2012,2013,34,0.534449,0.639277,0.582181
cs,2012,2013,35,0.680272,0.217086,0.329138
cs,2012,2013,36,0.591855,0.2235,0.324471
cs,2012,2013,37,0.654572,0.329461,0.43831
cs,2012,2013,38,0.408091,0.315626,0.355952
cs,2012,2013,39,0.588274,0.312498,0.408171
cs,2012,2013,40,0.354314,0.670752,0.463691
cs,2012,2013,41,0.366286,0.340009,0.352659
cs,2012,2013,42,0.336355,0.37888,0.356353
cs,2012,2013,44,0.517849,0.173996,0.260474
cs,2012,2013,45,0.408448,0.66975,0.507435
cs,2012,2013,46,0.238748,0.834779,0.371303
cs,2012,2013,47,0.310102,0.894321,0.46052
cs,2012,2013,48,0.388499,0.138937,0.204677
cs,2012,2013,50,0.385556,0.326567,0.353619
cs,2012,2013,52,0.409848,0.584374,0.481793
cs,2012,2013,53,0.382891,0.659432,0.484476
cs,2012,2013,54,0.447815,0.825212,0.580573
cs,2012,2013,57,0.392741,0.431344,0.411138
cs,2012,2013,58,0.245136,0.792449,0.374442
cs,2012,2013,61,0.469793,0.460527,0.465114
cs,2012,2013,66,0.530457,0.093809,0.159424
cs,2012,2013,67,0.459093,0.563874,0.506117
cs,2012,2013,69,0.270155,0.367994,0.311575
cs,2012,2013,71,0.407858,0.535399,0.463006
cs,2012,2013,73,0.388759,0.572661,0.463122
cs,2012,2013,74,0.311505,0.840034,0.454478
cs,2012,2013,76,0.299796,0.502336,0.375495
cs,2012,2013,86,0.272637,0.344706,0.304465
cs,2012,2013,89,0.397152,0.922516,0.555259
cs,2012,2013,90,0.484574,0.546248,0.513566
cs,2012,2013,91,0.368528,0.917733,0.525881
cs,2012,2013,98,0.423006,0.626072,0.504886
cs,2012,2013,99,0.438803,0.501023,0.467853
cs,2012,2013,101,0.460419,0.563874,0.506922
cs,2012,2013,103,0.338524,0.339038,0.338781
cs,2012,2013,106,0.540563,0.370098,0.439376
cs,2012,2013,109,0.439954,0.835974,0.576506
cs,2012,2013,110,0.539423,0.460806,0.497025
cs,2012,2013,124,0.233335,0.56079,0.32955
cs,2012,2013,126,0.448089,0.347601,0.3915
cs,2012,2013,128,0.330206,0.309155,0.319334
cs,2012,2013,133,0.290006,0.402168,0.336999
cs,2012,2013,135,0.357812,0.125284,0.185587
cs,2013,2014,0,0.398129,0.506147,0.445687
cs,2013,2014,1,0.326877,0.866126,0.474628
cs,2013,2014,2,0.512044,0.455227,0.481967
cs,2013,2014,4,0.364289,0.563594,0.442536
cs,2013,2014,5,0.420454,0.488919,0.452109
cs,2013,2014,6,0.622939,0.192221,0.293788
cs,2013,2014,8,0.356798,0.382563,0.369232
cs,2013,2014,9,0.344248,0.574336,0.430475
cs,2013,2014,10,0.509275,0.484053,0.496344
cs,2013,2014,11,0.344105,0.950496,0.505284
cs,2013,2014,12,0.548121,0.266122,0.358289
cs,2013,2014,13,0.416593,0.361597,0.387152
cs,2013,2014,15,0.42737,0.262086,0.324916
cs,2013,2014,16,0.435635,0.36214,0.395502
cs,2013,2014,18,0.440472,0.598088,0.50732
cs,2013,2014,20,0.419026,0.413359,0.416174
cs,2013,2014,22,0.343742,0.463126,0.394602
cs,2013,2014,24,0.518899,0.362706,0.426967
cs,2013,2014,27,0.447763,0.572799,0.502622
cs,2013,2014,28,0.558838,0.432595,0.487679
cs,2013,2014,29,0.490859,0.311814,0.381368
cs,2013,2014,30,0.40981,0.574336,0.47832
cs,2013,2014,31,0.54004,0.434931,0.48182
cs,2013,2014,33,0.28143,0.638403,0.390649
cs,2013,2014,34,0.535829,0.607399,0.569373
cs,2013,2014,35,0.682429,0.106931,0.18489
cs,2013,2014,36,0.588771,0.159372,0.250844
cs,2013,2014,37,0.659888,0.250064,0.362687
cs,2013,2014,38,0.270752,0.467277,0.342849
cs,2013,2014,39,0.64854,0.213809,0.321596
cs,2013,2014,40,0.395958,0.774599,0.524039
cs,2013,2014,41,0.409332,0.345901,0.374953
cs,2013,2014,42,0.369083,0.533257,0.436235
cs,2013,2014,44,0.562341,0.181931,0.274919
cs,2013,2014,45,0.369336,0.530895,0.435618
cs,2013,2014,46,0.359578,0.523756,0.42641
cs,2013,2014,47,0.342055,0.289412,0.313539
cs,2013,2014,48,0.393132,0.07725,0.129127
cs,2013,2014,49,0.358531,0.164946,0.225945
cs,2013,2014,50,0.455762,0.215143,0.292304
cs,2013,2014,51,0.475911,0.380747,0.423043
cs,2013,2014,52,0.428708,0.315626,0.363577
cs,2013,2014,53,0.517741,0.15584,0.239569
cs,2013,2014,54,0.548647,0.273072,0.364651
cs,2013,2014,57,0.382831,0.617886,0.472753
cs,2013,2014,61,0.558774,0.363762,0.440656
cs,2013,2014,65,0.350502,0.461597,0.398451
cs,2013,2014,66,0.535839,0.107059,0.178462
cs,2013,2014,67,0.384566,0.875967,0.534483
cs,2013,2014,71,0.413072,0.210402,0.278796
cs,2013,2014,74,0.293572,0.728628,0.418518
cs,2013,2014,76,0.30679,0.479372,0.374138
cs,2013,2014,78,0.436463,0.593553,0.503029
cs,2013,2014,81,0.343865,0.456347,0.392201
cs,2013,2014,84,0.573195,0.341992,0.428389
cs,2013,2014,86,0.305317,0.829716,0.446377
cs,2013,2014,88,0.446328,0.512654,0.477197
cs,2013,2014,89,0.419142,0.719253,0.529639
cs,2013,2014,90,0.489402,0.455534,0.471861
cs,2013,2014,91,0.572279,0.485009,0.525043
cs,2013,2014,95,0.419281,0.333402,0.371442
cs,2013,2014,98,0.447766,0.627099,0.522472
cs,2013,2014,99,0.353902,0.698947,0.469885
cs,2013,2014,101,0.461889,0.526088,0.491902
cs,2013,2014,103,0.303385,0.956475,0.460655
cs,2013,2014,106,0.516893,0.430168,0.46956
cs,2013,2014,109,0.426304,0.486119,0.454251
cs,2013,2014,110,0.504789,0.257629,0.341147
cs,2013,2014,111,0.557705,0.303771,0.393312
cs,2013,2014,113,0.497837,0.235747,0.319973
cs,2013,2014,115,0.501216,0.455563,0.4773
cs,2013,2014,121,0.36481,0.782914,0.497706
cs,2013,2014,124,0.286404,0.673647,0.401927
cs,2013,2014,126,0.449802,0.780129,0.570607
cs,2013,2014,128,0.251535,0.811133,0.383993
cs,2013,2014,129,0.420962,0.470557,0.44438
cs,2013,2014,133,0.226976,0.534931,0.318718
cs,2013,2014,135,0.366956,0.522052,0.430975
cs,2014,2015,0,0.495649,0.302184,0.37546
cs,2014,2015,1,0.39048,0.557895,0.459411
cs,2014,2015,2,0.41194,0.631008,0.498467
cs,2014,2015,3,0.499109,0.243788,0.327574
cs,2014,2015,4,0.400227,0.625399,0.488095
cs,2014,2015,5,0.442032,0.178651,0.25446
cs,2014,2015,6,0.536163,0.303964,0.387975
cs,2014,2015,7,0.411352,0.607399,0.490512
cs,2014,2015,8,0.439385,0.339561,0.383076
cs,2014,2015,9,0.26289,0.829716,0.399273
cs,2014,2015,10,0.531931,0.519244,0.525511
cs,2014,2015,11,0.520446,0.396017,0.449785
cs,2014,2015,12,0.340208,0.534147,0.415669
cs,2014,2015,13,0.224754,0.881199,0.358158
cs,2014,2015,15,0.482111,0.683403,0.565375
cs,2014,2015,16,0.498332,0.301181,0.375449
cs,2014,2015,18,0.458278,0.35825,0.402137
cs,2014,2015,20,0.401055,0.62112,0.487398
cs,2014,2015,22,0.348621,0.713275,0.468337
cs,2014,2015,24,0.558822,0.459803,0.5045
cs,2014,2015,27,0.524184,0.354847,0.423205
cs,2014,2015,28,0.623498,0.323568,0.42604
cs,2014,2015,29,0.49088,0.270626,0.3489
