subject,topic_id,first_year,last_year,n_years,cosine_sim,ttd,words_first,words_last
math,138,2000,2025,26,0.182122,0.817878,"quantum, bundles, differential, outline, covariant, noncommutative, algebras, calculi, podles, algebra","noncommutative, quantum, wheelgebras, connections, principal, spectral, geometry, bundles, dirac, wheelspaces"
math,139,2000,2025,25,0.235416,0.764584,"schur, cialisation, monomiales, triques, fonctions, weights, hat, db, pour, types","schur, mathsf, spit, macdonald, polynomials, left, right, symmetric, functions, young"
math,140,2000,2025,22,0.0,1.0,"steady, energy, states, state, droplet, periodic, evolution, constant, levels, liapunov","hilliard, cahn, thin, film, mobility, phase, equation, fluid, interface, slip"
math,141,2000,2025,26,0.248061,0.751939,"pss, index, dirac, pseudodifferential, gr, psm, operators, operator, spinors, kostant","dirac, index, operators, spectral, eta, callias, backslash, torsion, formula, rescaled"
math,142,2000,2025,26,0.139291,0.860709,"motivic, vcd, integration, torsor, mckay, ov, quotient, correspondence, batyrev, tannakian","motives, motivic, nori, gr, basepoints, artin, tannakian, solidm, gm, filtration"
math,143,2000,2025,23,0.198833,0.801167,"bolza, hamilton, semicontinuous, jacobi, lagrangian, ds, value, inf, inequalities, discontinuous","hamilton, jacobi, viscosity, varepsilon, equations, solutions, vanishing, kam, convergence, eps"
math,144,2000,2025,26,0.247948,0.752052,"bethe, baxter, tba, xxz, ansatz, quantization, qtm, fermion, gl, rr","bethe, mathfrak, gl, zotov, rr, opers, qq, spin, matrix, widehat"
math,145,2000,2025,26,0.17228,0.82772,"foliation, leaves, leaf, uniformization, correspondent, torus, ilyashenko, foliations, metric, transversal","foliations, foliation, tautness, transversely, sphere, compact, leaves, manifold, mathcal, foliated"
math,146,2000,2025,26,0.235416,0.764584,"painlev, okamoto, calogero, painleve, pairs, tilde, inozemtsev, pvi, garnier, equations","painlev, sle, bureau, isospectral, radial, movable, isomonodromic, 2a, multiple, systems"
math,147,2008,2025,16,0.0,1.0,"transient, independant, wave, slow, tricky, poroelastic, waves, ader, modeling, frequency","plmm, darcy, porous, interface, flow, pnm, iterative, stokes, solver, biot"
math,148,2001,2025,25,0.003874,0.996126,"toom, homogenous, minorities, thickness, increases, rule, towards, suppress, east, north","automata, cellular, automaton, ca, gca, dfas, alphabet, peierls, reset, rule"
math,149,2001,2025,24,0.110122,0.889878,"potentials, rollnik, interestion, strichartz, journe, dispersive, dependent, soffer, rough, time","strichartz, estimates, dinger, schr, dispersive, frac, d2, potentials, ith, equation"
